Name,Sex,Age,Height,Weight,NOC,Year,Event,Medal
Rebecca Naomi Tunney,F,15.0,149.0,35.0,GBR,2012,Floor,none
Raili Marjatta Tuominen-Hmlinen,F,19.0,159.0,52.5,FIN,1952,Floor,none
Raili Marjatta Tuominen-Hmlinen,F,27.0,159.0,52.5,FIN,1960,Floor,none
Elisabeta Turcu,F,19.0,158.0,48.0,ROU,1972,Floor,none
Lyudmila Ivanovna Turishcheva (-Borzova),F,16.0,160.0,52.0,URS,1968,Floor,none
Lyudmila Ivanovna Turishcheva (-Borzova),F,19.0,160.0,52.0,URS,1972,Floor,Silver
Lyudmila Ivanovna Turishcheva (-Borzova),F,23.0,160.0,52.0,URS,1976,Floor,Silver
Dumitria Turner,F,16.0,159.0,45.0,ROU,1980,Floor,none
Seda Gurgenovna Tutkhalyan,F,17.0,146.0,43.0,RUS,2016,Floor,none
"Elizabeth Kimberly ""Beth"" Tweddle",F,19.0,159.0,52.0,GBR,2004,Floor,none
"Elizabeth Kimberly ""Beth"" Tweddle",F,23.0,159.0,52.0,GBR,2008,Floor,none
"Elizabeth Kimberly ""Beth"" Tweddle",F,27.0,159.0,52.0,GBR,2012,Floor,none
Halina Tyryk,F,20.0,158.0,46.0,UKR,2000,Floor,none
Miki Uemura,F,22.0,149.0,38.0,JPN,2008,Floor,none
Stella Ngozi Umeh,F,17.0,153.0,46.0,CAN,1992,Floor,none
Teodora Ungureanu (-Cepoi),F,15.0,150.0,44.0,ROU,1976,Floor,none
Galina Napoleonovna Urbanovich (Khelle-),F,34.0,,,URS,1952,Floor,none
Julia Edelia Uria Madruga,F,16.0,161.0,41.0,CUB,1960,Floor,none
Annika Urvikko,F,21.0,157.0,57.0,FIN,2012,Floor,none
Michaela Ustorf,F,15.0,163.0,52.0,FRG,1988,Floor,none
Marcela Vchov,F,19.0,161.0,52.0,TCH,1972,Floor,none
Kristina Vaculik,F,20.0,149.0,39.0,CAN,2012,Floor,none
Ailen Valente,F,20.0,167.0,58.0,ARG,2016,Floor,none
Elisabeth Valle Romero,F,18.0,158.0,47.0,ESP,1996,Floor,none
Rita Van De Velde,F,18.0,153.0,41.0,BEL,1960,Floor,none
"Cornelia Johanna ""Nel"" van der Voort (-Bosman)",F,20.0,164.0,57.0,NED,1972,Floor,none
Cline Henriette van Gerner,F,17.0,156.0,51.0,NED,2012,Floor,none
Cline Henriette van Gerner,F,21.0,156.0,51.0,NED,2016,Floor,none
Horta Van Hoye,F,21.0,157.0,50.0,BEL,1968,Floor,none
"Lamberta ""Bep"" van Ipenburg-Drommel",F,24.0,165.0,56.0,NED,1960,Floor,none
"Jacoba Adriana ""Cootje"" van Kampen-Tonneman",F,30.0,,,NED,1952,Floor,none
Laura Antoinette van Leeuwen,F,18.0,169.0,56.0,NED,2004,Floor,none
Vera Dorothea Wilhelmina van Pol,F,22.0,157.0,54.0,NED,2016,Floor,none
Jeanette Cornelia van Ravestijn,F,17.0,169.0,58.0,NED,1976,Floor,none
"Maria Teuntje ""Ria"" van Velsen",F,21.0,168.0,56.0,NED,1960,Floor,none
Vra Vanurov (-Rylickov),F,19.0,,,TCH,1952,Floor,none
Louise Vanhille,F,17.0,167.0,55.0,FRA,2016,Floor,none
Aagje Vanwalleghem,F,16.0,155.0,43.0,BEL,2004,Floor,none
Adrienn Varga,F,15.0,162.0,46.0,HUN,1996,Floor,none
Foteini Varvariotou,F,14.0,150.0,38.0,GRE,1988,Floor,none
Emilia Vtoiu-Li,F,23.0,156.0,51.0,ROU,1956,Floor,none
Emilia Vtoiu-Li,F,26.0,156.0,51.0,ROU,1960,Floor,none
Emilia Vtoiu-Li,F,30.0,156.0,51.0,ROU,1964,Floor,none
Yolanda Vega Albo,F,22.0,148.0,45.0,CUB,1968,Floor,none
Jana Vejrkov,F,21.0,158.0,41.0,TCH,1988,Floor,none
Margo Velema (-van der Sande),F,16.0,168.0,55.0,NED,1972,Floor,none
Martina Velkov,F,17.0,156.0,40.0,TCH,1988,Floor,none
Mercedes Vernetta Santana,F,19.0,164.0,53.0,ESP,1976,Floor,none
Marcia Theresa Vidiaux Jimnez,F,17.0,143.0,41.0,CUB,2016,Floor,none
Miriam Villacin Aguilar,F,18.0,153.0,47.0,CUB,1968,Floor,none
Pirkko Aliisa Vilppunen,F,18.0,163.0,54.0,FIN,1952,Floor,none
Gloria Viseras Die,F,15.0,156.0,47.0,ESP,1980,Floor,none
Lyudmila Vasilyevna Vityukova,F,17.0,,,BLR,1996,Floor,none
Delyana Altimirova Vodenicharova,F,14.0,160.0,47.0,BUL,1988,Floor,none
Delyana Altimirova Vodenicharova,F,18.0,160.0,47.0,BUL,1992,Floor,none
Jeanette Vogelbacher (-Solbach),F,29.0,,,FRA,1952,Floor,none
Camelia Voinea,F,18.0,151.0,44.0,ROU,1988,Floor,none
Yelena Vladimirovna Volchetskaya (-Tyunenkova),F,19.0,155.0,52.0,URS,1964,Floor,none
milie Volle,F,14.0,151.0,39.0,FRA,1996,Floor,none
Giulia Volpi,F,18.0,160.0,50.0,ITA,1988,Floor,none
Giulia Volpi,F,22.0,160.0,50.0,ITA,1992,Floor,none
Isabella von Lospichl,F,18.0,160.0,49.0,FRG,1988,Floor,none
Zinaida Borisovna Voronina (Druzhinina-),F,20.0,164.0,53.0,URS,1968,Floor,none
Wolfgard Vo,F,26.0,,,GER,1952,Floor,none
Laura Waem,F,18.0,160.0,54.0,BEL,2016,Floor,none
Isabella Minna Veronica  Wagner,F,17.0,152.0,48.0,SWE,2004,Floor,none
Brooke Walker,F,18.0,160.0,47.0,AUS,2000,Floor,none
Irma Barbara Walther (Dumbsky-),F,31.0,,,GER,1952,Floor,none
"Marie Susan Walther (-Bilski, -Kuhlman)",F,19.0,155.0,48.0,USA,1964,Floor,none
"Neeltje ""Nel"" Wambach",F,22.0,158.0,56.0,NED,1960,Floor,none
Wang Huiying,F,17.0,149.0,46.0,CHN,1988,Floor,none
Wang Tiantian,F,18.0,145.0,37.0,CHN,2004,Floor,none
Wang Wenjing,F,15.0,154.0,38.0,CHN,1988,Floor,none
Wang Xiaoyan,F,20.0,156.0,45.0,CHN,1988,Floor,none
Wang Yan,F,16.0,140.0,33.0,CHN,2016,Floor,none
Jane Warrilow,F,18.0,,,AUS,1992,Floor,none
Sae Watanabe,F,15.0,150.0,40.0,JPN,1984,Floor,none
Edit Weckinger-Pernyi (Vsrhelyi-),F,29.0,,,HUN,1952,Floor,none
Gabriele Weller,F,16.0,150.0,38.0,GER,1992,Floor,none
Grethe Irene Werner (-Evjenth),F,24.0,,,NOR,1952,Floor,none
Lieke Wevers,F,24.0,167.0,54.0,NED,2016,Floor,none
Ulrike Weyh,F,15.0,158.0,43.0,FRG,1972,Floor,none
Hannah Kate Whelan,F,16.0,160.0,53.0,GBR,2008,Floor,none
Hannah Kate Whelan,F,20.0,160.0,53.0,GBR,2012,Floor,none
Jordyn Marie Wieber,F,17.0,157.0,52.0,USA,2012,Floor,none
Carla Wieser,F,15.0,161.0,49.0,ITA,1976,Floor,none
Magorzata Wilczek (-Rogo),F,20.0,161.0,62.0,POL,1964,Floor,none
Anja Wilhelm,F,15.0,153.0,41.0,FRG,1984,Floor,none
Barbara Wilk-lizowska (-Konopka),F,17.0,163.0,57.0,POL,1952,Floor,none
Barbara Wilk-lizowska (-Konopka),F,21.0,163.0,57.0,POL,1956,Floor,none
"Deborah Ann ""Debra"" Willcox",F,16.0,163.0,47.0,USA,1976,Floor,none
Elaine Willett,F,16.0,160.0,51.0,GBR,1972,Floor,none
Emma Louise Williams,F,17.0,150.0,48.0,GBR,2000,Floor,none
"Kathleen ""Kathy"" Williams",F,20.0,153.0,48.0,GBR,1984,Floor,none
Toni-Ann Natasha Williams,F,20.0,155.0,52.0,JAM,2016,Floor,none
Yolanda Williams Garca,F,17.0,150.0,43.0,CUB,1960,Floor,none
Nicola Willis,F,19.0,152.0,50.0,GBR,2004,Floor,none
Kellie Wilson,F,17.0,156.0,56.0,AUS,1984,Floor,none
Gertrude Winnige-Barosch,F,23.0,,,AUT,1952,Floor,none
Grayna Witkowska,F,16.0,161.0,52.0,POL,1968,Floor,none
Bonnie Wittmeier (-Withington),F,17.0,153.0,46.0,CAN,1984,Floor,none
Leslie Ann Wolfsberger (-Laughlin),F,17.0,161.0,51.0,USA,1976,Floor,none
"Hiu Ying ""Angel"" Wong",F,25.0,153.0,50.0,HKG,2012,Floor,none
Rose-Kaying Woo,F,16.0,145.0,46.0,CAN,2016,Floor,none
Jennifer Ann Wood,F,19.0,150.0,47.0,CAN,1992,Floor,none
Wu Jiani,F,18.0,162.0,49.0,CHN,1984,Floor,none
Yadamsrengiin Tuyaa,F,16.0,154.0,52.0,MGL,1964,Floor,none
Yadamsrengiin Tuyaa,F,20.0,154.0,52.0,MGL,1968,Floor,none
Kana Yamawaki,F,16.0,141.0,28.0,JPN,2000,Floor,none
Nobue Yamazaki,F,25.0,154.0,45.0,JPN,1976,Floor,none
Galina Yaneva,F,16.0,158.0,48.0,BUL,1976,Floor,none
Yang Bo,F,18.0,155.0,43.0,CHN,1992,Floor,none
Yang Yilin,F,15.0,150.0,35.0,CHN,2008,Floor,none
Yang Yun,F,15.0,158.0,40.0,CHN,2000,Floor,none
Yao Jinnan,F,17.0,145.0,35.0,CHN,2012,Floor,none
Tetiana Yarosh,F,16.0,140.0,31.0,UKR,2000,Floor,none
Iryna Vladlenivna Yarotska,F,18.0,162.0,46.0,UKR,2004,Floor,none
Lyudmila Borisovna Yegorova (-Sineva),F,25.0,,,URS,1956,Floor,none
Irina Yevdokimova,F,22.0,153.0,44.0,KAZ,2000,Floor,none
Tutya Ylmaz,F,17.0,150.0,48.0,TUR,2016,Floor,none
Lisa Young,F,18.0,155.0,50.0,GBR,1984,Floor,none
Yordanka Petrova Yovkova,F,19.0,,,BUL,1952,Floor,none
Yu Mai-Lee,F,16.0,161.0,48.0,TPE,1968,Floor,none
Yu Myeong-Ja,F,17.0,159.0,55.0,KOR,1960,Floor,none
Ayami Yukimori,F,14.0,154.0,38.0,JPN,1984,Floor,none
Olga Vyacheslavovna Yurkina,F,16.0,,,BLR,1996,Floor,none
Stella Heorhivna Zakharova (-Khlus),F,17.0,146.0,42.0,URS,1980,Floor,none
Yelena Mikhaylovna Zamolodchikova,F,17.0,154.0,43.0,RUS,2000,Floor,Gold
Yelena Mikhaylovna Zamolodchikova,F,21.0,154.0,43.0,RUS,2004,Floor,none
Jelena Zanevskaja,F,21.0,162.0,52.0,LTU,2008,Floor,none
Marina Aleksandrovna Zarzhitskaya,F,18.0,156.0,46.0,BLR,2000,Floor,none
Lydia Zeitlhofer (-Pfann),F,21.0,,,GER,1952,Floor,none
Wiesawa Barbara elaskowska (-Raska),F,15.0,153.0,45.0,POL,1980,Floor,none
Svitlana Zelepukina,F,15.0,147.0,40.0,UKR,1996,Floor,none
Radka Zemanov,F,16.0,145.0,41.0,TCH,1980,Floor,none
Zhang Nan,F,18.0,148.0,39.0,CHN,2004,Floor,none
Zhang Xia,F,17.0,147.0,40.0,CHN,1992,Floor,none
Tatyana Ivanovna Zharganova,F,20.0,147.0,40.0,BLR,2000,Floor,none
Zhou Ping,F,16.0,155.0,41.0,CHN,1984,Floor,none
Zhou Qiurui,F,16.0,152.0,41.0,CHN,1984,Floor,none
Barbara Ziba,F,16.0,154.0,47.0,POL,1968,Floor,none
Nataliya Kamilovna Ziganshina,F,18.0,156.0,47.0,RUS,2004,Floor,none
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",F,16.0,139.0,36.0,USA,1992,Floor,none
Gigi Zosa,F,16.0,155.0,44.0,CAN,1984,Floor,none
Erika Zuchold (Barth-),F,21.0,158.0,48.0,GDR,1968,Floor,none
Erika Zuchold (Barth-),F,25.0,158.0,48.0,GDR,1972,Floor,none
Tanja uti (-Kober),F,25.0,,,YUG,1952,Floor,none
