Name,Sex,Age,Height,Weight,NOC,Year,Event,Medal
Katarzyna Snopko,F,14.0,157.0,45.0,POL,1980,Uneven Bars,none
"Nicoleta Daniela ""Dana"" ofronie",F,16.0,146.0,37.0,ROU,2004,Uneven Bars,none
Kazuko Sogabe,F,20.0,151.0,48.0,JPN,1956,Uneven Bars,none
Kazuko Sogabe,F,24.0,151.0,48.0,JPN,1960,Uneven Bars,none
Alexandra Soler,F,16.0,156.0,49.0,FRA,2000,Uneven Bars,none
Son Un-Hui,F,18.0,150.0,45.0,PRK,2000,Uneven Bars,none
Roselore Sonntag (Stbe-),F,26.0,165.0,51.0,GER,1960,Uneven Bars,none
Gail Evelyn Sontgerath (-Whitney),F,16.0,162.0,54.0,USA,1960,Uneven Bars,none
Wanda Soprani,F,20.0,156.0,55.0,ITA,1960,Uneven Bars,none
Jamileh Sorouri,F,14.0,147.0,38.0,IRI,1964,Uneven Bars,none
Las da Silva Souza,F,15.0,156.0,47.0,BRA,2004,Uneven Bars,none
Las da Silva Souza,F,19.0,156.0,47.0,BRA,2008,Uneven Bars,none
Nada Spasi,F,,,,YUG,1952,Uneven Bars,none
Saltirka Parvanova Spasova-Tarpova,F,18.0,157.0,51.0,BUL,1952,Uneven Bars,none
Saltirka Parvanova Spasova-Tarpova,F,23.0,157.0,51.0,BUL,1956,Uneven Bars,none
Saltirka Parvanova Spasova-Tarpova,F,27.0,157.0,51.0,BUL,1960,Uneven Bars,none
"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)",F,16.0,160.0,52.0,USA,1964,Uneven Bars,none
Jean Charlotte Spencer,F,24.0,165.0,60.0,NZL,1964,Uneven Bars,none
Darya Sergeyevna Spiridonova,F,18.0,156.0,45.0,RUS,2016,Uneven Bars,none
"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17.0,145.0,40.0,USA,1988,Uneven Bars,none
Valentina Spongia,F,17.0,161.0,50.0,ITA,1976,Uneven Bars,none
Boena Srncov (-Krejcarov),F,27.0,,,TCH,1952,Uneven Bars,none
"Carrol Michelle ""Chelle"" Stack",F,15.0,142.0,34.0,USA,1988,Uneven Bars,none
Tsvetanka Dobreva Stancheva,F,22.0,,,BUL,1952,Uneven Bars,none
Tsvetanka Dobreva Stancheva,F,27.0,,,BUL,1956,Uneven Bars,none
Vasilka Peneva Stancheva,F,22.0,,,BUL,1952,Uneven Bars,none
Mihaela Stnule,F,17.0,152.0,44.0,ROU,1984,Uneven Bars,none
Kathleen Stark (-Kern),F,16.0,166.0,51.0,GER,1992,Uneven Bars,none
Kathleen Stark (-Kern),F,20.0,166.0,51.0,GER,1996,Uneven Bars,none
Ute Starke (-Kahlenberg),F,21.0,171.0,49.0,GER,1960,Uneven Bars,none
Ute Starke (-Kahlenberg),F,25.0,171.0,49.0,GER,1964,Uneven Bars,none
Ute Starke (-Kahlenberg),F,29.0,171.0,49.0,GDR,1968,Uneven Bars,none
Monica Stefani,F,14.0,157.0,47.0,ITA,1972,Uneven Bars,none
"Marie-Luise ""Marlies"" Stegemann (-Burkat-)",F,17.0,159.0,54.0,FRG,1968,Uneven Bars,none
Christine Steger,F,14.0,165.0,49.0,SUI,1972,Uneven Bars,none
Judith Steiger,F,15.0,150.0,45.0,SUI,1972,Uneven Bars,none
Anna Stein,F,18.0,166.0,56.0,FRG,1968,Uneven Bars,none
Giulia Steingruber,F,18.0,160.0,56.0,SUI,2012,Uneven Bars,none
Giulia Steingruber,F,22.0,160.0,56.0,SUI,2016,Uneven Bars,none
Yvonne Stoffel-Wagener,F,29.0,160.0,62.0,LUX,1960,Uneven Bars,none
Barbara Stolz (Dix-),F,23.0,153.0,51.0,GER,1964,Uneven Bars,none
Beta Storczer (-Martinek),F,19.0,162.0,47.0,HUN,1988,Uneven Bars,none
Boryana Petrova Stoyanova,F,20.0,158.0,45.0,BUL,1988,Uneven Bars,none
Neli Stoyanova,F,21.0,164.0,60.0,BUL,1968,Uneven Bars,none
Olha Volodymyrivna Strazheva,F,15.0,152.0,40.0,URS,1988,Uneven Bars,none
Silvia Alexandra Stroescu,F,19.0,156.0,48.0,ROU,2004,Uneven Bars,none
Lori Gail Strong (-Ballard),F,16.0,157.0,52.0,CAN,1988,Uneven Bars,none
Lori Gail Strong (-Ballard),F,19.0,157.0,52.0,CAN,1992,Uneven Bars,none
Kerri Allyson Strug (-Fischer),F,14.0,142.0,37.0,USA,1992,Uneven Bars,none
Kerri Allyson Strug (-Fischer),F,18.0,142.0,37.0,USA,1996,Uneven Bars,none
Karola Sube (-Ziesche),F,16.0,153.0,40.0,GDR,1980,Uneven Bars,none
Risa Sugawara,F,18.0,149.0,42.0,JPN,1996,Uneven Bars,none
Aiko Sugihara,F,16.0,146.0,35.0,JPN,2016,Uneven Bars,none
Marina Sulicich (-Campbell),F,16.0,156.0,45.0,AUS,1980,Uneven Bars,none
Dorothy Summers,F,18.0,156.0,51.0,GBR,1960,Uneven Bars,none
"Jennifer Lee ""Jenny"" Sunderland (-Couch)",F,18.0,161.0,50.0,AUS,1972,Uneven Bars,none
Birgit S (-Saul),F,18.0,164.0,50.0,GDR,1980,Uneven Bars,none
Ludmila vdov (Schnov-),F,23.0,158.0,55.0,TCH,1960,Uneven Bars,none
Laura vilpait,F,18.0,154.0,,LTU,2012,Uneven Bars,none
Stefania Maria wierzy (-Moro),F,18.0,158.0,52.0,POL,1952,Uneven Bars,none
Ecaterina (Katalin-) Szabo (-Tamas),F,16.0,145.0,40.0,ROU,1984,Uneven Bars,none
Krisztina Szarka,F,18.0,159.0,52.0,HUN,2004,Uneven Bars,none
Lidia Szczerbiska (-Krl),F,22.0,156.0,52.0,POL,1956,Uneven Bars,none
Miho Takenaka,F,15.0,152.0,42.0,JPN,2000,Uneven Bars,none
Tracee Ann Talavera (-Kent),F,17.0,162.0,50.0,USA,1984,Uneven Bars,none
"Anamaria ""Ana"" Tmrjan",F,17.0,145.0,37.0,ROU,2008,Uneven Bars,none
Tan Jiaxin,F,19.0,148.0,36.0,CHN,2016,Uneven Bars,none
Joyce Eileen Tanac (-Schroeder),F,18.0,156.0,49.0,USA,1968,Uneven Bars,none
Rie Tanaka,F,25.0,157.0,,JPN,2012,Uneven Bars,none
Keiko Tanaka-Ikeda,F,23.0,154.0,54.0,JPN,1956,Uneven Bars,none
Keiko Tanaka-Ikeda,F,26.0,154.0,54.0,JPN,1960,Uneven Bars,none
Keiko Tanaka-Ikeda,F,30.0,154.0,54.0,JPN,1964,Uneven Bars,none
Nikolina Tankucheva,F,22.0,157.0,46.0,BUL,2008,Uneven Bars,none
Yuliya Tarasenko,F,19.0,156.0,46.0,BLR,2004,Uneven Bars,none
Svetlana Viktorovna Tarasevich,F,16.0,,,BLR,1996,Uneven Bars,none
Olga Tass-Lemhnyi (Todenbier-),F,23.0,160.0,57.0,HUN,1952,Uneven Bars,none
Olga Tass-Lemhnyi (Todenbier-),F,27.0,160.0,57.0,HUN,1956,Uneven Bars,none
Olga Tass-Lemhnyi (Todenbier-),F,31.0,160.0,57.0,HUN,1960,Uneven Bars,none
Diana Teixeira,F,15.0,150.0,39.0,POR,1996,Uneven Bars,none
Georgia-Anastasia Tembou,F,16.0,142.0,37.0,GRE,1996,Uneven Bars,none
Asuka Teramoto,F,16.0,145.0,37.0,JPN,2012,Uneven Bars,none
Asuka Teramoto,F,20.0,145.0,37.0,JPN,2016,Uneven Bars,none
Olha Teslenko,F,15.0,151.0,40.0,UKR,1996,Uneven Bars,none
Olha Teslenko,F,19.0,151.0,40.0,UKR,2000,Uneven Bars,none
Elvire Teza,F,15.0,156.0,50.0,FRA,1996,Uneven Bars,none
Elvire Teza,F,19.0,156.0,50.0,FRA,2000,Uneven Bars,none
Marija Teak,F,15.0,156.0,48.0,YUG,1972,Uneven Bars,none
Nancy Lynn Thies (-Marshall),F,15.0,161.0,49.0,USA,1972,Uneven Bars,none
Andrea Thomas,F,15.0,152.0,37.0,CAN,1984,Uneven Bars,none
Margaret Thomas-Neale,F,20.0,152.0,52.0,GBR,1952,Uneven Bars,none
Margaret Thomas-Neale,F,29.0,152.0,52.0,GBR,1960,Uneven Bars,none
Eythora Elisabet Thorsdottir,F,17.0,160.0,47.0,NED,2016,Uneven Bars,none
Drte Thmmler (Pawlak-),F,16.0,151.0,40.0,GDR,1988,Uneven Bars,none
Vronique Tilmont,F,17.0,,,FRA,1972,Uneven Bars,none
Adolfna Tkakov-Taov,F,21.0,158.0,53.0,TCH,1960,Uneven Bars,none
Adolfna Tkakov-Taov,F,25.0,158.0,53.0,TCH,1964,Uneven Bars,none
Svetlana Ivanova Todorova,F,17.0,164.0,46.0,BUL,1992,Uneven Bars,none
Mrta Tolnai-Erds (Szotczky-),F,23.0,162.0,55.0,HUN,1964,Uneven Bars,none
Mrta Tolnai-Erds (Szotczky-),F,27.0,162.0,55.0,HUN,1968,Uneven Bars,none
Anita Tomulevski (-Bjerregrd),F,15.0,156.0,45.0,NOR,1992,Uneven Bars,none
Krasimira Toneva,F,15.0,144.0,34.0,BUL,1980,Uneven Bars,none
Linda Toorop (-Moor),F,16.0,165.0,53.0,NED,1972,Uneven Bars,none
Ruth Elizabeth Topalian (Lehle-),F,25.0,,,USA,1952,Uneven Bars,none
Silviya Topalova,F,16.0,157.0,41.0,BUL,1980,Uneven Bars,none
Margit Tth,F,14.0,156.0,44.0,HUN,1976,Uneven Bars,none
Yvonne Natalie Tousek,F,16.0,160.0,47.0,CAN,1996,Uneven Bars,none
Yvonne Natalie Tousek,F,20.0,160.0,47.0,CAN,2000,Uneven Bars,none
Hedwig Traindl,F,17.0,,,AUT,1952,Uneven Bars,none
Else Trangbk (Thorsanger-),F,22.0,162.0,53.0,DEN,1968,Uneven Bars,none
Laura Trefiletti,F,15.0,,,ITA,2000,Uneven Bars,none
Mria Tressel,F,18.0,162.0,62.0,HUN,1964,Uneven Bars,none
Gabriela Truc,F,18.0,157.0,45.0,ROU,1976,Uneven Bars,none
Tsagaandorjiin Gndegmaa,F,18.0,152.0,51.0,MGL,1964,Uneven Bars,none
Tsagaandorjiin Gndegmaa,F,22.0,152.0,51.0,MGL,1968,Uneven Bars,none
Vasiliki Tsavdaridou,F,15.0,142.0,36.0,GRE,1996,Uneven Bars,none
Hiroko Tsuji (-Kato),F,25.0,151.0,47.0,JPN,1964,Uneven Bars,none
Kimiko Tsukada,F,22.0,153.0,47.0,JPN,1960,Uneven Bars,none
Sharon Tsukamoto (-Rutledge),F,19.0,152.0,47.0,CAN,1972,Uneven Bars,none
Koko Tsurumi,F,15.0,141.0,34.0,JPN,2008,Uneven Bars,none
Koko Tsurumi,F,19.0,141.0,34.0,JPN,2012,Uneven Bars,none
Reneta Tsvetkova,F,14.0,162.0,53.0,BUL,1972,Uneven Bars,none
Jessica Tudos,F,15.0,137.0,35.0,CAN,1984,Uneven Bars,none
Mirela ugurlan,F,15.0,,,ROU,1996,Uneven Bars,none
Rebecca Naomi Tunney,F,15.0,149.0,35.0,GBR,2012,Uneven Bars,none
Raili Marjatta Tuominen-Hmlinen,F,19.0,159.0,52.5,FIN,1952,Uneven Bars,none
Raili Marjatta Tuominen-Hmlinen,F,27.0,159.0,52.5,FIN,1960,Uneven Bars,none
Elisabeta Turcu,F,19.0,158.0,48.0,ROU,1972,Uneven Bars,none
Lyudmila Ivanovna Turishcheva (-Borzova),F,16.0,160.0,52.0,URS,1968,Uneven Bars,none
Lyudmila Ivanovna Turishcheva (-Borzova),F,19.0,160.0,52.0,URS,1972,Uneven Bars,none
Lyudmila Ivanovna Turishcheva (-Borzova),F,23.0,160.0,52.0,URS,1976,Uneven Bars,none
Dumitria Turner,F,16.0,159.0,45.0,ROU,1980,Uneven Bars,none
Seda Gurgenovna Tutkhalyan,F,17.0,146.0,43.0,RUS,2016,Uneven Bars,none
"Elizabeth Kimberly ""Beth"" Tweddle",F,19.0,159.0,52.0,GBR,2004,Uneven Bars,none
"Elizabeth Kimberly ""Beth"" Tweddle",F,23.0,159.0,52.0,GBR,2008,Uneven Bars,none
"Elizabeth Kimberly ""Beth"" Tweddle",F,27.0,159.0,52.0,GBR,2012,Uneven Bars,Bronze
Halina Tyryk,F,20.0,158.0,46.0,UKR,2000,Uneven Bars,none
Yuki Uchiyama,F,18.0,159.0,49.0,JPN,2016,Uneven Bars,none
Miki Uemura,F,22.0,149.0,38.0,JPN,2008,Uneven Bars,none
Stella Ngozi Umeh,F,17.0,153.0,46.0,CAN,1992,Uneven Bars,none
Teodora Ungureanu (-Cepoi),F,15.0,150.0,44.0,ROU,1976,Uneven Bars,Silver
Galina Napoleonovna Urbanovich (Khelle-),F,34.0,,,URS,1952,Uneven Bars,none
Julia Edelia Uria Madruga,F,16.0,161.0,41.0,CUB,1960,Uneven Bars,none
Annika Urvikko,F,21.0,157.0,57.0,FIN,2012,Uneven Bars,none
Michaela Ustorf,F,15.0,163.0,52.0,FRG,1988,Uneven Bars,none
Marcela Vchov,F,19.0,161.0,52.0,TCH,1972,Uneven Bars,none
Kristina Vaculik,F,20.0,149.0,39.0,CAN,2012,Uneven Bars,none
Ailen Valente,F,20.0,167.0,58.0,ARG,2016,Uneven Bars,none
Elisabeth Valle Romero,F,18.0,158.0,47.0,ESP,1996,Uneven Bars,none
Rita Van De Velde,F,18.0,153.0,41.0,BEL,1960,Uneven Bars,none
"Cornelia Johanna ""Nel"" van der Voort (-Bosman)",F,20.0,164.0,57.0,NED,1972,Uneven Bars,none
Cline Henriette van Gerner,F,17.0,156.0,51.0,NED,2012,Uneven Bars,none
Cline Henriette van Gerner,F,21.0,156.0,51.0,NED,2016,Uneven Bars,none
Horta Van Hoye,F,21.0,157.0,50.0,BEL,1968,Uneven Bars,none
"Lamberta ""Bep"" van Ipenburg-Drommel",F,24.0,165.0,56.0,NED,1960,Uneven Bars,none
"Jacoba Adriana ""Cootje"" van Kampen-Tonneman",F,30.0,,,NED,1952,Uneven Bars,none
Laura Antoinette van Leeuwen,F,18.0,169.0,56.0,NED,2004,Uneven Bars,none
Jeanette Cornelia van Ravestijn,F,17.0,169.0,58.0,NED,1976,Uneven Bars,none
"Maria Teuntje ""Ria"" van Velsen",F,21.0,168.0,56.0,NED,1960,Uneven Bars,none
Vra Vanurov (-Rylickov),F,19.0,,,TCH,1952,Uneven Bars,none
Louise Vanhille,F,17.0,167.0,55.0,FRA,2016,Uneven Bars,none
Aagje Vanwalleghem,F,16.0,155.0,43.0,BEL,2004,Uneven Bars,none
Adrienn Varga,F,15.0,162.0,46.0,HUN,1996,Uneven Bars,none
Foteini Varvariotou,F,14.0,150.0,38.0,GRE,1988,Uneven Bars,none
Emilia Vtoiu-Li,F,23.0,156.0,51.0,ROU,1956,Uneven Bars,none
Emilia Vtoiu-Li,F,26.0,156.0,51.0,ROU,1960,Uneven Bars,none
Emilia Vtoiu-Li,F,30.0,156.0,51.0,ROU,1964,Uneven Bars,none
Yolanda Vega Albo,F,22.0,148.0,45.0,CUB,1968,Uneven Bars,none
Jana Vejrkov,F,21.0,158.0,41.0,TCH,1988,Uneven Bars,none
Margo Velema (-van der Sande),F,16.0,168.0,55.0,NED,1972,Uneven Bars,none
Martina Velkov,F,17.0,156.0,40.0,TCH,1988,Uneven Bars,none
Mercedes Vernetta Santana,F,19.0,164.0,53.0,ESP,1976,Uneven Bars,none
Marcia Theresa Vidiaux Jimnez,F,17.0,143.0,41.0,CUB,2016,Uneven Bars,none
Miriam Villacin Aguilar,F,18.0,153.0,47.0,CUB,1968,Uneven Bars,none
Pirkko Aliisa Vilppunen,F,18.0,163.0,54.0,FIN,1952,Uneven Bars,none
Gloria Viseras Die,F,15.0,156.0,47.0,ESP,1980,Uneven Bars,none
Olivia Vivian,F,19.0,165.0,58.0,AUS,2008,Uneven Bars,none
Delyana Altimirova Vodenicharova,F,14.0,160.0,47.0,BUL,1988,Uneven Bars,none
Delyana Altimirova Vodenicharova,F,18.0,160.0,47.0,BUL,1992,Uneven Bars,none
Jeanette Vogelbacher (-Solbach),F,29.0,,,FRA,1952,Uneven Bars,none
Camelia Voinea,F,18.0,151.0,44.0,ROU,1988,Uneven Bars,none
Yelena Vladimirovna Volchetskaya (-Tyunenkova),F,19.0,155.0,52.0,URS,1964,Uneven Bars,none
milie Volle,F,14.0,151.0,39.0,FRA,1996,Uneven Bars,none
Giulia Volpi,F,18.0,160.0,50.0,ITA,1988,Uneven Bars,none
Giulia Volpi,F,22.0,160.0,50.0,ITA,1992,Uneven Bars,none
Isabella von Lospichl,F,18.0,160.0,49.0,FRG,1988,Uneven Bars,none
Zinaida Borisovna Voronina (Druzhinina-),F,20.0,164.0,53.0,URS,1968,Uneven Bars,Bronze
Wolfgard Vo,F,26.0,,,GER,1952,Uneven Bars,none
Laura Waem,F,18.0,160.0,54.0,BEL,2016,Uneven Bars,none
Isabella Minna Veronica  Wagner,F,17.0,152.0,48.0,SWE,2004,Uneven Bars,none
Brooke Walker,F,18.0,160.0,47.0,AUS,2000,Uneven Bars,none
Irma Barbara Walther (Dumbsky-),F,31.0,,,GER,1952,Uneven Bars,none
"Marie Susan Walther (-Bilski, -Kuhlman)",F,19.0,155.0,48.0,USA,1964,Uneven Bars,none
"Neeltje ""Nel"" Wambach",F,22.0,158.0,56.0,NED,1960,Uneven Bars,none
Wang Huiying,F,17.0,149.0,46.0,CHN,1988,Uneven Bars,none
Wang Tiantian,F,18.0,145.0,37.0,CHN,2004,Uneven Bars,none
Wang Wenjing,F,15.0,154.0,38.0,CHN,1988,Uneven Bars,none
Wang Xiaoyan,F,20.0,156.0,45.0,CHN,1988,Uneven Bars,none
Wang Yan,F,16.0,140.0,33.0,CHN,2016,Uneven Bars,none
Jane Warrilow,F,18.0,,,AUS,1992,Uneven Bars,none
Sae Watanabe,F,15.0,150.0,40.0,JPN,1984,Uneven Bars,none
Edit Weckinger-Pernyi (Vsrhelyi-),F,29.0,,,HUN,1952,Uneven Bars,none
Gabriele Weller,F,16.0,150.0,38.0,GER,1992,Uneven Bars,none
Grethe Irene Werner (-Evjenth),F,24.0,,,NOR,1952,Uneven Bars,none
Lieke Wevers,F,24.0,167.0,54.0,NED,2016,Uneven Bars,none
Sanne Wevers,F,24.0,156.0,46.0,NED,2016,Uneven Bars,none
Ulrike Weyh,F,15.0,158.0,43.0,FRG,1972,Uneven Bars,none
Hannah Kate Whelan,F,20.0,160.0,53.0,GBR,2012,Uneven Bars,none
Jordyn Marie Wieber,F,17.0,157.0,52.0,USA,2012,Uneven Bars,none
Carla Wieser,F,15.0,161.0,49.0,ITA,1976,Uneven Bars,none
Magorzata Wilczek (-Rogo),F,20.0,161.0,62.0,POL,1964,Uneven Bars,none
Anja Wilhelm,F,15.0,153.0,41.0,FRG,1984,Uneven Bars,none
Barbara Wilk-lizowska (-Konopka),F,17.0,163.0,57.0,POL,1952,Uneven Bars,none
Barbara Wilk-lizowska (-Konopka),F,21.0,163.0,57.0,POL,1956,Uneven Bars,none
"Deborah Ann ""Debra"" Willcox",F,16.0,163.0,47.0,USA,1976,Uneven Bars,none
Elaine Willett,F,16.0,160.0,51.0,GBR,1972,Uneven Bars,none
Emma Louise Williams,F,17.0,150.0,48.0,GBR,2000,Uneven Bars,none
"Kathleen ""Kathy"" Williams",F,20.0,153.0,48.0,GBR,1984,Uneven Bars,none
Toni-Ann Natasha Williams,F,20.0,155.0,52.0,JAM,2016,Uneven Bars,none
Yolanda Williams Garca,F,17.0,150.0,43.0,CUB,1960,Uneven Bars,none
Nicola Willis,F,19.0,152.0,50.0,GBR,2004,Uneven Bars,none
Kellie Wilson,F,17.0,156.0,56.0,AUS,1984,Uneven Bars,none
Rebecca Jayne Wing,F,16.0,165.0,52.0,GBR,2008,Uneven Bars,none
Gertrude Winnige-Barosch,F,23.0,,,AUT,1952,Uneven Bars,none
Grayna Witkowska,F,16.0,161.0,52.0,POL,1968,Uneven Bars,none
Bonnie Wittmeier (-Withington),F,17.0,153.0,46.0,CAN,1984,Uneven Bars,none
Leslie Ann Wolfsberger (-Laughlin),F,17.0,161.0,51.0,USA,1976,Uneven Bars,none
"Hiu Ying ""Angel"" Wong",F,25.0,153.0,50.0,HKG,2012,Uneven Bars,none
Rose-Kaying Woo,F,16.0,145.0,46.0,CAN,2016,Uneven Bars,none
Jennifer Ann Wood,F,19.0,150.0,47.0,CAN,1992,Uneven Bars,none
Wu Jiani,F,18.0,162.0,49.0,CHN,1984,Uneven Bars,none
Yadamsrengiin Tuyaa,F,16.0,154.0,52.0,MGL,1964,Uneven Bars,none
Yadamsrengiin Tuyaa,F,20.0,154.0,52.0,MGL,1968,Uneven Bars,none
Kana Yamawaki,F,16.0,141.0,28.0,JPN,2000,Uneven Bars,none
Nobue Yamazaki,F,25.0,154.0,45.0,JPN,1976,Uneven Bars,none
Galina Yaneva,F,16.0,158.0,48.0,BUL,1976,Uneven Bars,none
Yang Bo,F,18.0,155.0,43.0,CHN,1992,Uneven Bars,none
Yang Yilin,F,15.0,150.0,35.0,CHN,2008,Uneven Bars,Bronze
Yang Yun,F,15.0,158.0,40.0,CHN,2000,Uneven Bars,Bronze
Yao Jinnan,F,17.0,145.0,35.0,CHN,2012,Uneven Bars,none
Tetiana Yarosh,F,16.0,140.0,31.0,UKR,2000,Uneven Bars,none
Iryna Vladlenivna Yarotska,F,18.0,162.0,46.0,UKR,2004,Uneven Bars,none
Lyudmila Borisovna Yegorova (-Sineva),F,25.0,,,URS,1956,Uneven Bars,none
Yen Au Li,F,18.0,150.0,45.0,MAS,2000,Uneven Bars,none
Irina Yevdokimova,F,22.0,153.0,44.0,KAZ,2000,Uneven Bars,none
Lyudmila Andreyevna Yezhova-Grebenkova,F,22.0,140.0,39.0,RUS,2004,Uneven Bars,none
Tutya Ylmaz,F,17.0,150.0,48.0,TUR,2016,Uneven Bars,none
Lisa Young,F,18.0,155.0,50.0,GBR,1984,Uneven Bars,none
Yordanka Petrova Yovkova,F,19.0,,,BUL,1952,Uneven Bars,none
Yu Mai-Lee,F,16.0,161.0,48.0,TPE,1968,Uneven Bars,none
Yu Myeong-Ja,F,17.0,159.0,55.0,KOR,1960,Uneven Bars,none
Ayami Yukimori,F,14.0,154.0,38.0,JPN,1984,Uneven Bars,none
Olga Vyacheslavovna Yurkina,F,16.0,,,BLR,1996,Uneven Bars,none
Stella Heorhivna Zakharova (-Khlus),F,17.0,146.0,42.0,URS,1980,Uneven Bars,none
Yelena Mikhaylovna Zamolodchikova,F,17.0,154.0,43.0,RUS,2000,Uneven Bars,none
Yelena Mikhaylovna Zamolodchikova,F,21.0,154.0,43.0,RUS,2004,Uneven Bars,none
Jelena Zanevskaja,F,21.0,162.0,52.0,LTU,2008,Uneven Bars,none
Marina Aleksandrovna Zarzhitskaya,F,18.0,156.0,46.0,BLR,2000,Uneven Bars,none
Lydia Zeitlhofer (-Pfann),F,21.0,,,GER,1952,Uneven Bars,none
Wiesawa Barbara elaskowska (-Raska),F,15.0,153.0,45.0,POL,1980,Uneven Bars,none
Svitlana Zelepukina,F,15.0,147.0,40.0,UKR,1996,Uneven Bars,none
Radka Zemanov,F,16.0,145.0,41.0,TCH,1980,Uneven Bars,none
Zhang Nan,F,18.0,148.0,39.0,CHN,2004,Uneven Bars,none
Zhang Xia,F,17.0,147.0,40.0,CHN,1992,Uneven Bars,none
Tatyana Ivanovna Zharganova,F,15.0,147.0,40.0,BLR,1996,Uneven Bars,none
Tatyana Ivanovna Zharganova,F,20.0,147.0,40.0,BLR,2000,Uneven Bars,none
"Daryna Yaroslavivna ""Dar'ia"" Zhoba",F,18.0,161.0,53.0,UKR,2008,Uneven Bars,none
Zhou Ping,F,16.0,155.0,41.0,CHN,1984,Uneven Bars,none
Zhou Qiurui,F,16.0,152.0,41.0,CHN,1984,Uneven Bars,none
Barbara Ziba,F,16.0,154.0,47.0,POL,1968,Uneven Bars,none
Nataliya Kamilovna Ziganshina,F,18.0,156.0,47.0,RUS,2004,Uneven Bars,none
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",F,16.0,139.0,36.0,USA,1992,Uneven Bars,none
Gigi Zosa,F,16.0,155.0,44.0,CAN,1984,Uneven Bars,none
Erika Zuchold (Barth-),F,21.0,158.0,48.0,GDR,1968,Uneven Bars,none
Erika Zuchold (Barth-),F,25.0,158.0,48.0,GDR,1972,Uneven Bars,Silver
Tanja uti (-Kober),F,25.0,,,YUG,1952,Uneven Bars,none
