Name,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Yefferson ANTON,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,22.0,3.8,6.85,0.0,10.65
Yefferson ANTON,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,25.0,4.1,7.0,0.0,11.1
Yefferson ANTON,VEN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,31.0,4.0,7.9,0.0,11.9
Miguel AQUINO III,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,14.0,4.7,8.0,0.0,12.7
Miguel AQUINO III,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,14.0,3.9,8.0,0.0,11.9
Miguel AQUINO III,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,24.0,3.8,8.2,0.0,12.0
Miguel AQUINO III,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,27.0,3.8,7.05,0.0,10.85
Miguel AQUINO III,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,25.0,5.2,7.65,0.1,12.75
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,14.0,5.2,9.1,0.1,14.2
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,43.0,4.7,8.433,0.0,13.133
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,19.0,4.7,8.0,0.0,12.7
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,final,"Munich, Germany",PB,7.0,6.5,7.2,0.0,13.7
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,5.0,6.5,8.2,0.0,14.7
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,2.0,6.5,8.7,0.0,15.2
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,final,"Munich, Germany",PH,5.0,5.8,8.466,0.0,14.266
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,7.0,5.8,8.5,0.0,14.3
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,3.0,5.9,8.366,0.0,14.266
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,21.0,5.2,9.233,0.0,14.433
Ferhat ARICAN,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,14.0,5.2,9.1,0.1,14.2
Ferhat ARICAN,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,47.0,4.4,8.433,0.0,12.833
Ferhat ARICAN,TUR,2011-04-16 20:23:00,2023 Senior European Championships,final,"Antalya, Turkey",PB,2.0,6.5,8.433,0.0,14.933
Ferhat ARICAN,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,1.0,6.5,8.6,0.0,15.1
Ferhat ARICAN,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,12.0,5.8,8.0,0.0,13.8
Ferhat ARICAN,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,38.0,5.2,8.933,0.1,14.033
Ferhat ARICAN,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,26.0,4.4,8.55,0.0,12.95
Ferhat ARICAN,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",PB,3.0,6.5,7.766,0.0,14.266
Ferhat ARICAN,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,8.0,6.5,7.85,0.0,14.35
Ferhat ARICAN,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",PH,4.0,5.8,8.133,0.0,13.933
Ferhat ARICAN,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,6.0,5.8,8.0,0.0,13.8
Ferhat ARICAN,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,25.0,5.2,8.8,0.1,13.9
Ferhat ARICAN,TUR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",PB,5.0,6.5,8.0,0.0,14.5
Ferhat ARICAN,TUR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,3.0,6.5,8.2,0.0,14.7
Ferhat ARICAN,TUR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,16.0,5.8,8.033,0.0,13.833
Ferhat ARICAN,TUR,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",PB,3.0,6.5,8.233,0.0,14.733
Ferhat ARICAN,TUR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PB,3.0,6.5,8.233,0.0,14.733
Ferhat ARICAN,TUR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PH,9.0,5.8,8.333,0.0,14.133
Manuel Helmut ARNOLD,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,65.0,4.5,8.333,0.0,12.833
Manuel Helmut ARNOLD,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,95.0,3.8,7.833,0.0,11.633
Manuel Helmut ARNOLD,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,73.0,4.2,8.5,0.0,12.7
Manuel Helmut ARNOLD,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,21.0,5.3,8.266,0.0,13.566
Manuel Helmut ARNOLD,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,58.0,4.9,8.1,0.0,13.0
Manuel Helmut ARNOLD,AUT,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,85.0,4.0,9.1,0.0,13.1
Manuel Helmut ARNOLD,AUT,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,37.0,5.0,7.6,0.0,12.6
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,final,"Munich, Germany",FX,6.0,5.8,7.866,0.3,13.366
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,7.0,5.8,8.466,0.0,14.266
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,1.0,6.0,9.233,0.0,15.233
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,60.0,4.7,7.933,0.0,12.633
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,3.0,5.4,8.5,0.0,13.9
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,15.0,5.6,8.533,0.0,14.133
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,13.0,5.6,8.266,0.0,13.866
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,27.0,5.0,8.3,0.0,13.3
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,23.0,5.0,7.033,0.0,12.033
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,final,"Munich, Germany",SR,2.0,6.3,8.733,0.0,15.033
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,2.0,6.3,8.633,0.0,14.933
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,1.0,6.3,8.5,0.0,14.8
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,1.0,6.0,9.2,0.0,15.2
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,1.0,6.0,9.233,0.0,15.233
Adem ASIL,TUR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,11.0,5.6,8.2,0.3,13.5
Adem ASIL,TUR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,20.0,5.8,7.833,0.1,13.533
Adem ASIL,TUR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,12.0,5.4,8.4,0.0,13.8
Adem ASIL,TUR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,18.0,5.6,8.166,0.0,13.766
Adem ASIL,TUR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,60.0,4.4,7.2,0.0,11.6
Adem ASIL,TUR,2001-08-05 20:23:00,2023 FISU World University Games,final,"Chengdu, China",SR,3.0,6.3,8.633,0.0,14.93
Adem ASIL,TUR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,5.0,6.3,8.533,0.0,14.833
Adem ASIL,TUR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,22.0,5.6,8.866,0.3,14.16
Adem ASIL,TUR,2001-08-05 20:23:00,2023 FISU World University Games,final,"Chengdu, China",VT,5.0,5.6,7.9,0.0,13.5
Adem ASIL,TUR,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,6.0,4.8,9.166,0.0,13.966
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,3.0,5.8,8.133,0.0,13.933
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,16.0,5.8,8.066,0.1,13.766
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,5.0,4.7,8.733,0.0,13.433
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,21.0,4.7,8.5,0.0,13.2
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,3.0,5.6,8.7,0.0,14.3
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,17.0,5.6,8.4,0.0,14.0
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,9.0,5.0,8.166,0.0,13.166
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,59.0,5.1,7.6,0.0,12.7
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,final,"Antalya, Turkey",SR,1.0,6.3,8.633,0.0,14.933
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,1.0,6.3,8.733,0.0,15.033
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,1.0,6.3,8.733,0.0,15.033
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,3.0,6.0,9.1,0.0,15.1
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,3.0,6.0,9.066,0.1,14.966
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,final,"Antalya, Turkey",VT,5.0,5.6,8.033,0.1,13.533
Adem ASIL,TUR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,7.0,4.8,9.1,0.0,13.9
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,14.0,5.8,8.3,0.1,14.0
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,14.0,5.0,8.5,0.0,13.5
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,25.0,5.6,8.05,0.0,13.65
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,22.0,5.1,7.8,0.0,12.9
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",SR,1.0,6.3,8.3,0.0,14.6
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,4.0,6.3,8.1,0.0,14.4
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,3.0,5.6,8.1,0.1,13.6
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,3.0,5.6,9.65,0.0,15.25
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,3.0,4.8,9.333,0.0,14.133
Adem ASIL,TUR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,3.0,4.8,9.3,0.0,14.1
Adem ASIL,TUR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",SR,5.0,6.3,8.166,0.0,14.466
Adem ASIL,TUR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,3.0,6.3,8.333,0.0,14.633
Adem ASIL,TUR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,14.0,6.0,9.133,0.3,14.833
Adem ASIL,TUR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,14.0,5.6,7.933,0.3,13.233
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",FX,4.0,5.8,8.2,0.1,13.9
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",FX,6.0,5.8,7.9,0.1,13.6
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",HB,4.0,5.4,8.366,0.0,13.766
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",HB,7.0,5.0,8.633,0.0,13.633
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",PB,8.0,5.6,8.466,0.0,14.066
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PB,8.0,5.6,8.4,0.0,14.0
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",SR,2.0,6.3,8.733,0.0,15.033
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",SR,2.0,6.3,8.6,0.0,14.9
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",VT,15.0,5.6,9.166,0.0,14.766
Adem ASIL,TUR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",VT,15.0,4.8,7.933,0.0,12.733
Richard ATENCIO,PAN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,33.0,5.1,5.15,0.6,9.65
Richard ATENCIO,PAN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,27.0,4.3,6.2,0.0,10.5
Richard ATENCIO,PAN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,32.0,4.7,4.65,0.0,9.35
Richard ATENCIO,PAN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",PH,8.0,4.6,6.25,0.0,10.85
Richard ATENCIO,PAN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,9.0,4.6,7.75,0.0,12.35
Richard ATENCIO,PAN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,28.0,4.3,6.45,0.0,10.75
Richard ATENCIO,PAN,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,26.0,4.0,8.6,0.0,12.6
Jaydon ATTYGALLE,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,14.0,4.9,7.75,0.0,12.65
Jaydon ATTYGALLE,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,31.0,3.2,4.25,0.0,7.45
Jaydon ATTYGALLE,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,22.0,3.5,8.65,0.0,12.15
Jaydon ATTYGALLE,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,17.0,4.1,7.95,0.0,12.05
Jaydon ATTYGALLE,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,31.0,3.2,6.75,0.3,9.65
Artur AVETISYAN,ARM,2018-08-21 20:22:00,2022 Senior European Championships,final,"Munich, Germany",SR,8.0,5.6,8.133,0.0,13.733
Artur AVETISYAN,ARM,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,6.0,6.0,8.633,0.0,14.633
Artur AVETISYAN,ARM,2001-08-05 20:23:00,2023 FISU World University Games,final,"Chengdu, China",SR,4.0,5.9,8.933,0.0,14.83
Artur AVETISYAN,ARM,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,7.0,5.9,8.666,0.0,14.566
Artur AVETISYAN,ARM,2011-04-16 20:23:00,2023 Senior European Championships,final,"Antalya, Turkey",SR,7.0,6.0,8.433,0.0,14.433
Artur AVETISYAN,ARM,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,5.0,5.9,8.766,0.0,14.666
Artur AVETISYAN,ARM,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",SR,1.0,5.9,8.8,0.0,14.7
Artur AVETISYAN,ARM,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",SR,1.0,5.9,8.35,0.0,14.25
Artur AVETISYAN,ARM,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",SR,3.0,6.0,8.533,0.0,14.533
Artur AVETISYAN,ARM,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,5.0,6.0,8.533,0.0,14.533
Artur AVETISYAN,ARM,2027-04-30 20:23:00,World Cup,final,"Cairo, Egypt",SR,3.0,5.9,8.766,0.0,14.666
Artur AVETISYAN,ARM,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",SR,3.0,5.9,8.733,0.0,14.633
Artur AVETISYAN,ARM,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",SR,4.0,6.0,8.733,0.0,14.733
Artur AVETISYAN,ARM,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",SR,3.0,6.0,8.766,0.0,14.766
Asadbek AZAMOV,UZB,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,28.0,5.0,8.266,0.0,13.266
Asadbek AZAMOV,UZB,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,65.0,4.0,7.666,0.0,11.666
Asadbek AZAMOV,UZB,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,66.0,4.6,7.333,0.0,11.933
Asadbek AZAMOV,UZB,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,71.0,3.7,7.3,0.0,11.0
Asadbek AZAMOV,UZB,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,36.0,5.1,7.966,0.0,13.066
Asadbek AZAMOV,UZB,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,23.0,5.2,8.933,0.0,14.13
Asadbek AZAMOV,UZB,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,7.0,4.8,9.066,0.0,13.866
Asadbek AZAMOV,UZB,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",FX,30.0,5.1,7.333,0.0,12.433
Asadbek AZAMOV,UZB,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",SR,32.0,4.9,7.2,0.0,12.1
Asadbek AZAMOV,UZB,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",VT,17.0,5.2,8.833,0.0,14.033
Asadbek AZAMOV,UZB,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",VT,17.0,4.8,8.866,0.1,13.566
Abdulla AZIMOV,UZB,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",FX,11.0,4.7,8.1,0.0,12.8
Abdulla AZIMOV,UZB,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",PH,2.0,6.1,8.4,0.0,14.5
Abdulla AZIMOV,UZB,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",PH,7.0,6.1,7.5,0.0,13.6
Abdulla AZIMOV,UZB,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",PH,1.0,6.2,8.666,0.0,14.866
Abdulla AZIMOV,UZB,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,4.0,6.1,8.7,0.0,14.8
Abdulla AZIMOV,UZB,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PH,12.0,5.8,8.2,0.0,14.0
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,15.0,5.8,7.333,0.0,13.133
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",HB,11.0,4.7,8.433,0.0,13.133
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PB,15.0,4.8,8.4,0.0,13.2
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PH,8.0,5.3,8.233,0.0,13.533
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",SR,16.0,4.0,8.6,0.0,12.6
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,10.0,4.8,9.233,0.0,14.033
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,37.0,5.8,7.366,0.1,13.066
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,31.0,4.7,8.533,0.0,13.233
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,46.0,5.1,7.633,0.0,12.733
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,22.0,5.8,7.266,0.0,13.066
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,54.0,4.0,8.533,0.0,12.533
Ilyas AZIZOV,KAZ,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,29.0,4.8,9.133,0.0,13.93
Ilyas AZIZOV,KAZ,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,20.0,4.8,7.766,0.0,12.566
Ilyas AZIZOV,KAZ,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,12.0,5.1,8.5,0.0,13.6
Ilyas AZIZOV,KAZ,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,13.0,5.7,8.233,0.0,13.933
Ilyas AZIZOV,KAZ,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",FX,35.0,5.1,7.033,0.1,12.033
Ilyas AZIZOV,KAZ,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",FX,16.0,5.8,7.666,0.4,13.066
Ilyas AZIZOV,KAZ,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",HB,31.0,4.4,6.366,0.0,10.766
Ilyas AZIZOV,KAZ,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",PB,25.0,5.1,7.3,0.0,12.4
Ilyas AZIZOV,KAZ,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",PB,23.0,5.1,7.2,0.0,12.3
Ilyas AZIZOV,KAZ,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PB,25.0,5.1,6.833,0.0,11.933
Ilyas AZIZOV,KAZ,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",PH,18.0,6.0,7.166,0.0,13.166
Ilyas AZIZOV,KAZ,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",PH,6.0,6.0,8.1,0.0,14.1
Ilyas AZIZOV,KAZ,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PH,8.0,5.9,8.266,0.0,14.166
Nestor Abad,ESP,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",HB,1.0,5.3,8.5,0.0,13.8
Nestor Abad,ESP,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",HB,1.0,5.3,8.35,0.0,13.65
Nestor Abad,ESP,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",PH,11.0,5.0,7.0,0.0,12.0
Nestor Abad,ESP,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",SR,2.0,5.7,8.35,0.0,14.05
Nestor Abad,ESP,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",SR,2.0,5.7,8.3,0.0,14.0
Ferhat Arican,TUR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PB,6.0,6.0,7.85,0.0,13.85
Ferhat Arican,TUR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",PB,2.0,6.5,8.466,0.0,14.966
Ferhat Arican,TUR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PH,13.0,5.8,7.5,0.0,13.3
Ferhat Arican,TUR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",PB,5.0,6.5,7.1,0.0,13.6
