Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_AAqual,round_TeamFinal,round_final,round_qual
0.0,5.2,8.55,0.3,13.45,2022,172,84,False,False,False,False,True
0.0,5.2,7.9,0.3,12.8,2022,172,84,False,False,False,True,False
9.0,5.2,8.25,0.3,13.15,2023,496,33,False,False,False,False,True
9.0,5.2,9.1,0.0,14.3,2023,496,33,False,False,False,False,True
0.0,4.8,8.7,0.0,13.5,2023,115,84,True,False,False,False,False
0.0,5.2,8.8,0.3,13.7,2022,107,84,False,False,False,False,True
0.0,5.2,9.25,0.0,14.45,2022,107,84,False,False,False,True,False
0.0,5.2,9.1,0.0,14.3,2022,298,84,False,False,False,False,True
0.0,5.2,8.6,0.1,13.7,2022,298,84,False,False,False,True,False
0.0,4.8,8.45,0.3,12.95,2023,298,84,False,False,False,False,True
0.0,4.8,8.9,0.0,13.7,2023,298,84,False,False,False,True,False
11.0,4.0,8.9,0.0,12.9,2023,289,3,False,False,False,False,True
11.0,4.4,8.6,0.0,12.9,2023,289,3,False,False,False,False,True
2.0,5.6,9.033,0.0,14.633,2023,68,89,False,False,False,True,False
1.0,5.6,9.15,0.0,14.75,2023,68,89,False,False,False,False,True
1.0,5.6,9.1,0.0,14.7,2023,68,89,False,False,False,False,True
2.0,5.6,9.133,0.0,14.733,2023,68,89,False,False,False,True,False
16.0,4.8,8.05,0.1,12.75,2023,280,10,True,False,False,False,False
0.0,4.8,8.8,0.0,13.6,2023,280,10,False,True,False,False,False
17.0,4.8,9.2,0.0,14.0,2022,82,81,True,False,False,False,False
54.0,4.8,9.1,0.0,13.9,2022,82,81,False,False,False,False,True
34.0,5.2,9.066,0.0,14.266,2022,272,47,False,False,False,False,True
20.0,5.2,8.95,0.0,14.15,2023,272,47,False,False,False,False,True
20.0,0.0,0.0,0.0,0.0,2023,272,47,False,False,False,False,True
1.0,6.0,9.0,0.0,15.0,2022,511,47,True,False,False,False,False
25.0,5.6,8.8,0.0,14.4,2022,511,47,False,False,False,False,True
7.0,4.8,9.033,0.0,13.833,2022,511,47,False,False,False,True,False
7.0,5.6,8.9,0.0,14.5,2022,511,47,False,False,False,False,True
53.0,4.8,7.6,0.3,12.1,2023,116,3,False,False,False,False,True
53.0,0.0,0.0,0.0,0.0,2023,116,3,False,False,False,False,True
80.0,5.2,8.766,0.3,13.666,2023,36,34,False,False,False,False,True
13.0,4.0,8.95,0.0,12.95,2022,512,72,False,False,False,False,True
99.0,4.8,8.7,0.0,13.5,2022,248,42,False,False,False,False,True
67.0,4.8,8.866,0.0,13.666,2022,248,42,False,False,False,False,True
77.0,4.8,8.866,0.0,13.666,2023,248,42,False,False,False,False,True
20.0,5.2,9.233,0.0,14.433,2022,192,3,False,False,False,False,True
49.0,5.2,7.45,0.0,12.65,2023,192,3,False,False,False,False,True
49.0,0.0,0.0,0.0,0.0,2023,192,3,False,False,False,False,True
0.0,4.8,8.866,0.0,13.666,2023,192,3,True,False,False,False,False
26.0,5.6,8.766,0.0,14.366,2022,212,5,False,False,False,False,True
14.0,5.6,8.2,0.0,13.8,2022,212,5,False,False,False,False,True
25.0,5.2,9.233,0.1,14.333,2022,212,5,False,False,False,False,True
6.0,5.2,8.9,0.1,14.0,2022,212,5,False,False,False,True,False
9.0,5.6,8.933,0.1,14.433,2022,212,5,False,False,False,False,True
11.0,5.2,8.8,0.0,14.0,2023,212,5,True,False,False,False,False
47.0,5.6,8.033,0.0,13.63,2023,212,5,False,False,False,False,True
13.0,5.2,8.5,0.3,13.4,2023,212,5,False,False,False,False,True
99.0,5.6,7.866,0.3,13.166,2023,212,5,False,False,False,False,True
36.0,5.6,7.833,0.1,13.333,2023,212,5,False,False,False,False,True
36.0,3.2,8.966,0.1,12.066,2023,212,5,False,False,False,False,True
29.0,5.2,9.1,0.0,14.3,2022,27,33,False,False,False,False,True
96.0,5.2,7.966,0.3,12.866,2022,27,33,False,False,False,False,True
16.0,5.2,8.866,0.0,14.066,2022,27,33,False,False,True,False,False
42.0,5.2,8.9,0.1,14.0,2023,27,33,False,False,False,False,True
36.0,5.2,8.5,0.1,13.6,2023,27,30,False,False,False,False,True
36.0,0.0,0.0,0.0,0.0,2023,27,30,False,False,False,False,True
14.0,5.2,8.8,0.0,14.0,2022,8,29,False,False,False,False,True
13.0,5.2,0.0,0.0,14.6,2023,8,29,False,False,False,False,True
13.0,0.0,0.0,0.0,0.0,2023,8,29,False,False,False,False,True
10.0,5.2,9.266,0.0,14.466,2023,8,29,False,False,False,False,True
72.0,4.0,8.9,0.0,12.9,2023,122,48,False,False,False,False,True
121.0,4.8,8.3,0.3,12.8,2022,54,36,False,False,False,False,True
50.0,4.8,9.133,0.0,13.933,2022,54,36,False,False,False,False,True
20.0,4.8,9.033,0.0,13.833,2022,54,36,False,False,True,False,False
67.0,4.8,8.966,0.0,13.766,2022,180,33,False,False,False,False,True
65.0,4.8,8.966,0.0,13.766,2022,180,33,False,False,False,False,True
9.0,4.8,8.8,0.1,13.5,2023,10,86,True,False,False,False,False
12.0,4.8,8.9,0.0,13.7,2023,10,86,False,False,False,False,True
76.0,4.8,8.766,0.3,13.266,2022,487,9,False,False,False,False,True
10.0,5.6,8.9,0.0,14.5,2023,185,87,False,False,False,False,True
18.0,5.6,8.0,0.0,13.6,2023,185,87,False,False,False,False,True
7.0,5.6,8.666,0.1,14.166,2023,185,87,False,False,False,True,False
8.0,5.6,8.833,0.0,14.433,2023,185,87,False,False,False,False,True
10.0,5.0,8.9,0.1,13.8,2023,185,87,False,False,False,False,True
18.0,5.0,8.066,0.3,12.766,2023,185,87,False,False,False,False,True
7.0,5.0,9.033,0.0,14.033,2023,185,87,False,False,False,True,False
8.0,5.0,8.866,0.1,13.766,2023,185,87,False,False,False,False,True
5.0,5.6,9.033,0.0,14.63,2023,515,81,False,False,False,False,True
2.0,5.2,9.166,0.0,14.366,2023,515,81,False,False,False,True,False
2.0,5.2,8.966,0.0,14.166,2023,515,81,False,False,False,False,True
117.0,5.6,7.933,0.6,12.933,2022,513,81,False,False,False,False,True
24.0,5.2,8.966,0.0,14.166,2022,513,81,False,False,False,False,True
18.0,5.6,7.866,0.1,13.366,2023,513,81,False,False,False,False,True
6.0,5.6,8.7,0.1,14.2,2023,513,81,False,False,False,True,False
5.0,5.2,9.0,0.0,14.2,2023,513,81,False,False,False,False,True
6.0,5.6,7.9,0.0,13.5,2023,513,81,False,False,False,True,False
7.0,5.6,8.633,0.0,14.233,2023,513,81,False,False,False,False,True
11.0,5.6,7.966,0.1,13.466,2023,513,81,False,False,False,False,True
18.0,5.2,8.933,0.0,14.133,2023,513,81,False,False,False,False,True
6.0,5.6,7.9,0.1,13.4,2023,513,81,False,False,False,True,False
5.0,5.6,8.933,0.1,14.433,2023,513,81,False,False,False,False,True
6.0,5.6,9.0,0.0,14.6,2023,513,81,False,False,False,True,False
7.0,5.6,8.7,0.0,14.3,2023,513,81,False,False,False,False,True
11.0,5.2,9.333,0.0,14.533,2023,513,81,False,False,False,False,True
117.0,4.8,8.233,0.3,12.733,2023,475,34,False,False,False,False,True
4.0,5.6,9.1,0.0,14.7,2022,97,29,False,False,False,False,True
11.0,6.0,7.8,0.1,13.7,2022,97,29,False,False,False,False,True
23.0,5.6,7.65,0.1,13.35,2022,97,29,False,False,False,False,True
23.0,6.0,8.05,0.0,14.05,2022,97,29,False,False,False,False,True
7.0,5.6,9.2,0.0,14.8,2022,97,29,False,False,False,False,True
4.0,5.6,9.0,0.0,14.6,2022,97,29,False,False,True,False,False
7.0,6.0,7.8,0.3,13.5,2022,97,29,False,False,False,True,False
4.0,6.0,8.7,0.1,14.6,2022,97,29,False,False,False,False,True
3.0,6.0,0.0,0.0,14.2,2023,97,29,False,False,False,False,True
3.0,5.6,0.0,0.0,14.35,2023,97,29,False,False,False,False,True
52.0,6.0,7.9,0.0,13.9,2023,97,29,False,False,False,False,True
18.0,5.6,7.866,0.0,13.466,2023,97,29,False,False,False,False,True
38.0,4.8,7.433,0.3,11.933,2023,109,26,False,False,False,False,True
38.0,5.2,7.733,0.0,12.933,2023,109,26,False,False,False,False,True
54.0,4.8,9.033,0.0,13.833,2023,438,51,False,False,False,False,True
0.0,4.8,8.55,0.0,13.35,2023,20,84,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,20,84,False,False,False,True,False
98.0,4.0,8.933,0.1,12.833,2022,50,42,False,False,False,False,True
39.0,5.2,9.166,0.3,14.066,2022,315,7,False,False,False,False,True
6.0,5.2,9.3,0.1,14.4,2023,315,7,True,False,False,False,False
98.0,5.2,8.0,0.0,13.2,2023,315,7,False,False,False,False,True
11.0,5.6,8.833,0.0,14.43,2023,375,44,False,False,False,False,True
4.0,5.6,8.6,0.0,14.2,2023,375,44,False,False,False,True,False
4.0,5.6,8.6,0.1,14.1,2023,375,44,False,False,False,False,True
27.0,4.8,8.05,0.3,12.55,2023,464,15,False,False,False,False,True
65.0,4.0,9.066,0.0,13.066,2023,37,27,False,False,False,False,True
85.0,4.8,8.8,0.0,13.6,2022,335,58,False,False,False,False,True
71.0,4.8,8.866,0.1,13.566,2022,417,74,False,False,False,False,True
64.0,4.8,8.933,0.0,13.733,2023,417,74,False,False,False,False,True
10.0,4.8,9.1,0.0,13.9,2023,417,74,False,False,False,False,True
10.0,4.0,9.05,0.0,13.05,2023,417,74,False,False,False,False,True
5.0,5.2,7.95,0.0,13.15,2023,250,12,False,False,False,True,False
3.0,5.2,8.4,0.0,13.6,2023,250,12,False,False,False,False,True
11.0,4.8,8.75,0.1,13.45,2023,404,25,True,False,False,False,False
19.0,4.8,8.4,0.0,13.2,2023,404,25,False,False,False,False,True
48.0,4.0,8.75,0.0,12.75,2023,11,26,False,False,False,False,True
48.0,0.0,0.0,0.0,0.0,2023,11,26,False,False,False,False,True
110.0,4.0,9.0,0.0,13.0,2023,418,77,False,False,False,False,True
2.0,5.2,9.15,0.1,14.25,2023,528,18,False,False,False,False,True
2.0,5.2,8.9,0.0,14.1,2023,528,18,False,False,False,True,False
1.0,5.2,9.3,0.0,14.5,2023,528,18,False,False,False,False,True
15.0,3.2,9.2,0.1,12.3,2023,32,16,True,False,False,False,False
29.0,3.2,8.85,0.0,12.05,2023,32,16,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,223,17,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,223,17,False,False,False,False,True
4.0,5.6,8.65,0.0,14.25,2022,91,84,True,False,False,False,False
0.0,0.0,0.0,0.0,0.0,2023,91,84,True,False,False,False,False
13.0,4.0,9.15,0.0,13.15,2023,133,45,True,False,False,False,False
20.0,4.0,9.0,0.0,13.0,2023,133,45,False,False,False,False,True
11.0,5.6,9.0,0.0,14.6,2022,92,84,False,False,False,False,True
8.0,5.2,7.37,0.3,12.866,2022,117,29,False,False,False,True,False
2.0,5.2,9.5,0.0,14.7,2022,117,29,False,False,False,False,True
8.0,4.8,8.8,0.0,13.6,2022,117,29,False,False,False,True,False
2.0,4.8,9.05,0.0,13.85,2022,117,29,False,False,False,False,True
15.0,4.8,7.75,0.0,12.55,2022,117,71,False,False,False,False,True
0.0,4.6,8.9,0.1,13.4,2023,140,3,False,True,False,False,False
7.0,5.2,7.9,0.1,13.2,2022,317,29,False,False,False,True,False
4.0,5.2,9.3,0.0,14.5,2022,317,29,False,False,False,False,True
7.0,5.2,8.0,0.1,13.3,2022,317,29,False,False,False,True,False
4.0,5.2,9.2,0.1,14.5,2022,317,29,False,False,False,False,True
3.0,5.2,0.0,0.0,14.55,2023,317,29,False,False,False,True,False
5.0,5.2,0.0,0.0,14.35,2023,317,29,False,False,False,False,True
3.0,5.2,0.0,0.1,14.2,2023,317,29,False,False,False,True,False
5.0,5.2,0.0,0.1,13.55,2023,317,29,False,False,False,False,True
4.0,5.2,9.5,0.0,14.7,2023,317,29,False,False,False,False,True
4.0,5.2,9.35,0.0,14.55,2023,317,29,False,False,False,False,True
12.0,5.2,8.966,0.0,14.166,2023,317,29,False,False,False,False,True
12.0,5.2,8.7,0.1,13.8,2023,317,29,False,False,False,False,True
133.0,0.0,0.0,0.0,0.0,2022,125,84,False,False,False,False,True
27.0,0.0,0.0,0.0,0.0,2022,125,84,False,False,False,False,True
54.0,4.8,9.1,0.0,13.9,2022,189,60,False,False,False,False,True
27.0,0.0,0.0,0.0,0.0,2022,189,60,False,False,False,False,True
63.0,4.8,9.066,0.1,13.766,2022,189,60,False,False,False,False,True
59.0,4.8,9.0,0.0,13.8,2023,189,60,False,False,False,False,True
61.0,4.0,9.266,0.0,13.266,2023,259,26,False,False,False,False,True
78.0,1.6,8.866,0.0,10.466,2023,85,35,False,False,False,False,True
22.0,4.0,8.7,0.0,12.7,2023,85,35,False,False,False,False,True
0.0,5.6,9.0,0.0,14.6,2022,92,84,False,False,False,False,True
0.0,5.6,8.9,0.1,14.4,2022,92,84,False,False,False,True,False
3.0,5.6,8.7,0.0,14.3,2022,92,84,True,False,False,False,False
0.0,5.2,8.9,0.0,14.1,2023,92,84,False,False,False,False,True
0.0,5.2,9.45,0.0,14.65,2023,92,84,False,False,False,True,False
0.0,6.0,8.7,0.1,14.6,2022,125,84,False,False,False,False,True
0.0,6.0,8.45,0.3,14.15,2022,125,84,False,False,False,True,False
0.0,5.2,9.35,0.0,14.55,2023,125,84,False,False,False,False,True
0.0,5.2,9.25,0.0,14.45,2023,125,84,False,False,False,True,False
0.0,5.2,8.9,0.0,14.1,2022,466,84,False,False,False,False,True
0.0,5.2,9.05,0.0,14.25,2022,466,84,False,False,False,True,False
0.0,5.2,9.3,0.0,14.5,2023,466,84,False,False,False,False,True
0.0,5.2,9.0,0.0,14.2,2023,466,84,False,False,False,True,False
0.0,5.2,8.55,0.0,13.75,2023,466,84,True,False,False,False,False
19.0,5.6,8.966,0.1,14.466,2022,241,14,False,False,False,False,True
0.0,3.4,7.85,0.0,11.25,2023,142,72,False,True,False,False,False
29.0,5.2,9.1,0.0,14.3,2022,81,81,False,False,False,False,True
16.0,5.2,9.033,0.0,14.23,2023,81,81,False,False,False,False,True
27.0,5.2,8.933,0.0,14.133,2023,81,81,False,False,False,False,True
27.0,5.2,9.066,0.1,14.166,2023,81,81,False,False,False,False,True
27.0,5.2,7.733,0.0,12.933,2023,81,81,False,False,False,False,True
27.0,5.2,7.866,0.3,12.766,2023,81,81,False,False,False,False,True
12.0,6.0,7.866,0.3,13.566,2023,391,47,False,False,False,False,True
12.0,5.6,8.866,0.0,14.466,2023,391,47,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2022,188,14,False,False,False,False,True
15.0,6.0,8.166,0.0,14.166,2022,78,65,True,False,False,False,False
3.0,6.0,8.833,0.1,14.733,2022,78,65,False,False,False,False,True
2.0,5.6,9.3,0.0,14.9,2022,78,65,False,False,False,True,False
2.0,5.6,9.366,0.0,14.966,2022,78,65,False,False,False,False,True
1.0,5.6,9.433,0.0,15.033,2023,78,65,False,False,False,True,False
2.0,5.6,9.4,0.0,15.0,2023,78,65,False,False,False,False,True
12.0,5.6,8.3,0.0,13.9,2023,78,65,False,False,False,False,True
3.0,5.6,9.366,0.0,14.966,2023,78,65,False,False,False,True,False
1.0,5.6,9.3,0.0,14.9,2023,78,65,False,False,False,False,True
1.0,5.6,9.233,0.0,14.833,2023,78,65,False,False,False,True,False
2.0,5.6,9.233,0.0,14.833,2023,78,65,False,False,False,False,True
12.0,5.6,8.766,0.1,14.266,2023,78,65,False,False,False,False,True
3.0,5.6,9.2,0.0,14.8,2023,78,65,False,False,False,True,False
1.0,5.6,9.1,0.0,14.7,2023,78,65,False,False,False,False,True
24.0,4.8,8.8,0.0,13.6,2022,202,84,True,False,False,False,False
0.0,5.4,9.3,0.0,14.7,2022,287,84,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2022,287,84,False,False,False,True,False
2.0,5.4,9.6,0.0,15.0,2022,287,84,True,False,False,False,False
0.0,5.6,9.6,0.0,15.2,2023,287,84,False,False,False,False,True
0.0,5.6,9.2,0.0,14.8,2023,287,84,False,False,False,True,False
0.0,5.6,9.1,0.1,14.6,2023,287,84,True,False,False,False,False
29.0,4.8,9.0,0.0,13.8,2023,451,10,False,False,False,False,True
29.0,0.0,0.0,0.0,0.0,2023,451,10,False,False,False,False,True
74.0,4.0,8.633,0.0,12.633,2023,110,4,False,False,False,False,True
103.0,5.6,7.833,0.0,13.433,2022,427,26,False,False,False,False,True
10.0,5.6,9.0,0.0,14.6,2022,427,26,False,False,False,False,True
22.0,5.6,8.1,0.1,13.6,2022,427,26,False,False,True,False,False
13.0,4.8,9.033,0.0,13.833,2022,427,26,False,False,False,False,True
6.0,5.6,9.0,0.0,14.6,2023,427,26,False,False,False,False,True
11.0,4.8,8.933,0.0,13.733,2023,427,26,False,False,False,False,True
95.0,4.4,9.1,0.0,13.5,2022,501,43,False,False,False,False,True
103.0,4.8,8.0,0.3,12.5,2022,501,43,False,False,False,False,True
85.0,4.4,9.066,0.0,13.466,2023,501,43,False,False,False,False,True
14.0,5.2,8.05,0.1,13.15,2023,501,43,False,False,False,False,True
14.0,4.4,9.25,0.0,13.65,2023,501,43,False,False,False,False,True
47.0,4.4,8.6,0.1,12.9,2023,501,43,False,False,False,False,True
47.0,0.0,0.0,0.0,0.0,2023,501,43,False,False,False,False,True
2.0,5.6,9.3,0.0,14.9,2022,59,14,True,False,False,False,False
87.0,5.6,8.0,0.0,13.6,2022,59,14,False,False,False,False,True
1.0,5.6,9.133,0.0,14.733,2023,59,14,True,False,False,False,False
9.0,5.6,8.9,0.0,14.5,2023,59,14,False,False,False,False,True
31.0,5.2,9.0,0.0,14.2,2023,62,9,False,False,False,False,True
16.0,4.8,9.166,0.0,13.966,2023,62,9,False,False,False,False,True
4.0,5.2,8.766,0.0,13.966,2023,62,9,False,False,False,True,False
3.0,5.2,9.05,0.0,14.25,2023,62,9,False,False,False,False,True
4.0,4.8,9.1,0.1,13.8,2023,62,9,False,False,False,True,False
3.0,4.8,9.3,0.0,14.1,2023,62,9,False,False,False,False,True
48.0,4.8,9.1,0.0,13.9,2023,242,28,False,False,False,False,True
51.0,3.2,9.25,0.0,12.45,2023,242,28,False,False,False,False,True
51.0,0.0,0.0,0.0,0.0,2023,242,28,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,340,17,False,False,False,False,True
0.0,4.8,8.7,0.3,13.2,2023,394,84,False,False,False,False,True
0.0,4.8,8.4,0.0,13.2,2023,394,84,False,False,False,True,False
6.0,5.2,8.9,0.0,14.1,2023,62,89,False,False,False,True,False
7.0,5.2,8.85,0.0,14.05,2023,62,89,False,False,False,False,True
6.0,4.8,8.966,0.0,13.766,2023,62,89,False,False,False,True,False
7.0,4.8,9.0,0.0,13.8,2023,62,89,False,False,False,False,True
