Name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Dildora ARIPOVA,w,UZB,2023-03-04,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT1,12.0,4.2,8.433,0.1,12.533,12.533
Dildora ARIPOVA,w,UZB,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",VT2,18.0,3.8,8.633,0.0,12.433,12.433
Dildora ARIPOVA,w,UZB,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT2,8.0,3.8,8.666,0.0,12.466,12.466000000000001
Dildora ARIPOVA,w,UZB,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,8.0,3.8,8.533,0.0,12.333,12.332999999999998
Dildora ARIPOVA,w,UZB,2023-03-04,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",VT2,12.0,3.8,8.7,0.0,12.5,12.5
Valeria ARRAIZ,w,VEN,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,9.0,4.2,7.35,0.0,11.55,11.55
Valeria ARRAIZ,w,VEN,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,12.0,4.3,7.7,0.0,12.0,12.0
Valeria ARRAIZ,w,VEN,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,28.0,4.1,5.7,0.0,9.8,9.8
Valeria ARRAIZ,w,VEN,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,22.0,3.6,8.75,0.0,12.35,12.35
Valeria ARRAIZ,w,VEN,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,10.0,3.6,8.6,0.0,12.2,12.2
Sona ARTAMONOVA,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,22.0,4.8,7.3,0.0,12.1,12.1
Sona ARTAMONOVA,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,90.0,4.6,6.933,0.3,11.233,11.232999999999999
Sona ARTAMONOVA,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,68.0,3.8,7.766,0.0,11.566,11.565999999999999
Sona ARTAMONOVA,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,80.0,3.6,8.7,0.0,12.3,12.299999999999999
Sona ARTAMONOVA,w,CZE,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,11.0,4.6,8.066,0.0,12.666,12.666
Sona ARTAMONOVA,w,CZE,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,13.0,4.8,7.766,0.1,12.466,12.466
Urara ASHIKAWA,w,JPN,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",BB,2.0,5.8,8.266,0.0,14.066,14.065999999999999
Urara ASHIKAWA,w,JPN,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,4.0,5.5,7.633,0.0,13.133,13.133
Urara ASHIKAWA,w,JPN,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,10.0,4.5,8.166,0.0,12.666,12.666
Amelie ATTWOOD,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,36.0,4.7,5.85,0.0,10.55,10.55
Amelie ATTWOOD,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,41.0,4.3,7.05,0.0,11.35,11.35
Amelie ATTWOOD,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,43.0,3.2,7.0,0.0,10.2,10.2
Amelie ATTWOOD,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,49.0,3.2,8.65,0.0,11.85,11.850000000000001
Nada AWAD,w,EGY,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",BB,25.0,4.4,6.033,0.0,10.433,10.433
Nada AWAD,w,EGY,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",FX,33.0,4.2,6.3,0.6,9.9,9.9
Nada AWAD,w,EGY,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",UB,28.0,4.5,6.3,0.0,10.8,10.8
Ciena Alipio,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",BB,0.0,5.7,7.9,0.0,13.6,13.600000000000001
Ciena Alipio,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",BB,0.0,5.7,8.25,0.0,13.95,13.95
Ciena Alipio,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",FX,0.0,4.5,7.55,0.1,11.95,11.950000000000001
Ciena Alipio,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",FX,0.0,4.5,6.85,0.0,11.35,11.35
Ciena Alipio,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",UB,0.0,4.5,7.85,0.0,12.35,12.35
Ciena Alipio,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",UB,0.0,4.5,7.95,0.0,12.45,12.45
Ciena Alipio,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",VT,0.0,4.6,7.65,0.3,11.95,11.95
Ciena Alipio,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",VT,0.0,4.6,8.7,0.1,13.2,13.2
Ciena Alipio,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,17.0,5.6,6.65,0.0,12.25,12.25
Ciena Alipio,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,19.0,5.0,6.85,0.0,11.85,11.85
Ciena Alipio,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,11.0,4.6,8.3,0.0,12.9,12.9
Ciena Alipio,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,0.0,4.6,8.7,0.1,13.2,13.2
Caleigh Anders,w,RSA,2023-06-04,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",UB,5.0,4.7,7.1,0.0,11.8,11.8
Caleigh Anders,w,RSA,2023-06-04,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",UB,5.0,4.7,7.167,0.0,11.867,11.867
Wong Hiu Ying Angel,w,HKG,2023-06-04,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",BB,12.0,4.5,6.9,0.1,11.3,11.3
Tatiana BACHURINA,w,CYP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,92.0,4.7,6.433,0.0,11.133,11.133
Tatiana BACHURINA,w,CYP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,128.0,4.0,7.333,0.0,11.333,11.333
Tatiana BACHURINA,w,CYP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,111.0,4.4,6.533,0.0,10.933,10.933
Tatiana BACHURINA,w,CYP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,138.0,3.2,8.4,0.0,11.6,11.600000000000001
Tatiana BACHURINA,w,CYP,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,52.0,4.5,7.266,0.0,11.766,11.766
Tatiana BACHURINA,w,CYP,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,94.0,4.3,7.1,0.3,11.1,11.099999999999998
Tatiana BACHURINA,w,CYP,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,79.0,4.5,6.5,0.0,11.0,11.0
Tatiana BACHURINA,w,CYP,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,98.0,3.2,8.466,0.0,11.666,11.666
Tatiana BACHURINA,w,CYP,,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,12.0,4.5,6.7,0.0,11.2,11.2
Tatiana BACHURINA,w,CYP,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,30.0,4.0,6.2,0.1,10.1,10.1
Tatiana BACHURINA,w,CYP,,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,16.0,4.2,6.55,0.0,10.75,10.75
Tatiana BACHURINA,w,CYP,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,32.0,4.2,6.5,0.1,10.6,10.6
Tatiana BACHURINA,w,CYP,,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,15.0,4.5,6.4,0.0,10.9,10.9
Tatiana BACHURINA,w,CYP,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,21.0,4.5,7.1,0.0,11.6,11.6
Tatiana BACHURINA,w,CYP,,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,16.0,3.2,8.55,0.0,11.75,11.75
Csenge Maria BACSKAY,w,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,82.0,4.7,6.666,0.0,11.366,11.366
Csenge Maria BACSKAY,w,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,123.0,4.1,7.433,0.0,11.533,11.533
Csenge Maria BACSKAY,w,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,76.0,5.1,7.133,0.0,12.233,12.233
Csenge Maria BACSKAY,w,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,51.0,4.6,8.5,0.0,13.1,13.1
Csenge Maria BACSKAY,w,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,17.0,4.4,8.6,0.0,13.0,13.0
Csenge Maria BACSKAY,w,HUN,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,77.0,4.6,6.533,0.0,11.133,11.133
Csenge Maria BACSKAY,w,HUN,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,19.0,4.6,8.7,0.0,13.3,13.299999999999999
Csenge Maria BACSKAY,w,HUN,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,9.0,4.6,9.2,0.0,13.8,13.799999999999999
Csenge Maria BACSKAY,w,HUN,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT2,9.0,4.4,8.7,0.0,13.1,13.1
Sacha BAILEY,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,35.0,4.6,6.0,0.0,10.6,10.6
Sacha BAILEY,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,40.0,4.2,7.15,0.0,11.35,11.350000000000001
Sacha BAILEY,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,44.0,3.3,6.9,0.0,10.2,10.2
Sacha BAILEY,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,41.0,3.4,8.7,0.0,12.1,12.1
Sacha BAILEY,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT2,41.0,3.6,7.75,0.0,11.35,11.35
Sacha BAILEY,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,31.0,4.2,6.4,0.0,10.6,10.600000000000001
Sacha BAILEY,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,39.0,4.4,5.8,0.1,10.1,10.1
Sacha BAILEY,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,39.0,3.3,6.15,0.0,9.45,9.45
Sacha BAILEY,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,15.0,3.4,0.0,0.0,12.25,3.4
Sacha BAILEY,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,15.0,3.6,0.0,0.3,10.9,3.3000000000000003
Shannon BAKER,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,40.0,4.0,6.3,0.0,10.3,10.3
Shannon BAKER,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,27.0,4.7,7.1,0.1,11.7,11.700000000000001
Shannon BAKER,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,30.0,3.9,7.0,0.0,10.9,10.9
Shannon BAKER,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,47.0,3.6,8.35,0.0,11.95,11.95
Shannon BAKER,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,19.0,5.1,6.55,0.0,11.65,11.649999999999999
Shannon BAKER,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,16.0,4.6,7.1,0.0,11.7,11.7
Shannon BAKER,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,38.0,4.2,5.3,0.0,9.5,9.5
Shannon BAKER,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,28.0,3.6,0.0,0.0,12.35,3.6
Adela BALCOVA,w,SVK,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,76.0,3.5,7.6,0.0,11.1,11.1
Adela BALCOVA,w,SVK,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,76.0,4.3,6.133,0.0,10.433,10.433
Adela BALCOVA,w,SVK,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,106.0,4.4,6.266,0.0,10.666,10.666
Adela BALCOVA,w,SVK,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,98.0,3.5,6.733,0.0,10.233,10.233
Adela BALCOVA,w,SVK,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,97.0,3.4,8.6,0.0,12.0,12.0
Gabriela BARBOSA,w,BRA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,34.0,4.3,7.1,0.0,11.4,11.399999999999999
Gabriela BARBOSA,w,BRA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,25.0,4.8,7.45,0.0,12.25,12.25
Gabriela BARBOSA,w,BRA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,31.0,4.2,8.45,0.0,12.65,12.649999999999999
Gabriela BARBOSA,w,BRA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,31.0,0.0,0.0,0.0,0.0,0.0
Ana BARBOSU,w,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,10.0,5.6,7.133,0.0,12.733,12.733
Ana BARBOSU,w,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,34.0,5.7,6.8,0.0,12.5,12.5
Ana BARBOSU,w,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,22.0,5.2,6.733,0.0,11.933,11.933
Ana BARBOSU,w,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,19.0,5.6,7.7,0.0,13.3,13.3
Ana BARBOSU,w,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,21.0,5.9,6.866,0.0,12.766,12.766
Ana BARBOSU,w,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,27.0,5.9,7.533,0.0,13.433,13.433
Ana BARBOSU,w,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,19.0,4.2,8.9,0.0,13.1,13.100000000000001
Ana BARBOSU,w,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,57.0,4.2,8.8,0.0,13.0,13.0
Ana BARBOSU,w,ROU,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",BB,8.0,5.3,6.566,0.3,11.566,11.565999999999999
Ana BARBOSU,w,ROU,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,1.0,5.6,7.933,0.0,13.533,13.533
Ana BARBOSU,w,ROU,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",FX,4.0,5.6,8.033,0.0,13.633,13.633
Ana BARBOSU,w,ROU,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,10.0,5.4,7.866,0.0,13.266,13.266
Ana BARBOSU,w,ROU,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,12.0,5.9,7.6,0.0,13.5,13.5
Ana BARBOSU,w,ROU,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,50.0,4.2,8.633,0.1,12.733,12.732999999999999
Ana BARBOSU,w,ROU,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,8.0,5.8,7.133,0.0,12.933,12.933
Ana BARBOSU,w,ROU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,9.0,5.3,7.5,0.0,12.8,12.8
Ana BARBOSU,w,ROU,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,19.0,5.3,6.733,0.0,12.033,12.033
Ana BARBOSU,w,ROU,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",FX,7.0,5.5,7.3,0.0,12.8,12.8
Ana BARBOSU,w,ROU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,7.0,5.5,7.733,0.0,13.233,13.233
Ana BARBOSU,w,ROU,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,11.0,6.0,7.133,0.0,13.133,13.133
Ana BARBOSU,w,ROU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,13.0,6.2,7.4,0.0,13.6,13.600000000000001
Ana BARBOSU,w,ROU,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,8.0,4.6,8.8,0.0,13.4,13.4
Ana BARBOSU,w,ROU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,98.0,4.6,7.633,0.3,11.933,11.933
Sydney BARROS,w,PUR,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,0.0,0.0,0.0,0.0,0.0,0.0
Sydney BARROS,w,PUR,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,13.0,5.2,6.75,0.0,11.95,11.95
Sydney BARROS,w,PUR,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,0.0,0.0,0.0,0.0,0.0,0.0
Sydney BARROS,w,PUR,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,0.0,0.0,0.0,0.0,0.0,0.0
Aida BAUYRZHANOVA,w,KAZ,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,97.0,4.9,6.166,0.0,11.066,11.066
Aida BAUYRZHANOVA,w,KAZ,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,69.0,4.5,7.833,0.0,12.333,12.333
Aida BAUYRZHANOVA,w,KAZ,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,97.0,4.2,7.4,0.0,11.6,11.600000000000001
Aida BAUYRZHANOVA,w,KAZ,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,134.0,3.4,8.366,0.0,11.766,11.766
Aida BAUYRZHANOVA,w,KAZ,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",BB,9.0,5.1,7.6,0.0,12.7,12.7
Aida BAUYRZHANOVA,w,KAZ,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",BB,10.0,4.8,7.266,0.0,12.066,12.065999999999999
Aida BAUYRZHANOVA,w,KAZ,2023-03-04,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",BB,10.0,4.8,7.9,0.0,12.7,12.7
Aida BAUYRZHANOVA,w,KAZ,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",FX,15.0,4.7,7.5,0.1,12.1,12.1
Aida BAUYRZHANOVA,w,KAZ,2023-04-30,FIG Apparatus World Cup 2023,final,"Cairo, Egypt",FX,4.0,4.7,7.833,0.0,12.533,12.533000000000001
Aida BAUYRZHANOVA,w,KAZ,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",FX,3.0,4.7,8.033,0.0,12.733,12.733
Aida BAUYRZHANOVA,w,KAZ,2023-03-04,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",FX,15.0,4.7,7.2,0.4,11.5,11.5
Aida BAUYRZHANOVA,w,KAZ,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",UB,24.0,4.5,6.7,0.0,11.2,11.2
Aida BAUYRZHANOVA,w,KAZ,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",UB,26.0,4.2,6.833,0.0,11.033,11.033000000000001
Aida BAUYRZHANOVA,w,KAZ,2023-03-04,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",UB,13.0,4.3,6.8,0.0,11.1,11.1
Teja BELAK,w,SLO,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,99.0,5.0,7.566,0.0,12.566,12.565999999999999
Teja BELAK,w,SLO,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,15.0,4.6,9.066,0.0,13.666,13.666
Teja BELAK,w,SLO,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,117.0,4.0,7.6,0.3,11.3,11.299999999999999
Teja BELAK,w,SLO,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT2,26.0,0.0,0.0,0.0,0.0,0.0
Arianna BELARDELLI,w,ITA,2023-03-12,FIG Apparatus World Cup 2023,final,"Baku, Azerbaijan",FX,2.0,5.3,7.8,0.3,12.8,12.799999999999999
Arianna BELARDELLI,w,ITA,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",FX,7.0,5.3,7.533,0.4,12.433,12.433
Arianna BELARDELLI,w,ITA,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",UB,10.0,5.1,7.733,0.0,12.833,12.832999999999998
Ellie BELBIN,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,36.0,4.1,6.1,0.0,10.2,10.2
Ellie BELBIN,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,22.0,4.3,7.15,0.0,11.45,11.45
Ellie BELBIN,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,42.0,4.1,5.15,0.0,9.25,9.25
Ellie BELBIN,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT1,4.0,4.2,0.0,0.0,13.25,4.2
Ellie BELBIN,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,6.0,4.2,0.0,0.0,13.25,4.2
Ellie BELBIN,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT2,4.0,3.8,0.0,0.0,12.7,3.8
Ellie BELBIN,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,6.0,3.8,0.0,0.0,12.3,3.8
Cecilie BERGHOLT,w,DEN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,95.0,4.2,5.533,0.0,9.733,9.733
Cecilie BERGHOLT,w,DEN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,109.0,4.3,6.266,0.0,10.566,10.565999999999999
Cecilie BERGHOLT,w,DEN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,75.0,3.4,7.9,0.0,11.3,11.3
Cecilie BERGHOLT,w,DEN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,106.0,3.4,8.433,0.0,11.833,11.833
Zadie BERKIN EVANS,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,52.0,4.3,5.45,0.0,9.75,9.75
Zadie BERKIN EVANS,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,49.0,2.4,7.35,0.0,9.75,9.75
Tamsyn Sanchez BESSIT,w,RSA,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,33.0,4.4,6.0,0.0,10.4,10.4
Tamsyn Sanchez BESSIT,w,RSA,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,26.0,4.5,6.966,0.0,11.466,11.466000000000001
Tamsyn Sanchez BESSIT,w,RSA,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,43.0,4.5,4.4,0.0,8.9,8.9
Tamsyn Sanchez BESSIT,w,RSA,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,40.0,3.4,8.3,0.0,11.7,11.700000000000001
Lena BICKEL,w,SUI,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,90.0,5.1,4.9,0.0,10.0,10.0
Lena BICKEL,w,SUI,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,10.0,5.3,7.733,0.0,13.033,13.033
Lena BICKEL,w,SUI,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,77.0,4.7,6.533,0.0,11.233,11.233
Lena BICKEL,w,SUI,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,17.0,4.2,9.166,0.0,13.366,13.366
Ula BIKINAITE,w,LTU,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,57.0,4.3,7.333,0.0,11.633,11.633
Ula BIKINAITE,w,LTU,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,113.0,3.6,5.966,0.0,9.566,9.566
Ula BIKINAITE,w,LTU,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,108.0,3.6,5.8,0.3,9.1,9.1
Ula BIKINAITE,w,LTU,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,68.0,3.8,8.6,0.0,12.4,12.399999999999999
Ula BIKINAITE,w,LTU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,120.0,4.0,4.166,0.1,8.066,8.066
Ula BIKINAITE,w,LTU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,114.0,3.6,6.533,0.0,10.133,10.133000000000001
Ula BIKINAITE,w,LTU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,87.0,3.5,7.3,0.0,10.8,10.8
Ula BIKINAITE,w,LTU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,88.0,3.6,8.566,0.0,12.166,12.166
Ceren BINER,w,TUR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,51.0,4.7,7.333,0.0,12.033,12.033000000000001
Ceren BINER,w,TUR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,74.0,4.8,6.533,0.0,11.333,11.333
Ceren BINER,w,TUR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,38.0,4.2,8.833,0.0,13.033,13.033000000000001
Ceren BINER,w,TUR,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",VT2,6.0,3.8,8.666,0.0,12.466,12.466000000000001
