Rank,D_Score,E_Score,Penalty,Score,Apparatus_code,Country_code,Name_code
10.0,6.0,8.2,0.0,14.2,4,75,344
83.0,4.8,8.9,0.1,13.6,5,75,344
44.0,7.6,5.5,0.1,13.0,0,75,344
11.0,5.5,7.833,0.0,13.333,0,75,344
57.0,8.066,4.1,0.0,12.166,1,75,344
16.0,4.1,8.1,0.0,12.2,1,75,344
44.0,8.0,4.8,0.0,12.8,2,75,344
16.0,4.8,7.866,0.0,12.666,2,75,344
48.0,7.533,4.6,0.0,12.133,3,75,344
18.0,4.8,5.466,0.0,10.266,3,75,344
7.0,8.466,6.0,0.0,14.46,4,75,344
8.0,8.533,6.0,0.0,14.533,4,75,344
13.0,5.6,7.433,0.0,13.033,4,75,344
13.0,4.8,8.9,0.0,13.7,5,75,344
51.0,8.733,4.8,0.0,13.53,5,75,344
12.0,6.9,5.7,0.0,12.6,0,75,344
3.0,8.2,6.0,0.0,14.2,4,75,344
12.0,8.05,5.2,0.0,13.25,5,75,344
12.0,8.8,4.8,0.0,13.6,5,75,344
31.0,5.5,8.0,0.3,13.2,0,75,344
34.0,4.7,7.45,0.0,12.15,3,75,344
5.0,6.0,8.35,0.0,14.35,4,75,344
27.0,4.8,9.05,0.0,13.85,5,75,344
49.0,5.1,8.1,0.0,13.2,0,26,134
37.0,4.9,8.366,0.0,13.266,1,26,134
48.0,5.1,8.3,0.0,13.4,2,26,134
30.0,4.7,8.533,0.0,13.233,3,26,134
60.0,4.7,8.266,0.0,12.966,4,26,134
69.0,4.8,8.833,0.0,13.633,5,26,134
15.0,5.1,8.3,0.0,13.4,0,26,134
28.0,5.4,8.266,0.1,13.566,0,26,134
19.0,5.0,7.933,0.0,12.933,1,26,134
34.0,5.0,8.0,0.0,13.0,1,26,134
24.0,5.1,7.433,0.0,12.533,2,26,134
38.0,5.5,8.033,0.0,13.533,2,26,134
2.0,5.2,8.766,0.0,13.966,3,26,134
20.0,5.1,8.4,0.0,13.5,3,26,134
33.0,4.9,8.533,0.0,13.433,4,26,134
13.0,4.9,8.266,0.0,13.166,4,26,134
15.0,4.8,9.0,0.0,13.8,5,26,134
54.0,4.8,9.033,0.0,13.833,5,26,134
31.0,5.2,7.166,0.0,12.366,2,26,134
28.0,4.8,8.433,0.0,13.233,3,26,134
10.0,5.1,7.8,0.0,12.9,1,57,352
9.0,5.4,8.5,0.0,13.9,2,57,352
5.0,6.1,8.133,0.0,14.233,0,76,200
3.0,6.1,8.366,0.0,14.466,0,76,200
73.0,5.3,7.133,0.0,12.433,1,76,200
2.0,6.6,8.733,0.0,15.333,2,76,200
3.0,6.3,8.466,0.0,14.766,2,76,200
26.0,6.3,7.066,0.0,13.366,3,76,200
84.0,4.6,7.966,0.0,12.566,4,76,200
22.0,5.2,9.3,0.1,14.4,5,76,200
6.0,6.1,7.9,0.1,13.9,0,76,200
6.0,5.9,7.833,0.0,13.733,0,76,200
8.0,6.1,7.966,0.0,14.066,0,76,200
1.0,5.7,8.333,0.0,14.033,1,76,200
3.0,5.7,8.266,0.0,13.966,1,76,200
2.0,5.7,8.3,0.0,14.0,1,76,200
1.0,6.6,8.833,0.0,15.433,2,76,200
1.0,6.6,8.566,0.0,15.166,2,76,200
2.0,6.3,8.6,0.0,14.9,2,76,200
13.0,5.6,7.366,0.0,12.966,3,76,200
5.0,6.0,8.233,0.0,14.233,3,76,200
4.0,6.0,8.4,0.0,14.4,3,76,200
19.0,5.3,8.433,0.0,13.733,4,76,200
7.0,5.3,8.2,0.0,13.5,4,76,200
19.0,5.2,8.0,0.0,13.2,5,76,200
19.0,5.2,9.133,0.0,14.333,5,76,200
16.0,6.1,7.7,0.3,13.5,0,76,200
5.0,5.7,8.033,0.0,13.733,1,76,200
4.0,5.7,8.2,0.0,13.9,1,76,200
1.0,6.6,8.766,0.0,15.366,2,76,200
2.0,6.3,8.6,0.0,14.9,2,76,200
26.0,5.9,7.633,0.0,13.533,3,76,200
20.0,5.3,7.966,0.0,13.266,4,76,200
5.0,5.2,9.366,0.0,14.566,5,76,200
8.0,5.2,9.2,0.0,14.4,5,76,200
5.0,5.2,8.866,0.1,13.966,5,76,200
8.0,5.2,8.733,0.0,13.933,5,76,200
31.0,6.1,6.433,0.3,12.233,0,76,200
5.0,5.7,8.066,0.0,13.766,1,76,200
5.0,5.6,8.166,0.0,13.766,1,76,200
1.0,6.3,8.666,0.0,14.966,2,76,200
2.0,6.3,8.466,0.0,14.766,2,76,200
5.0,6.4,8.233,0.0,14.633,3,76,200
6.0,5.9,8.433,0.0,14.333,3,76,200
32.0,5.3,6.6,0.0,11.9,4,76,200
18.0,5.2,9.266,0.0,14.466,5,76,200
18.0,5.2,7.8,0.1,12.9,5,76,200
97.0,4.8,7.1,0.1,11.8,0,33,386
80.0,4.1,8.133,0.0,12.233,1,33,386
104.0,3.0,7.866,0.0,10.866,2,33,386
101.0,3.7,7.1,0.0,10.8,3,33,386
69.0,4.2,8.6,0.0,12.8,4,33,386
53.0,4.8,9.1,0.0,13.9,5,33,386
90.0,5.1,7.466,0.0,12.566,0,5,470
54.0,4.7,8.0,0.0,12.7,1,5,470
101.0,4.8,7.233,0.0,12.033,2,5,470
88.0,4.0,7.866,0.0,11.866,3,5,470
64.0,4.4,8.6,0.0,13.0,4,5,470
93.0,4.4,8.966,0.0,13.366,5,5,470
21.0,5.9,7.933,0.0,13.833,0,70,358
8.0,5.2,9.266,0.0,14.466,0,70,358
20.0,5.5,8.066,0.0,13.566,1,70,358
7.0,5.5,8.033,0.0,13.533,1,70,358
84.0,5.2,7.966,0.0,13.166,5,70,358
8.0,5.2,9.266,0.0,14.466,5,70,358
9.0,5.8,8.233,0.0,14.033,0,70,358
14.0,5.7,7.666,0.0,13.366,1,70,358
65.0,4.5,8.5,0.0,13.0,4,70,358
95.0,5.2,8.066,0.0,13.266,5,70,358
50.0,5.5,6.7,0.0,12.2,0,70,358
18.0,5.7,7.7,0.0,13.4,1,70,358
44.0,4.5,8.4,0.0,12.9,4,70,358
35.0,5.2,8.55,0.1,13.65,5,70,358
7.0,5.4,7.766,0.0,13.166,1,7,388
4.0,5.8,8.266,0.0,14.066,1,7,388
24.0,5.9,8.1,0.0,14.0,2,7,388
33.0,5.2,8.033,0.0,13.233,3,7,388
92.0,4.2,8.066,0.0,12.266,4,7,388
14.0,5.2,9.3,0.0,14.5,5,7,388
77.0,5.6,6.766,0.0,12.366,1,7,388
26.0,5.4,8.4,0.0,13.8,2,7,388
13.0,5.2,9.233,0.0,14.433,5,7,388
24.0,7.566,5.9,0.1,13.366,0,32,24
17.0,5.6,7.4,0.2,12.8,0,32,24
32.0,8.233,5.0,0.0,13.233,1,32,24
14.0,5.0,7.866,0.0,12.866,1,32,24
35.0,7.9,5.2,0.0,13.1,2,32,24
17.0,5.2,6.966,0.0,12.166,2,32,24
36.0,8.2,4.4,0.0,12.6,3,32,24
15.0,4.1,8.533,0.0,12.633,3,32,24
33.0,8.533,4.6,0.0,13.133,4,32,24
17.0,4.4,7.833,0.0,12.233,4,32,24
8.0,5.2,9.0,0.0,14.2,5,32,24
19.0,8.966,5.2,0.0,14.16,5,32,24
11.0,8.066,5.2,0.0,13.266,5,32,24
43.0,5.4,7.45,0.3,12.55,0,30,24
36.0,5.0,7.6,0.0,12.6,1,30,24
30.0,5.2,8.3,0.0,13.5,2,30,24
26.0,4.7,7.8,0.0,12.5,3,30,24
21.0,4.6,8.7,0.0,13.3,4,30,24
10.0,5.2,8.65,0.1,13.75,5,30,24
10.0,5.2,7.65,0.3,12.55,5,30,24
2.0,8.966,6.3,0.0,15.26,3,45,363
3.0,8.533,5.9,0.0,14.433,3,45,363
3.0,6.5,8.3,0.0,14.8,3,45,363
1.0,6.6,8.6,0.0,15.2,3,45,363
1.0,6.6,8.8,0.0,15.4,3,45,363
1.0,6.6,8.566,0.0,15.166,3,45,363
88.0,4.0,8.4,0.0,12.4,0,48,499
100.0,3.2,7.933,0.0,11.133,1,48,499
83.0,3.7,8.766,0.0,12.466,2,48,499
116.0,3.1,5.1,4.0,4.2,3,48,499
105.0,3.5,7.866,0.0,11.366,4,48,499
106.0,2.4,7.733,0.3,9.833,5,48,499
52.0,5.0,8.133,0.0,13.133,0,48,505
48.0,4.7,8.266,0.0,12.966,1,48,505
49.0,4.8,8.533,0.0,13.333,2,48,505
70.0,4.5,7.7,0.0,12.2,3,48,505
91.0,4.1,8.166,0.0,12.266,4,48,505
86.0,4.8,8.266,0.0,13.066,5,48,505
59.0,5.0,8.1,0.0,13.1,0,48,505
81.0,4.7,7.633,0.0,12.333,1,48,505
60.0,4.8,8.233,0.0,13.033,2,48,505
71.0,4.2,8.133,0.0,12.333,3,48,505
75.0,4.1,8.7,0.0,12.8,4,48,505
100.0,4.0,9.1,0.0,13.1,5,48,505
10.0,5.3,8.7,0.0,14.0,0,19,366
44.0,4.9,7.966,0.0,12.866,1,19,366
92.0,4.2,8.166,0.0,12.366,2,19,366
83.0,4.1,7.9,0.0,12.0,3,19,366
18.0,5.2,9.166,0.0,14.366,5,19,366
14.0,4.8,9.066,0.0,13.866,5,19,366
25.0,8.133,5.2,0.0,13.333,0,19,366
72.0,5.633,5.0,0.0,10.633,1,19,366
43.0,8.266,4.6,0.0,12.866,2,19,366
59.0,7.433,4.2,0.0,11.633,3,19,366
80.0,7.866,3.0,0.3,10.566,4,19,366
25.0,8.933,5.2,0.1,14.03,5,19,366
9.0,8.8,4.8,0.0,13.6,5,19,366
22.0,5.4,7.833,0.0,13.233,0,19,366
10.0,5.4,7.833,0.0,13.233,1,19,366
16.0,5.2,8.833,0.0,14.033,5,19,366
16.0,4.8,9.1,0.0,13.9,5,19,366
19.0,4.4,7.45,0.0,11.85,1,71,393
11.0,5.2,8.35,0.0,13.55,2,71,393
13.0,4.0,8.8,0.0,12.8,4,71,393
9.0,4.8,8.35,0.0,13.15,1,75,347
21.0,4.9,8.0,0.0,12.9,3,75,347
9.0,4.9,6.4,0.0,11.3,1,35,59
4.0,4.6,8.65,0.0,13.25,4,35,59
5.0,4.6,8.6,0.0,13.2,4,35,59
4.0,5.9,8.0,0.3,13.6,0,32,25
8.0,5.5,7.9,0.2,13.2,0,32,25
8.0,4.8,6.65,0.0,11.45,1,32,25
7.0,4.4,7.15,0.0,11.55,1,32,25
9.0,5.2,8.15,0.0,13.35,2,32,25
12.0,3.9,7.7,0.0,11.6,3,32,25
5.0,4.6,8.4,0.0,13.0,4,32,25
4.0,4.6,8.65,0.0,13.25,4,32,25
10.0,5.2,7.8,0.0,13.0,5,32,25
10.0,4.8,8.3,0.0,13.1,5,32,25
23.0,7.966,5.5,0.0,13.466,0,14,537
26.0,8.766,4.6,0.0,13.366,1,14,537
6.0,8.3,6.1,0.0,14.4,2,14,537
7.0,7.6,5.9,0.0,13.5,3,14,537
7.0,8.166,5.7,0.0,13.866,3,14,537
1.0,8.966,6.4,0.0,15.36,4,14,537
1.0,8.9,6.4,0.0,15.3,4,14,537
11.0,8.833,5.6,0.0,14.43,5,14,537
76.0,5.8,5.4,0.3,10.9,0,66,446
77.0,5.966,3.9,0.0,9.866,1,66,446
67.0,7.5,4.4,0.0,11.9,2,66,446
72.0,5.633,5.3,0.0,10.933,3,66,446
79.0,6.9,4.1,0.0,11.0,4,66,446
27.0,9.166,4.8,0.0,13.96,5,66,446
2.0,5.6,8.5,0.0,14.1,0,70,159
20.0,5.6,8.2,0.1,13.7,0,70,159
18.0,4.5,8.433,0.0,12.933,1,70,159
32.0,4.5,8.5,0.0,13.0,1,70,159
16.0,5.5,8.066,0.0,13.566,2,70,159
46.0,5.5,7.833,0.0,13.333,2,70,159
5.0,5.2,8.633,0.0,13.833,3,70,159
21.0,5.2,8.266,0.0,13.466,3,70,159
43.0,4.6,8.666,0.0,13.266,4,70,159
16.0,4.6,8.433,0.0,13.033,4,70,159
7.0,5.2,9.2,0.0,14.4,5,70,159
38.0,5.2,8.933,0.1,14.033,5,70,159
13.0,5.6,8.4,0.0,14.0,0,70,159
33.0,4.5,8.15,0.0,12.65,1,70,159
18.0,5.5,8.45,0.0,13.95,2,70,159
20.0,4.3,8.6,0.0,12.9,3,70,159
30.0,4.6,8.55,0.0,13.15,4,70,159
45.0,5.2,7.9,0.1,13.0,5,70,159
28.0,4.6,7.85,0.1,12.35,0,10,219
22.0,3.3,8.6,0.0,11.9,1,10,219
13.0,4.8,8.2,0.0,13.0,2,10,219
30.0,2.3,7.05,4.0,5.35,3,10,219
18.0,4.7,7.9,0.0,12.6,4,10,219
20.0,5.2,8.05,0.3,13.55,5,10,219
17.0,8.2,5.5,0.0,13.7,0,74,86
6.0,8.566,5.1,0.0,13.66,1,74,86
11.0,8.6,5.2,0.0,13.8,1,74,86
23.0,8.433,5.2,0.0,13.633,2,74,86
1.0,9.0,6.5,0.0,15.5,3,74,86
2.0,8.766,6.1,0.0,14.866,3,74,86
37.0,8.3,4.7,0.0,13.0,4,74,86
14.0,9.1,5.2,0.0,14.3,5,74,86
25.0,5.7,6.966,0.0,12.666,2,74,85
7.0,6.5,7.8,0.0,14.3,3,74,85
2.0,6.4,8.633,0.0,15.033,3,74,85
10.0,6.0,7.8,0.0,13.8,2,74,85
17.0,6.2,7.466,0.0,13.666,3,74,85
47.0,7.766,4.9,0.0,12.666,1,46,256
17.0,8.266,5.5,0.0,13.766,2,46,256
20.0,8.133,5.0,0.0,13.133,3,46,256
16.0,8.633,5.3,0.0,13.933,4,46,256
72.0,6.666,4.8,0.0,11.466,0,34,314
44.0,8.833,4.8,0.0,13.63,5,34,314
16.0,9.066,4.0,0.0,13.066,5,34,314
18.0,7.3,3.9,0.0,11.2,0,34,314
13.0,8.9,4.8,0.0,13.7,5,34,161
13.0,9.1,4.0,0.0,13.1,5,34,161
47.0,4.7,8.533,0.0,13.233,0,72,230
86.0,3.4,8.733,0.0,12.133,1,72,230
68.0,4.4,8.4,0.0,12.8,2,72,230
87.0,4.4,7.233,0.0,11.633,3,72,230
87.0,3.7,8.7,0.0,12.4,4,72,230
75.0,4.8,8.7,0.1,13.4,5,72,230
74.0,4.7,8.166,0.0,12.866,0,72,230
120.0,3.4,7.333,0.0,10.733,1,72,230
111.0,4.4,6.9,0.0,11.3,2,72,230
121.0,4.1,7.6,0.0,11.7,4,72,230
100.0,4.0,9.1,0.0,13.1,5,72,230
27.0,5.6,8.066,0.0,13.666,0,41,338
21.0,5.2,8.6,0.1,13.7,0,41,338
21.0,5.1,8.433,0.0,13.533,1,41,338
11.0,5.1,8.233,0.0,13.333,1,41,338
5.0,5.7,8.733,0.0,14.433,2,41,338
2.0,5.6,9.2,0.0,14.8,2,41,338
6.0,5.6,9.0,0.0,14.6,2,41,338
50.0,5.0,7.866,0.0,12.866,3,41,338
18.0,4.8,8.3,0.0,13.1,3,41,338
47.0,4.7,8.433,0.0,13.133,4,41,338
51.0,5.2,9.033,0.3,13.933,5,41,338
21.0,5.2,8.6,0.1,13.7,5,41,338
22.0,5.2,7.966,0.3,12.866,5,41,338
12.0,5.4,8.0,0.0,13.4,1,41,338
8.0,5.6,7.533,0.0,13.133,2,41,338
3.0,6.2,8.533,0.0,14.733,2,41,338
51.0,4.8,8.066,0.0,12.866,3,41,338
35.0,4.7,8.7,0.0,13.4,4,41,338
19.0,5.5,7.9,0.0,13.4,0,41,338
12.0,5.1,8.033,0.0,13.133,1,41,338
2.0,6.5,8.766,0.0,15.266,2,41,338
7.0,5.9,8.433,0.0,14.333,2,41,338
10.0,5.2,9.0,0.0,14.2,5,41,338
10.0,5.2,8.9,0.1,14.0,5,41,338
15.0,5.1,7.65,0.1,12.65,0,10,189
26.0,2.5,8.15,0.0,10.65,1,10,189
19.0,3.7,8.6,0.0,12.3,2,10,189
21.0,4.1,7.15,0.0,11.25,3,10,189
22.0,3.6,8.6,0.0,12.2,4,10,189
7.0,5.4,8.05,0.7,12.75,0,10,220
7.0,5.4,7.7,0.1,13.0,0,10,220
18.0,4.5,7.65,0.0,12.15,1,10,220
10.0,5.4,7.85,0.0,13.25,2,10,220
2.0,6.4,7.5,0.0,13.9,3,10,220
2.0,6.5,8.1,0.0,14.6,3,10,220
4.0,5.0,8.7,0.0,13.7,4,10,220
4.0,5.0,8.8,0.0,13.8,4,10,220
109.0,4.5,6.2,0.0,10.7,0,48,142
103.0,4.0,6.733,0.0,10.733,3,48,142
102.0,4.8,7.833,0.0,12.633,5,48,142
83.0,5.7,7.3,0.3,12.7,0,72,153
9.0,5.7,8.3,0.1,13.9,0,72,153
23.0,5.2,9.033,0.0,14.233,5,72,153
23.0,4.0,9.033,0.0,13.033,5,72,153
12.0,5.7,7.566,0.0,13.266,0,72,153
14.0,5.2,9.2,0.0,14.4,5,72,153
14.0,4.0,9.1,0.0,13.1,5,72,153
64.0,7.5,4.6,0.0,12.1,0,67,255
75.0,6.8,3.4,0.0,10.2,1,67,255
76.0,6.933,3.9,0.0,10.833,2,67,255
61.0,7.366,4.2,0.0,11.566,3,67,255
78.0,7.833,3.4,0.0,11.233,4,67,255
79.0,7.433,2.4,0.0,9.833,5,67,255
31.0,8.0,5.2,0.0,13.2,0,74,176
37.0,8.533,4.4,0.0,12.933,1,74,176
75.0,6.566,4.3,0.0,10.866,2,74,176
40.0,7.6,4.9,0.0,12.5,3,74,176
15.0,8.166,5.8,0.0,13.966,4,74,176
41.0,8.866,4.8,0.0,13.66,5,74,176
15.0,5.9,7.866,0.0,13.766,4,74,177
14.0,4.4,8.1,0.0,12.5,1,74,177
14.0,5.9,8.166,0.0,14.066,4,74,177
29.0,3.5,7.85,0.0,11.35,4,10,74
32.0,4.0,7.25,0.3,11.55,5,10,74
1.0,6.4,8.966,0.0,15.366,4,14,538
1.0,6.4,8.933,0.0,15.333,4,14,538
22.0,5.0,8.033,0.0,13.033,0,40,197
105.0,5.0,7.233,0.0,12.233,0,40,197
6.0,4.8,8.633,0.0,13.433,1,40,197
17.0,4.8,8.433,0.0,13.233,1,40,197
15.0,5.1,8.5,0.0,13.6,2,40,197
84.0,4.8,7.8,0.0,12.6,2,40,197
21.0,5.4,6.4,0.0,11.8,3,40,197
25.0,5.3,8.033,0.0,13.333,3,40,197
59.0,4.2,8.866,0.0,13.066,4,40,197
24.0,4.2,7.633,0.0,11.833,4,40,197
14.0,4.8,9.1,0.0,13.9,5,40,197
58.0,4.8,9.1,0.1,13.8,5,40,197
10.0,8.1,4.8,0.0,12.9,1,40,197
11.0,7.4,5.5,0.0,12.9,3,40,197
39.0,5.0,7.7,0.0,12.7,0,40,197
53.0,4.5,6.85,0.0,11.35,1,40,197
23.0,5.1,8.6,0.0,13.7,2,40,197
11.0,5.8,7.65,0.0,13.45,3,40,197
53.0,4.0,7.65,0.0,11.65,4,40,197
38.0,4.8,8.75,0.0,13.55,5,40,197
52.0,5.4,7.9,0.0,13.3,0,41,321
4.0,6.3,8.366,0.0,14.666,4,41,321
7.0,6.3,8.333,0.0,14.633,4,41,321
26.0,5.2,9.033,0.0,14.233,5,41,321
19.0,5.3,8.35,0.0,13.65,0,41,321
2.0,6.3,8.2,0.0,14.5,4,41,321
2.0,6.3,8.3,0.0,14.6,4,41,321
19.0,5.2,9.05,0.0,14.25,5,41,321
4.0,4.9,8.2,0.0,13.1,0,63,241
10.0,4.9,7.9,0.0,12.8,0,63,241
6.0,4.8,7.9,0.0,12.7,1,63,241
8.0,4.5,6.6,0.0,11.1,1,63,241
4.0,4.8,7.85,0.0,12.65,1,63,241
11.0,4.5,8.25,0.0,12.75,2,63,241
14.0,4.5,8.2,0.0,12.7,2,63,241
7.0,4.5,7.7,0.0,12.2,3,63,241
26.0,4.4,5.35,0.0,9.75,3,63,241
9.0,5.3,6.55,0.0,11.85,4,63,241
3.0,5.3,8.0,0.0,13.3,4,63,241
4.0,5.3,7.5,0.0,12.8,4,63,241
12.0,5.2,8.15,0.0,13.35,5,63,241
24.0,5.2,7.75,0.1,12.85,5,63,241
4.0,5.2,9.15,0.1,14.25,5,63,241
9.0,5.2,7.9,0.3,12.8,5,63,241
8.0,5.5,6.87,0.0,12.366,0,10,75
7.0,5.5,8.15,0.0,13.65,0,10,75
4.0,4.6,8.2,0.0,12.8,1,10,75
5.0,4.6,8.9,0.0,13.5,1,10,75
10.0,4.7,8.45,0.0,13.15,2,10,75
10.0,4.7,7.75,0.0,12.45,3,10,75
13.0,4.2,8.7,0.0,12.9,4,10,75
4.0,4.8,9.0,0.0,13.8,5,10,75
16.0,4.8,9.05,0.0,13.85,5,10,75
4.0,4.8,9.23,0.0,14.033,5,10,75
16.0,4.8,9.35,0.0,14.15,5,10,75
8.0,5.4,7.3,0.0,12.7,0,10,75
8.0,5.7,7.3,0.0,13.0,0,10,75
6.0,4.8,8.15,0.0,12.95,1,10,75
6.0,4.8,8.65,0.0,13.45,1,10,75
6.0,5.3,7.55,0.0,12.85,2,10,75
7.0,5.3,8.2,0.0,13.5,2,10,75
25.0,4.7,4.85,0.0,9.55,3,10,75
10.0,4.5,8.65,0.0,13.15,4,10,75
46.0,5.7,6.8,0.1,12.4,0,28,75
48.0,4.3,7.3,0.0,11.6,1,28,75
47.0,5.3,7.05,0.0,12.35,2,28,75
35.0,5.1,7.05,0.0,12.15,3,28,75
27.0,5.2,8.75,0.1,13.85,5,28,75
13.0,4.8,7.0,0.0,11.8,0,34,317
6.0,4.8,9.0,0.0,13.8,5,34,317
8.0,4.8,8.35,0.0,13.15,5,34,317
8.0,4.0,9.2,0.0,13.2,5,34,317
6.0,4.0,9.2,0.0,13.2,5,34,317
21.0,4.5,6.4,0.0,10.9,1,28,221
23.0,5.4,7.45,0.0,12.85,2,28,221
4.0,6.4,8.033,0.0,14.433,3,28,221
5.0,6.4,7.8,0.0,14.2,3,28,221
9.0,5.0,8.5,0.0,13.5,4,28,221
16.0,4.5,7.65,0.0,12.15,1,40,198
5.0,5.8,8.566,0.0,14.366,3,40,198
8.0,5.7,8.1,0.0,13.8,3,40,198
6.0,4.5,7.25,0.0,11.75,1,40,198
7.0,4.8,7.8,0.0,12.6,1,40,198
7.0,5.7,6.8,0.0,12.5,3,40,198
6.0,5.7,7.0,0.0,12.7,3,40,198
14.0,5.4,6.45,0.1,11.75,0,28,77
8.0,4.3,7.05,0.0,11.35,1,28,77
6.0,4.8,8.05,0.0,12.85,1,28,77
10.0,5.3,7.75,0.0,13.05,2,28,77
14.0,4.9,5.25,0.0,10.15,3,28,77
46.0,5.5,8.166,0.3,13.366,0,41,325
25.0,4.9,8.266,0.0,13.166,1,41,325
21.0,5.8,8.166,0.0,13.966,2,41,325
9.0,5.5,8.633,0.0,14.133,3,41,325
30.0,5.2,9.1,0.1,14.2,5,41,325
36.0,5.7,7.7,0.4,13.0,0,41,325
27.0,4.9,8.05,0.0,12.95,1,41,325
1.0,5.5,9.033,0.0,14.533,2,41,325
5.0,5.5,9.0,0.0,14.5,2,41,325
15.0,5.7,7.35,0.0,13.05,3,41,325
18.0,4.7,8.75,0.0,13.45,4,41,325
43.0,5.2,7.95,0.1,13.05,5,41,325
2.0,6.3,7.9,0.0,14.2,1,41,81
1.0,6.1,8.133,0.0,14.233,1,41,81
60.0,4.7,7.966,0.0,12.666,3,41,81
2.0,6.1,8.033,0.0,14.133,1,41,81
1.0,6.2,8.033,0.0,14.233,1,41,81
35.0,5.3,7.666,0.0,12.966,3,41,81
4.0,5.9,8.8,0.0,14.7,2,44,277
5.0,5.9,8.3,0.0,14.2,2,44,277
13.0,6.1,7.833,0.0,13.933,3,44,277
16.0,5.4,8.133,0.0,13.533,4,44,277
6.0,5.3,7.366,0.0,12.666,1,77,73
3.0,5.7,8.65,0.0,14.35,1,77,73
5.0,5.8,8.05,0.0,13.85,3,77,73
7.0,5.6,8.5,0.0,14.1,4,77,73
13.0,5.2,9.55,0.0,14.75,5,77,73
21.0,5.4,5.3,0.6,10.1,0,45,444
21.0,6.65,3.7,0.0,10.35,1,45,444
9.0,8.65,4.9,0.0,13.55,2,45,444
13.0,8.45,4.3,0.0,12.75,4,45,444
68.0,5.4,7.433,0.0,12.833,0,65,432
26.0,4.9,8.5,0.0,13.4,1,65,432
34.0,5.2,8.5,0.0,13.7,2,65,432
64.0,4.3,8.1,0.0,12.4,3,65,432
13.0,5.3,8.666,0.0,13.966,4,65,432
44.0,4.8,9.2,0.0,14.0,5,65,432
104.0,4.6,7.0,0.0,11.6,1,65,432
52.0,5.2,8.0,0.0,13.2,2,65,432
105.0,3.5,7.966,0.0,11.466,3,65,432
93.0,5.4,7.2,0.0,12.6,4,65,432
43.0,4.8,9.166,0.0,13.966,5,65,432
28.0,5.6,7.1,0.2,12.5,0,65,432
25.0,4.6,7.233,0.0,11.833,1,65,432
33.0,4.3,8.066,0.0,12.366,3,65,432
20.0,5.4,7.8,0.0,13.2,4,65,432
9.0,7.2,5.7,0.0,12.9,4,11,191
30.0,5.4,8.2,0.0,13.6,0,62,320
82.0,5.2,6.566,0.0,11.766,3,62,320
90.0,4.0,9.0,0.0,13.0,5,62,320
78.0,5.4,7.466,0.0,12.866,0,62,320
18.0,5.2,8.366,0.0,13.566,3,62,320
24.0,5.4,7.8,0.0,13.2,0,62,320
24.0,5.7,7.933,0.0,13.633,3,62,320
13.0,5.2,7.9,0.4,12.7,0,15,34
5.0,5.2,8.35,0.3,13.25,0,15,34
4.0,5.2,8.45,0.1,13.55,0,15,34
4.0,4.9,7.95,0.0,12.85,1,15,34
4.0,4.9,7.55,0.0,12.45,1,15,34
6.0,5.0,7.5,0.0,12.5,1,15,34
12.0,4.8,8.2,0.3,12.7,2,15,34
12.0,4.8,8.15,0.0,12.95,2,15,34
2.0,4.9,8.35,0.0,13.25,3,15,34
4.0,4.6,7.55,0.0,12.15,3,15,34
3.0,4.9,8.1,0.0,13.0,3,15,34
1.0,4.8,7.8,0.0,12.6,4,15,34
8.0,4.2,7.2,0.0,11.4,4,15,34
5.0,4.8,7.95,0.0,12.75,4,15,34
3.0,4.8,9.25,0.1,13.95,5,15,34
23.0,4.8,8.4,0.3,12.9,5,15,34
26.0,4.4,6.9,0.0,11.3,0,15,242
16.0,4.6,7.2,0.0,11.8,1,15,242
13.0,5.3,7.65,0.0,12.95,2,15,242
2.0,5.2,7.7,0.0,12.9,3,15,242
8.0,5.2,7.2,0.0,12.4,3,15,242
19.0,4.3,7.45,0.0,11.75,4,15,242
30.0,4.4,7.85,0.3,11.95,5,15,242
12.0,5.5,8.166,0.0,13.666,0,7,517
96.0,5.4,7.066,0.0,12.466,0,7,517
17.0,4.9,8.1,0.0,13.0,1,7,517
42.0,4.6,8.266,0.0,12.866,1,7,517
21.0,5.4,7.833,0.0,13.233,2,7,517
35.0,5.4,8.166,0.0,13.566,2,7,517
11.0,4.3,8.733,0.0,13.033,3,7,517
50.0,4.3,8.566,0.0,12.866,3,7,517
42.0,5.0,8.3,0.0,13.3,4,7,517
21.0,5.0,7.466,0.0,12.466,4,7,517
8.0,5.2,9.133,0.0,14.333,5,7,517
10.0,5.2,9.266,0.0,14.466,5,7,517
50.0,4.0,7.1,0.3,10.8,0,15,35
16.0,5.0,7.733,0.0,12.733,1,15,35
52.0,5.3,6.2,0.0,11.5,3,15,35
16.0,5.1,7.8,0.0,12.9,0,15,35
13.0,4.7,7.833,0.0,12.533,1,15,35
44.0,4.7,5.833,0.0,10.533,3,15,35
35.0,5.6,7.55,0.0,13.15,0,4,89
45.0,4.9,7.05,0.0,11.95,1,4,89
52.0,4.0,7.7,0.0,11.7,4,4,89
75.0,5.1,7.6,0.0,12.7,0,5,51
59.0,4.1,8.533,0.0,12.633,1,5,51
67.0,4.2,8.6,0.0,12.8,2,5,51
60.0,4.3,8.233,0.0,12.533,3,5,51
78.0,4.1,8.6,0.0,12.7,4,5,51
61.0,4.8,9.0,0.0,13.8,5,5,51
