Name,Country,Competition,Location,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,17.0,5.6,8.4,0.0,14.0
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,PH,9.0,5.0,8.166,0.0,13.166
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,59.0,5.1,7.6,0.0,12.7
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",final,SR,1.0,6.3,8.633,0.0,14.933
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,1.0,6.3,8.733,0.0,15.033
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,SR,1.0,6.3,8.733,0.0,15.033
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,VT,3.0,6.0,9.1,0.0,15.1
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,3.0,6.0,9.066,0.1,14.966
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",final,VT,5.0,5.6,8.033,0.1,13.533
Adem ASIL,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,7.0,4.8,9.1,0.0,13.9
Adem ASIL,TUR,2023 FISH World University Games,"Chengdu, China",qual,FX,20.0,7.833,5.8,0.1,13.533
Adem ASIL,TUR,2023 FISH World University Games,"Chengdu, China",qual,HB,12.0,8.4,5.4,0.0,13.8
Adem ASIL,TUR,2023 FISH World University Games,"Chengdu, China",qual,PB,18.0,8.166,5.6,0.0,13.766
Adem ASIL,TUR,2023 FISH World University Games,"Chengdu, China",qual,PH,60.0,7.2,4.4,0.0,11.6
Adem ASIL,TUR,2023 FISH World University Games,"Chengdu, China",final,SR,3.0,8.633,6.3,0.0,14.93
Adem ASIL,TUR,2023 FISH World University Games,"Chengdu, China",qual,SR,5.0,8.533,6.3,0.0,14.833
Adem ASIL,TUR,2023 FISH World University Games,"Chengdu, China",qual,VT,22.0,8.866,5.6,0.3,14.16
Adem ASIL,TUR,2023 FISH World University Games,"Chengdu, China",final,VT,5.0,7.9,5.6,0.0,13.5
Adem ASIL,TUR,2023 FISH World University Games,"Chengdu, China",qual,VT,6.0,9.166,4.8,0.0,13.966
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,FX,14.0,5.8,8.3,0.1,14.0
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,HB,14.0,5.0,8.5,0.0,13.5
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PB,25.0,5.6,8.05,0.0,13.65
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PH,22.0,5.1,7.8,0.0,12.9
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",final,SR,1.0,6.3,8.3,0.0,14.6
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,SR,4.0,6.3,8.1,0.0,14.4
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",final,VT,3.0,5.6,8.1,0.1,13.6
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,VT,3.0,5.6,9.65,0.0,15.25
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",final,VT,3.0,4.8,9.333,0.0,14.133
Adem ASIL,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,VT,3.0,4.8,9.3,0.0,14.1
Adem ASIL,TUR,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,SR,5.0,6.3,8.166,0.0,14.466
Adem ASIL,TUR,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,SR,3.0,6.3,8.333,0.0,14.633
Adem ASIL,TUR,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,14.0,6.0,9.133,0.3,14.833
Adem ASIL,TUR,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,14.0,5.6,7.933,0.3,13.233
Adem ASIL,TUR,World Cup,"Doha, Qatar",final,FX,4.0,5.8,8.2,0.1,13.9
Adem ASIL,TUR,World Cup,"Doha, Qatar",qual,FX,6.0,5.8,7.9,0.1,13.6
Adem ASIL,TUR,World Cup,"Doha, Qatar",final,HB,4.0,5.4,8.366,0.0,13.766
Adem ASIL,TUR,World Cup,"Doha, Qatar",qual,HB,7.0,5.0,8.633,0.0,13.633
Adem ASIL,TUR,World Cup,"Doha, Qatar",final,PB,8.0,5.6,8.466,0.0,14.066
Adem ASIL,TUR,World Cup,"Doha, Qatar",qual,PB,8.0,5.6,8.4,0.0,14.0
Adem ASIL,TUR,World Cup,"Doha, Qatar",final,SR,2.0,6.3,8.733,0.0,15.033
Adem ASIL,TUR,World Cup,"Doha, Qatar",qual,SR,2.0,6.3,8.6,0.0,14.9
Adem ASIL,TUR,World Cup,"Doha, Qatar",qual,VT,15.0,5.6,9.166,0.0,14.766
Adem ASIL,TUR,World Cup,"Doha, Qatar",qual,VT,15.0,4.8,7.933,0.0,12.733
Richard ATENCIO,PAN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,33.0,5.1,5.15,0.6,9.65
Richard ATENCIO,PAN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,HB,27.0,4.3,6.2,0.0,10.5
Richard ATENCIO,PAN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PB,32.0,4.7,4.65,0.0,9.35
Richard ATENCIO,PAN,Central American and Caribbean Games,"San Salvador, El Salvador",final,PH,8.0,4.6,6.25,0.0,10.85
Richard ATENCIO,PAN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PH,9.0,4.6,7.75,0.0,12.35
Richard ATENCIO,PAN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,SR,28.0,4.3,6.45,0.0,10.75
Richard ATENCIO,PAN,Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,26.0,4.0,8.6,0.0,12.6
Jaydon ATTYGALLE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,14.0,4.9,7.75,0.0,12.65
Jaydon ATTYGALLE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,HB,31.0,3.2,4.25,0.0,7.45
Jaydon ATTYGALLE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,22.0,3.5,8.65,0.0,12.15
Jaydon ATTYGALLE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PH,17.0,4.1,7.95,0.0,12.05
Jaydon ATTYGALLE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,31.0,3.2,6.75,0.3,9.65
Artur AVETISYAN,ARM,2022 Senior European Championships,"Munich, Germany",final,SR,8.0,5.6,8.133,0.0,13.733
Artur AVETISYAN,ARM,2022 Senior European Championships,"Munich, Germany",qual,SR,6.0,6.0,8.633,0.0,14.633
Artur AVETISYAN,ARM,2023 10th Senior European Championships,"Antalya, Turkey",final,SR,7.0,6.0,8.433,0.0,14.433
Artur AVETISYAN,ARM,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,5.0,5.9,8.766,0.0,14.666
Artur AVETISYAN,ARM,2023 FISH World University Games,"Chengdu, China",final,SR,4.0,8.933,5.9,0.0,14.83
Artur AVETISYAN,ARM,2023 FISH World University Games,"Chengdu, China",qual,SR,7.0,8.666,5.9,0.0,14.566
Artur AVETISYAN,ARM,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,SR,1.0,8.8,5.9,0.0,14.7
Artur AVETISYAN,ARM,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,SR,1.0,8.35,5.9,0.0,14.25
Artur AVETISYAN,ARM,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,SR,3.0,6.0,8.533,0.0,14.533
Artur AVETISYAN,ARM,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,SR,5.0,6.0,8.533,0.0,14.533
Artur AVETISYAN,ARM,World Cup,"Doha, Qatar",final,SR,4.0,6.0,8.733,0.0,14.733
Artur AVETISYAN,ARM,World Cup,"Doha, Qatar",qual,SR,3.0,6.0,8.766,0.0,14.766
Asadbek AZAMOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,FX,28.0,8.266,5.0,0.0,13.266
Asadbek AZAMOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,HB,65.0,7.666,4.0,0.0,11.666
Asadbek AZAMOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,PB,66.0,7.333,4.6,0.0,11.933
Asadbek AZAMOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,PH,71.0,7.3,3.7,0.0,11.0
Asadbek AZAMOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,SR,36.0,7.966,5.1,0.0,13.066
Asadbek AZAMOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,VT,23.0,8.933,5.2,0.0,14.13
Asadbek AZAMOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,VT,7.0,9.066,4.8,0.0,13.866
Abdulla AZIMOV,UZB,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,FX,11.0,8.1,4.7,0.0,12.8
Abdulla AZIMOV,UZB,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,PH,2.0,8.4,6.1,0.0,14.5
Abdulla AZIMOV,UZB,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PH,7.0,7.5,6.1,0.0,13.6
Abdulla AZIMOV,UZB,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,PH,1.0,6.2,8.666,0.0,14.866
Abdulla AZIMOV,UZB,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PH,4.0,6.1,8.7,0.0,14.8
Abdulla AZIMOV,UZB,World Cup,"Doha, Qatar",qual,PH,12.0,5.8,8.2,0.0,14.0
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",qual,FX,37.0,7.366,5.8,0.1,13.066
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",AAfinal,FX,15.0,5.8,7.333,0.0,13.133
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",qual,HB,31.0,8.533,4.7,0.0,13.233
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",AAfinal,HB,11.0,4.7,8.433,0.0,13.133
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",qual,PB,46.0,7.633,5.1,0.0,12.733
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",AAfinal,PB,15.0,4.8,8.4,0.0,13.2
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",qual,PH,22.0,7.266,5.8,0.0,13.066
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",AAfinal,PH,8.0,5.3,8.233,0.0,13.533
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",qual,SR,54.0,8.533,4.0,0.0,12.533
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",AAfinal,SR,16.0,4.0,8.6,0.0,12.6
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",AAfinal,VT,10.0,4.8,9.233,0.0,14.033
Ilyas AZIZOV,KAZ,2023 FISH World University Games,"Chengdu, China",qual,VT,29.0,9.133,4.8,0.0,13.93
Ilyas AZIZOV,KAZ,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,HB,20.0,4.8,7.766,0.0,12.566
Ilyas AZIZOV,KAZ,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PB,12.0,5.1,8.5,0.0,13.6
Ilyas AZIZOV,KAZ,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PH,13.0,5.7,8.233,0.0,13.933
Ilyas AZIZOV,KAZ,World Cup,"Doha, Qatar",qual,HB,31.0,4.4,6.366,0.0,10.766
Ilyas AZIZOV,KAZ,World Cup,"Doha, Qatar",qual,PB,25.0,5.1,6.833,0.0,11.933
Ilyas AZIZOV,KAZ,World Cup,"Doha, Qatar",final,PH,6.0,6.0,8.1,0.0,14.1
Ilyas AZIZOV,KAZ,World Cup,"Doha, Qatar",qual,PH,8.0,5.9,8.266,0.0,14.166
Nestor Abad,ESP,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,HB,1.0,5.3,8.5,0.0,13.8
Nestor Abad,ESP,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,HB,1.0,5.3,8.35,0.0,13.65
Nestor Abad,ESP,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,PH,11.0,5.0,7.0,0.0,12.0
Nestor Abad,ESP,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,SR,2.0,5.7,8.35,0.0,14.05
Nestor Abad,ESP,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,SR,2.0,5.7,8.3,0.0,14.0
Ferhat Arican,TUR,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,PB,6.0,6.0,7.85,0.0,13.85
Ferhat Arican,TUR,2023 Osijek Challenge Cup,"Osijek, Croatia.",final,PB,2.0,6.5,8.466,0.0,14.966
Ferhat Arican,TUR,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,PH,13.0,5.8,7.5,0.0,13.3
Ferhat Arican,TUR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,PB,5.0,6.5,7.1,0.0,13.6
Ferhat Arican,TUR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,PB,1.0,6.5,8.6,0.0,15.1
Ferhat Arican,TUR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,PH,4.0,5.8,7.4,0.0,13.2
Ferhat Arican,TUR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,PH,4.0,5.8,7.85,0.0,13.65
Daniel BAGO,CZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,43.0,4.9,8.5,0.0,13.4
Daniel BAGO,CZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,83.0,4.2,8.033,0.0,12.233
Daniel BAGO,CZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,83.0,4.3,8.333,0.0,12.633
Daniel BAGO,CZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,93.0,4.0,7.766,0.0,11.766
Daniel BAGO,CZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,90.0,4.1,8.533,0.0,12.633
Daniel BAGO,CZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,94.0,4.4,8.966,0.1,13.266
Krisztian BALAZS,HUN,2022 Senior European Championships,"Munich, Germany",qual,FX,62.0,5.4,7.666,0.1,12.966
Krisztian BALAZS,HUN,2022 Senior European Championships,"Munich, Germany",qual,HB,14.0,5.6,8.133,0.0,13.733
Krisztian BALAZS,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,HB,5.0,5.6,8.266,0.0,13.866
Krisztian BALAZS,HUN,2022 Senior European Championships,"Munich, Germany",qual,PB,26.0,5.8,8.166,0.0,13.966
Krisztian BALAZS,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,PB,16.0,6.1,7.733,0.0,13.833
Krisztian BALAZS,HUN,2022 Senior European Championships,"Munich, Germany",qual,PH,52.0,4.9,7.933,0.0,12.833
Krisztian BALAZS,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,PH,19.0,4.9,8.2,0.0,13.1
Krisztian BALAZS,HUN,2022 Senior European Championships,"Munich, Germany",qual,SR,57.0,4.4,8.6,0.0,13.0
Krisztian BALAZS,HUN,2022 Senior European Championships,"Munich, Germany",qual,VT,63.0,4.8,9.066,0.1,13.766
Krisztian BALAZS,HUN,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,89.0,5.2,7.466,0.1,12.566
Krisztian BALAZS,HUN,2023 10th Senior European Championships,"Antalya, Turkey",final,HB,8.0,5.1,7.4,0.0,12.5
Krisztian BALAZS,HUN,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,4.0,5.5,8.366,0.0,13.866
Krisztian BALAZS,HUN,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,53.0,5.9,7.3,0.0,13.2
Krisztian BALAZS,HUN,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,62.0,4.9,7.733,0.0,12.633
Krisztian BALAZS,HUN,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,48.0,4.6,8.6,0.0,13.2
Krisztian BALAZS,HUN,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,109.0,4.4,8.733,0.1,13.033
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,33.0,5.1,5.0,0.3,9.8
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,HB,16.0,4.2,8.15,0.0,12.35
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PB,12.0,5.0,8.05,0.0,13.05
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,PH,5.0,4.6,7.53,0.0,12.133
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PH,6.0,4.7,7.95,0.0,12.65
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,SR,6.0,4.9,8.17,0.0,13.066
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,SR,7.0,4.9,8.3,0.0,13.2
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,VT,6.0,5.2,8.93,0.1,14.233
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,4.0,5.2,9.3,0.0,14.5
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,VT,6.0,5.2,7.87,0.0,13.066
Raekwon BAPTISTE,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,4.0,4.8,8.4,0.1,13.3
Raekwon BAPTISTE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,18.0,5.4,7.1,0.0,12.5
Raekwon BAPTISTE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,HB,20.0,4.0,8.0,0.0,12.0
Raekwon BAPTISTE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,13.0,4.6,8.3,0.0,12.9
Raekwon BAPTISTE,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,PH,4.0,5.0,7.6,0.0,12.6
Raekwon BAPTISTE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PH,6.0,5.0,8.1,0.0,13.1
Raekwon BAPTISTE,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,11.0,4.8,8.25,0.0,13.05
Emil BARBER,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,FX,5.0,5.4,8.27,0.0,13.666
Emil BARBER,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,2.0,5.4,8.55,0.0,13.95
Emil BARBER,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,HB,15.0,3.9,8.45,0.0,12.35
Emil BARBER,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PB,14.0,4.2,8.7,0.0,12.9
Emil BARBER,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PH,16.0,4.8,6.3,0.0,11.1
Emil BARBER,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,25.0,5.6,7.3,0.3,13.2
Emil BARBER,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,25.0,5.2,9.1,0.0,14.3
Gabriel BARBOSA,BRA,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PB,39.0,5.2,7.8,0.0,13.0
Gabriel BARBOSA,BRA,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",final,PH,6.0,5.5,7.033,0.0,12.533
Gabriel BARBOSA,BRA,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PH,9.0,5.2,8.3,0.0,13.5
Gabriel BARBOSA,BRA,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,SR,33.0,5.0,8.1,0.0,13.1
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",final,FX,4.0,5.9,8.4,0.0,14.3
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",qual,FX,1.0,5.9,8.6,0.0,14.5
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,5.0,5.2,9.3,0.0,14.5
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",qual,HB,36.0,4.4,8.866,0.0,13.266
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",TeamFinal,HB,20.0,4.4,8.266,0.0,12.666
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",qual,PB,39.0,5.0,8.633,0.0,13.633
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",TeamFinal,PB,19.0,5.0,8.733,0.0,13.733
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",qual,PH,20.0,5.2,8.366,0.0,13.566
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",TeamFinal,PH,13.0,5.2,8.166,0.0,13.366
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",qual,SR,68.0,4.3,8.533,0.0,12.833
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",qual,VT,26.0,5.2,9.2,0.1,14.3
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,5.0,5.2,9.3,0.0,14.5
Nicola BARTOLINI,ITA,2022 Senior European Championships,"Munich, Germany",qual,VT,12.0,5.2,9.3,0.1,14.4
Szabolcs BATORI,HUN,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,117.0,5.1,6.666,0.0,11.766
Szabolcs BATORI,HUN,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,84.0,4.8,8.8,0.0,13.6
Szabolcs BATORI,HUN,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,FX,19.0,5.7,5.1,0.0,10.8
Szabolcs BATORI,HUN,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PH,16.0,7.75,4.6,0.0,12.35
Szabolcs BATORI,HUN,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,SR,20.0,5.85,4.5,0.0,10.35
Christian BAUMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,HB,4.0,8.4,5.2,0.0,13.6
Christian BAUMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,HB,2.0,8.4,5.2,0.0,13.6
Christian BAUMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PB,14.0,7.35,5.9,0.0,13.25
Christian BAUMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,SR,5.0,8.466,5.2,0.0,13.666
Christian BAUMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,SR,7.0,8.25,5.2,0.0,13.45
Clayton BELL,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,23.0,5.6,6.8,0.3,12.1
Clayton BELL,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,HB,24.0,4.6,7.0,0.0,11.6
Clayton BELL,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,31.0,4.9,6.05,0.0,10.95
Clayton BELL,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PH,23.0,4.6,5.85,0.0,10.45
Clayton BELL,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,21.0,4.2,8.15,0.0,12.35
Alexander BENDA,AUT,2022 Senior European Championships,"Munich, Germany",qual,FX,33.0,5.6,7.9,0.0,13.5
Alexander BENDA,AUT,2022 Senior European Championships,"Munich, Germany",qual,HB,31.0,5.1,8.266,0.0,13.366
Alexander BENDA,AUT,2022 Senior European Championships,"Munich, Germany",qual,PB,54.0,4.7,8.466,0.0,13.166
Alexander BENDA,AUT,2022 Senior European Championships,"Munich, Germany",qual,PH,66.0,4.1,8.166,0.0,12.266
Alexander BENDA,AUT,2022 Senior European Championships,"Munich, Germany",qual,SR,66.0,4.3,8.566,0.0,12.866
Alexander BENDA,AUT,2022 Senior European Championships,"Munich, Germany",qual,VT,61.0,4.8,9.0,0.0,13.8
Alexander BENDA,AUT,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,98.0,4.8,7.133,0.0,11.933
Alexander BENDA,AUT,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,102.0,4.8,7.2,0.0,12.0
Alexander BENDA,AUT,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,115.0,3.5,7.533,0.0,11.033
Alexander BENDA,AUT,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,117.0,4.3,7.566,0.0,11.866
Alexander BENDA,AUT,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,119.0,4.8,7.666,0.1,12.366
Aurel BENOVIC,CRO,2022 Senior European Championships,"Munich, Germany",qual,FX,94.0,6.2,6.133,0.2,12.133
Aurel BENOVIC,CRO,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,41.0,6.2,7.333,0.1,13.433
Aurel BENOVIC,CRO,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,97.0,5.6,8.0,0.4,13.2
Aurel BENOVIC,CRO,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,20.0,5.2,8.633,0.1,13.733
Aurel BENOVIC,CRO,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,FX,8.0,6.3,6.5,0.2,12.6
Aurel BENOVIC,CRO,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,FX,4.0,6.3,7.7,0.0,14.0
Aurel BENOVIC,CRO,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,35.0,5.2,7.866,0.3,12.766
Aurel BENOVIC,CRO,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,35.0,5.2,7.933,0.1,13.033
Aurel BENOVIC,CRO,World Cup,"Doha, Qatar",qual,FX,17.0,6.1,6.9,0.1,12.9
Aurel BENOVIC,CRO,World Cup,"Doha, Qatar",qual,VT,22.0,5.2,7.933,0.0,13.133
Aurel BENOVIC,CRO,World Cup,"Doha, Qatar",qual,VT,22.0,5.2,8.8,0.0,14.0
Cameron Lie BERNARD,FRA,2022 Senior European Championships,"Munich, Germany",qual,HB,74.0,4.2,8.166,0.0,12.366
Cameron Lie BERNARD,FRA,2022 Senior European Championships,"Munich, Germany",qual,PB,11.0,6.3,7.966,0.0,14.266
Cameron Lie BERNARD,FRA,2022 Senior European Championships,"Munich, Germany",TeamFinal,PB,5.0,6.3,8.433,0.0,14.733
Cameron Lie BERNARD,FRA,2022 Senior European Championships,"Munich, Germany",qual,PH,45.0,5.0,8.0,0.0,13.0
Cameron Lie BERNARD,FRA,2022 Senior European Championships,"Munich, Germany",qual,SR,73.0,5.2,7.6,0.0,12.8
Cameron Lie BERNARD,FRA,2022 Senior European Championships,"Munich, Germany",TeamFinal,SR,17.0,5.2,8.033,0.0,13.233
Cameron Lie BERNARD,FRA,2023 10th Senior European Championships,"Antalya, Turkey",final,PB,5.0,6.2,8.166,0.0,14.366
