Rank,Name,nation,D Score,E Score,Pen.,Total,year,round
4.0,Jana Sikulova,CZE,5.4,8.025,0.0,13.425,2013,final
5.0,Sophie Scheder,GER,6.2,7.1,0.0,13.3,2013,final
6.0,Evgeniya Shelgunova,RUS,5.9,7.35,0.0,13.25,2013,final
7.0,Filipa Martins,POR,5.3,7.0,0.0,12.3,2013,final
8.0,Ida Gustafsson,SWE,5.8,5.775,0.0,11.575,2013,final
1.0,Anastasia Grishina,RUS,6.1,8.8,0.0,14.9,2013,qual
2.0,Sophie Scheder,GER,6.2,8.1,0.0,14.3,2013,qual
3.0,Ida Gustafsson,SWE,5.8,8.4,0.0,14.2,2013,qual
4.0,Maria Paula Vargas,ESP,5.7,7.9,0.0,13.6,2013,qual
5.0,Filipa Martins,POR,5.3,7.9,0.0,13.2,2013,qual
6.0,Jana Sikulova,CZE,5.4,7.75,0.0,13.15,2013,qual
7.0,Evgeniya Shelgunova,RUS,5.8,7.3,0.0,13.1,2013,qual
8.0,Jessica Lopez,VEN,5.1,7.9,0.0,13.0,2013,qual
9.0,Huang Huidan,CHN,6.0,7.0,0.0,13.0,2013,qual
10.0,Ekaterina Kislinskaya,POR,4.8,8.05,0.0,12.85,2013,qual
11.0,Roxana Popa,ESP,6.1,6.7,0.0,12.8,2013,qual
12.0,Noel van Klaveren,NED,5.0,7.7,0.0,12.7,2013,qual
13.0,Elisa Hämmerle,AUT,5.0,7.7,0.0,12.7,2013,qual
14.0,Ivana Kamnikar,SVN,4.9,7.65,0.0,12.55,2013,qual
15.0,Maegan Chant,CAN,5.0,7.55,0.0,12.55,2013,qual
16.0,Lisa Ecker,AUT,4.9,7.6,0.0,12.5,2013,qual
17.0,Chantysha Netteb,NED,4.6,7.7,0.0,12.3,2013,qual
18.0,Sara Metzger,SUI,5.1,7.0,0.0,12.1,2013,qual
19.0,Maija Leinonen,FIN,4.8,7.1,0.0,11.9,2013,qual
20.0,Ivet Rojas,VEN,4.5,7.15,0.0,11.65,2013,qual
21.0,Mai Ahmed Saad,EGY,4.5,7.1,0.0,11.6,2013,qual
22.0,Cagla Akyol,GER,5.4,6.1,0.0,11.5,2013,qual
23.0,Nadia Mülhauser,SUI,5.2,5.9,0.0,11.1,2013,qual
24.0,Barbora Mokosova,SVK,4.4,6.65,0.0,11.05,2013,qual
25.0,Anna Geidt,KAZ,4.5,5.8,0.0,10.3,2013,qual
26.0,Inna Vassilyeva,KAZ,4.7,5.5,0.0,10.2,2013,qual
27.0,India McPeak,IRL,3.1,6.9,0.0,10.0,2013,qual
28.0,Tan Ing Yueh,MAS,4.4,4.1,0.0,8.5,2013,qual
29.0,Ang Tracie,MAS,4.7,3.45,0.0,8.15,2013,qual
30.0,Kristyna Palesova,CZE,1.3,1.2,0.0,2.5,2013,qual
1.0,Fan Yilin,CHN,6.3,8.533,0.0,14.833,2019,final
2.0,Lyu Jiaqi,CHN,6.1,8.266,0.0,14.366,2019,final
3.0,Georgia-Rose Brown,AUS,5.4,7.966,0.0,13.366,2019,final
4.0,Jonna Adlerteg,SWE,6.0,7.166,0.0,13.166,2019,final
5.0,Romi Brown,AUS,4.5,8.0,0.0,12.5,2019,final
6.0,Valeriia Osipova,UKR,5.1,7.266,0.0,12.366,2019,final
7.0,Ting Hua-Tien,TPE,4.0,8.3,0.0,12.3,2019,final
8.0,Martina Rizzelli,ITA,5.2,6.8,0.0,12.0,2019,final
1.0,Lyu Jiaqi,CHN,6.1,8.2,0.0,14.3,2019,qual
2.0,Fan Yilin,CHN,6.2,7.633,0.0,13.833,2019,qual
3.0,Georgia-Rose Brown,AUS,5.5,8.133,0.0,13.633,2019,qual
4.0,Jonna Adlerteg,SWE,6.0,7.233,0.0,13.233,2019,qual
5.0,Martina Rizzelli,ITA,5.4,7.8,0.0,13.2,2019,qual
6.0,Romi Brown,AUS,4.6,7.833,0.0,12.433,2019,qual
7.0,Valeriia Osipova,UKR,5.0,7.4,0.0,12.4,2019,qual
8.0,Ting Hua-Tien,TPE,4.0,8.333,0.0,12.333,2019,qual
9.0,Eom Do-hyun,KOR,4.9,7.3,0.0,12.2,2019,qual
1.0,Anastasia Iliankova,RUS,6.1,8.5,0.0,14.6,2018,final
2.0,Ragan Smith,USA,6.0,8.567,0.0,14.567,2018,final
3.0,Angelina Melnikova,RUS,5.9,8.433,0.0,14.333,2018,final
4.0,Alyona Shchennikova,USA,6.0,8.167,0.0,14.167,2018,final
5.0,Lorette Charpy,FRA,5.5,8.1,0.0,13.6,2018,final
6.0,Jade Barbosa,BRA,5.5,8.033,0.0,13.533,2018,final
7.0,Giada Grisetti,ITA,5.7,7.8,0.0,13.5,2018,final
8.0,Guo Fangting,CHN,4.7,8.033,0.0,12.733,2018,final
1.0,Viktoria Komova,RUS,6.7,8.8,0.0,15.5,2011,final
2.0,Tatiana Nabieva,RUS,6.6,8.4,0.0,15.0,2011,final
3.0,Huang Qiushuang,CHN,6.7,8.133,0.0,14.833,2011,final
4.0,Jordyn Wieber,USA,6.3,8.2,0.0,14.5,2011,final
5.0,Gabby Douglas,USA,6.3,7.9,0.0,14.2,2011,final
5.0,Asuka Teramoto,JPN,6.3,7.9,0.0,14.2,2011,final
7.0,Koko Tsurumi,JPN,6.4,7.666,0.0,14.066,2011,final
8.0,Youna Dufournet,FRA,6.3,6.341,0.0,12.641,2011,final
1.0,Huang Huidan,CHN,6.6,8.8,0.0,15.4,2013,final
2.0,Kyla Ross,USA,6.4,8.866,0.0,15.266,2013,final
3.0,Aliya Mustafina,RUS,6.5,8.533,0.0,15.033,2013,final
4.0,Simone Biles,USA,6.1,8.616,0.0,14.716,2013,final
5.0,Sophie Scheder,GER,6.4,8.283,0.0,14.683,2013,final
6.0,Yao Jinnan,CHN,6.9,7.733,0.0,14.633,2013,final
7.0,Ruby Harrold,GBR,6.3,8.033,0.0,14.333,2013,final
8.0,Becky Downie,GBR,6.4,7.4,0.0,13.8,2013,final
1.0,Yao Jinnan,CHN,6.9,8.733,0.0,15.633,2014,final
2.0,Huang Huidan,CHN,6.8,8.766,0.0,15.566,2014,final
3.0,Daria Spiridonova,RUS,6.4,8.883,0.0,15.283,2014,final
4.0,Ashton Locklear,USA,6.5,8.766,0.0,15.266,2014,final
5.0,Becky Downie,GBR,6.6,8.566,0.0,15.166,2014,final
6.0,Aliya Mustafina,RUS,6.3,8.8,0.0,15.1,2014,final
7.0,Lisa Katharina Hill,GER,6.3,8.033,0.0,14.333,2014,final
8.0,Ruby Harrold,GBR,6.1,7.566,0.0,13.666,2014,final
1.0,Fan Yilin,CHN,6.9,8.466,0.0,15.366,2015,final
1.0,Viktoria Komova,RUS,6.6,8.766,0.0,15.366,2015,final
1.0,Daria Spiridonova,RUS,6.7,8.666,0.0,15.366,2015,final
1.0,Madison Kocian,USA,6.6,8.766,0.0,15.366,2015,final
5.0,Gabby Douglas,USA,6.4,8.733,0.0,15.133,2015,final
6.0,Shang Chunsong,CHN,6.7,8.2,0.0,14.9,2015,final
7.0,Ruby Harrold,GBR,6.3,8.466,0.0,14.766,2015,final
8.0,Sophie Scheder,GER,6.6,8.0,0.0,14.6,2015,final
1.0,Fan Yilin,unknown,6.5,8.666,0.0,15.166,2017,final
2.0,Elena Eremina,unknown,6.3,8.8,0.0,15.1,2017,final
3.0,Nina Derwael,unknown,6.3,8.733,0.0,15.033,2017,final
4.0,Anastasia Ilyankova,unknown,6.2,8.7,0.0,14.9,2017,final
5.0,Elisabeth Seitz,unknown,6.1,8.666,0.0,14.766,2017,final
6.0,Diana Varinska,unknown,6.0,8.583,0.0,14.583,2017,final
7.0,Luo Huan,unknown,6.2,8.366,0.0,14.566,2017,final
8.0,Ashton Locklear,unknown,5.4,7.366,0.0,12.766,2017,final
1.0,Nina Derwael,unknown,6.5,8.7,0.0,15.2,2018,final
2.0,Simone Biles,unknown,6.2,8.5,0.0,14.7,2018,final
3.0,Elisabeth Seitz,unknown,6.2,8.4,0.0,14.6,2018,final
4.0,Luo Huan,unknown,6.0,8.5,0.0,14.5,2018,final
5.0,Aliya Mustafina,unknown,5.8,8.633,0.0,14.433,2018,final
6.0,Morgan Hurd,unknown,6.1,8.333,0.0,14.433,2018,final
7.0,Becky Downie,unknown,6.1,7.233,0.0,13.333,2018,final
8.0,Jonna Adlerteg,unknown,6.2,6.966,0.0,13.166,2018,final
1.0,Nina Derwael,unknown,6.5,8.733,0.0,15.233,2019,final
2.0,Becky Downie,unknown,6.5,8.5,0.0,15.0,2019,final
3.0,Sunisa Lee,unknown,6.4,8.4,0.0,14.8,2019,final
4.0,Angelina Melnikova,unknown,6.3,8.433,0.0,14.733,2019,final
5.0,Simone Biles,unknown,6.2,8.5,0.0,14.7,2019,final
6.0,Daria Spiridonova,unknown,6.3,8.333,0.0,14.633,2019,final
7.0,Liu Tingting,unknown,5.9,8.5,0.0,14.4,2019,final
8.0,Elisabeth Seitz,unknown,6.0,7.566,0.0,13.566,2019,final
1.0,Ashton Locklear,USA,6.5,9.125,0.0,15.625,2016,final
2.0,Larrissa Miller,AUS,6.1,8.575,0.0,14.675,2016,final
3.0,Brittany Rogers,CAN,6.0,8.6,0.0,14.6,2016,final
4.0,Madison Copiak,CAN,5.7,8.35,0.0,14.05,2016,final
5.0,Brenna Dowell,USA,6.2,7.8,0.0,14.0,2016,final
6.0,Kiara Munteanu,AUS,5.5,8.375,0.0,13.875,2016,final
7.0,Ginna Escobar,COL,5.0,8.275,0.0,13.275,2016,final
8.0,Nagi Kajita,JPN,5.6,7.1,0.0,12.7,2016,final
1.0,Kyla Ross,USA,6.0,9.25,0.0,15.25,2015,final
2.0,Bailie Key,USA,6.1,9.05,0.0,15.15,2015,final
3.0,Sabrina Gill,CAN,5.8,8.5,0.0,14.3,2015,final
4.0,Erika Fasana,ITA,5.6,8.6,0.0,14.2,2015,final
5.0,Valentine Pikul,FRA,5.7,8.35,0.0,14.05,2015,final
6.0,Martina Rizzelli,ITA,5.9,7.95,0.0,13.85,2015,final
7.0,Loan His,FRA,5.8,7.65,0.0,13.45,2015,final
8.0,Isabela Onyshko,CAN,6.1,7.15,0.0,13.25,2015,final
1.0,Tyesha Mattis,GBR,6.0,8.4,0.0,14.4,2015,final
2.0,Ellie Downie,GBR,5.8,8.35,0.0,14.15,2015,final
3.0,Claudia Fragapane,GBR,5.6,8.05,0.0,13.65,2015,final
4.0,Amy Tinkler,GBR,5.5,7.8,0.0,13.3,2015,final
5.0,Raer Theaker,GBR,4.8,8.35,0.0,13.15,2015,final
6.0,Rebecca Moore,GBR,5.1,7.65,0.0,12.75,2015,final
7.0,Charlie Fellows,GBR,5.3,6.75,0.0,12.05,2015,final
8.0,Jade Stedford,GBR,5.6,6.4,0.0,12.0,2015,final
1.0,Nina Derwael,BEL,6.3,8.433,0.0,14.733,2021,final
2.0,Jonna Adlerteg,SWE,6.2,8.333,0.0,14.533,2021,final
3.0,Angelina Melnikova,RUS,6.1,8.266,0.0,14.366,2021,final
4.0,Kim Bui,GER,6.0,8.2,0.0,14.2,2021,final
5.0,Uliana Perebinosova,RUS,6.1,8.066,0.0,14.166,2021,final
6.0,Lorette Charpy,FRA,5.8,8.333,0.0,14.133,2021,final
7.0,Juliette Bossu,FRA,5.9,8.2,0.0,14.1,2021,final
8.0,Kelly Simm,GBR,6.0,8.066,0.0,14.066,2021,final
1.0,Jonna Adlerteg,SWE,6.2,8.4,0.0,14.6,2021,qual
2.0,Nina Derwael,BEL,6.3,8.1,0.0,14.4,2021,qual
3.0,Uliana Perebinosova,RUS,6.1,8.166,0.0,14.266,2021,qual
4.0,Kim Bui,GER,6.0,8.2,0.0,14.2,2021,qual
5.0,Juliette Bossu,FRA,6.0,8.166,0.0,14.166,2021,qual
6.0,Angelina Melnikova,RUS,5.9,8.133,0.0,14.033,2021,qual
7.0,Irina Alexeeva,RUS,5.9,8.033,0.0,13.933,2021,qual
8.0,Lorette Charpy,FRA,5.8,8.1,0.0,13.9,2021,qual
9.0,Kelly Simm,GBR,6.0,7.866,0.0,13.866,2021,qual
10.0,Diana Varinska,UKR,5.9,7.9,0.0,13.8,2021,qual
11.0,Melanie De Jesus Dos Santos,FRA,5.8,7.933,0.0,13.733,2021,qual
12.0,Sanne Wevers,NED,5.1,8.566,0.0,13.666,2021,qual
13.0,Vera van Pol,NED,5.2,8.2,0.0,13.4,2021,qual
14.0,Ana Perez,ESP,5.3,8.1,0.0,13.4,2021,qual
15.0,Celine van Gerner,NED,5.0,8.333,0.0,13.333,2021,qual
16.0,Axelle Klinckaert,BEL,5.6,7.7,0.0,13.3,2021,qual
17.0,Leah Griesser,GER,5.4,7.866,0.0,13.266,2021,qual
18.0,Filipa Martins,POR,5.3,7.9,0.0,13.2,2021,qual
19.0,Barbora Mokosova,SVK,5.3,7.866,0.0,13.166,2021,qual
20.0,Lucy Stanhope,GBR,5.4,7.666,0.0,13.066,2021,qual
21.0,Senna Deriks,BEL,5.6,7.4,0.0,13.0,2021,qual
22.0,Pauline Schäfer,GER,4.9,8.0,0.0,12.9,2021,qual
23.0,Nora Feher,HUN,5.2,7.633,0.0,12.833,2021,qual
24.0,Helena Bonilla,ESP,5.0,7.8,0.0,12.8,2021,qual
25.0,Dorina Böczögö,HUN,4.9,7.8,0.0,12.7,2021,qual
25.0,Caterina Cereghetti,ITA,4.9,7.8,0.0,12.7,2021,qual
27.0,Georgia-Mae Fenton,GBR,6.1,6.566,0.0,12.666,2021,qual
28.0,Leonie Meier,SUI,4.7,7.933,0.0,12.633,2021,qual
29.0,Giada Grisetti,ITA,5.5,7.033,0.0,12.533,2021,qual
30.0,Elisa Hämmerle,AUT,4.9,7.6,0.0,12.5,2021,qual
31.0,Stefanie Siegenthaler,SUI,4.6,7.866,0.0,12.466,2021,qual
32.0,Yana Fedorova,UKR,5.1,7.2,0.0,12.3,2021,qual
33.0,Paula Raya,ESP,5.2,7.1,0.0,12.3,2021,qual
34.0,Maija Leinonen,FIN,4.3,7.9,0.0,12.2,2021,qual
35.0,Noemi Makra,HUN,5.0,7.166,0.0,12.166,2021,qual
35.0,Francesca Noemi Linari,ITA,5.0,7.166,0.0,12.166,2021,qual
37.0,Evangelia Plyta,GRE,5.0,7.133,0.0,12.133,2021,qual
38.0,Wiktoria Lopuszanska,POL,4.2,7.866,0.0,12.066,2021,qual
39.0,Helmi Murto,FIN,4.3,7.7,0.0,12.0,2021,qual
40.0,Jasmin Mader,AUT,4.4,7.566,0.0,11.966,2021,qual
41.0,Mariia Smirnova,AZE,4.0,7.933,0.0,11.933,2021,qual
42.0,Thea Nygaard,NOR,4.3,7.566,0.0,11.866,2021,qual
43.0,Lucie Jirikova,CZE,4.4,7.466,0.0,11.866,2021,qual
44.0,Valeriia Osipova,UKR,5.3,6.566,0.0,11.866,2021,qual
45.0,Teja Belak,SLO,3.3,8.433,0.0,11.733,2021,qual
46.0,Lucija Hribar,SLO,4.4,7.333,0.0,11.733,2021,qual
47.0,Tutya Yilmaz,TUR,4.6,7.133,0.0,11.733,2021,qual
48.0,Meaghan Smith,IRL,4.3,7.366,0.0,11.666,2021,qual
49.0,Dominika Ponizilova,CZE,4.7,6.933,0.0,11.633,2021,qual
50.0,Denisa Golgota,ROU,4.9,6.733,0.0,11.633,2021,qual
51.0,Mariana Pitrez,POR,4.3,7.3,0.0,11.6,2021,qual
52.0,Yuliya Inshina,AZE,4.3,7.2,0.0,11.5,2021,qual
53.0,Vasiliki Millousi,GRE,4.6,6.666,0.0,11.266,2021,qual
54.0,Anna Subbotina,GEO,4.8,6.4,0.0,11.2,2021,qual
55.0,Marta Pihan-Kulesza,POL,4.7,6.466,0.0,11.166,2021,qual
56.0,Agnes Suto-Tuuha,ISL,3.9,7.233,0.0,11.133,2021,qual
57.0,Ofir Netzer,ISR,4.4,6.7,0.0,11.1,2021,qual
58.0,Linnea Wang,DEN,4.0,7.066,0.0,11.066,2021,qual
59.0,Demet Mutlu,TUR,4.6,6.433,0.0,11.033,2021,qual
60.0,Julie Erichsen,NOR,4.1,6.866,0.0,10.966,2021,qual
61.0,Ilaria Käslin,SUI,4.8,6.166,0.0,10.966,2021,qual
62.0,Gabriela Janik,POL,5.2,5.766,0.0,10.966,2021,qual
63.0,Christina Zwicker,CRO,3.4,7.333,0.0,10.733,2021,qual
64.0,Beatriz Dias,POR,4.3,6.433,0.0,10.733,2021,qual
65.0,Radoslava Kalamarova,SVK,4.4,6.3,0.0,10.7,2021,qual
66.0,Laura Iacob,ROU,4.5,6.2,0.0,10.7,2021,qual
67.0,Enni Kettunen,FIN,4.5,6.133,0.0,10.633,2021,qual
68.0,Bianca Frysak,AUT,4.3,5.8,0.0,10.6,2021,qual
69.0,Aneta Holasova,CZE,4.8,5.8,0.0,10.6,2021,qual
70.0,Carmen Ghiciuc,ROU,4.6,5.933,0.0,10.533,2021,qual
71.0,Göksu Üctas Sanli,TUR,2.8,7.966,-0.3,10.466,2021,qual
72.0,Thelma Adalsteinsdottir,ISL,4.5,5.933,0.0,10.433,2021,qual
73.0,Mette Hulgaard,DEN,4.0,6.366,0.0,10.366,2021,qual
74.0,Edel Fosse,NOR,4.2,6.166,0.0,10.366,2021,qual
75.0,Argyro Afrati,GRE,4.6,5.666,0.0,10.266,2021,qual
76.0,Tjasa Kysselef,SLO,1.4,8.6,0.0,10.0,2021,qual
77.0,Marina Nekrasova,AZE,3.6,6.4,0.0,10.0,2021,qual
78.0,Anastasija Dubova,LAT,3.3,6.666,0.0,9.966,2021,qual
79.0,Anastasia Theocharous,CYP,4.1,5.666,0.0,9.766,2021,qual
80.0,Gloria Philassides,CYP,3.4,6.333,0.0,9.733,2021,qual
81.0,Karolina Takacova,SVK,4.3,5.4,0.0,9.7,2021,qual
82.0,Sigridur Bergthorsdottir,ISL,3.5,5.666,0.0,9.166,2021,qual
83.0,Agata Vostruchovaite,LTU,3.4,5.266,0.0,8.666,2021,qual
84.0,Linda Tugarinova,LAT,2.3,6.333,0.0,8.633,2021,qual
85.0,Emilie Winther,DEN,1.7,5.966,0.0,7.666,2021,qual
86.0,Pamela Georgieva,BUL,1.9,5.6,0.0,7.5,2021,qual
87.0,Greta Banishka,BUL,3.8,3.266,0.0,7.066,2021,qual
88.0,Marija Ribalcenko,LAT,4.2,2.466,-0.5,6.166,2021,qual
1.0,Angelina Melnikova,RUS,6.2,8.3,0.0,14.5,2021,final
2.0,Vladislava Urazova,RUS,6.1,8.233,0.0,14.333,2021,final
3.0,Amelie Morgan,GBR,5.8,8.3,0.0,14.1,2021,final
4.0,Giorgia Villa,ITA,5.7,8.3,0.0,14.0,2021,final
5.0,Alice D’Amato,ITA,5.9,7.8,0.0,13.7,2021,final
6.0,Jonna Adlerteg,SWE,6.0,7.666,0.0,13.666,2021,final
7.0,Elisabeth Seitz,GER,6.0,7.033,0.0,13.033,2021,final
8.0,Filipa Martins,POR,5.8,5.533,0.0,11.333,2021,final
1.0,Angelina Melnikova,RUS,6.2,8.425,0.0,14.625,2021,qual
2.0,Vladislava Urazova,RUS,6.1,8.4,0.0,14.5,2021,qual
3.0,Elisabeth Seitz,GER,6.2,8.033,0.0,14.233,2021,qual
4.0,Viktoria Listunova,UKR,6.0,8.166,0.0,14.166,2021,qual
4.0,Filipa Martins,POR,6.0,8.166,0.0,14.166,2021,qual
6.0,Jonna Adlerteg,SWE,6.0,8.0,0.0,14.0,2021,qual
7.0,Giorgia Villa,ITA,5.7,8.266,0.0,13.966,2021,qual
8.0,Amelie Morgan,GBR,5.8,8.166,0.0,13.966,2021,qual
9.0,Alice D’Amato,ITA,5.9,8.066,0.0,13.966,2021,qual
10.0,Fien Enghels,BEL,5.6,8.3,0.0,13.9,2021,qual
11.0,Elena Gerasimova,RUS,5.9,7.9,0.0,13.8,2021,qual
12.0,Jessica Gadirova,GBR,5.4,8.3,0.0,13.7,2021,qual
13.0,Diana Varinska,UKR,5.6,8.066,0.0,13.666,2021,qual
14.0,Kim Bui,GER,5.9,7.733,0.0,13.633,2021,qual
15.0,Martina Maggio,ITA,5.8,7.766,0.0,13.566,2021,qual
15.0,Maisa Kuusikko,FIN,5.8,7.766,0.0,13.566,2021,qual
17.0,Carolann Heduit,ITA,5.9,7.566,0.0,13.466,2021,qual
18.0,Larisa Iordache,ROU,6.0,7.466,0.0,13.466,2021,qual
19.0,Barbora Mokosova,SVK,5.5,7.9,0.0,13.4,2021,qual
20.0,Yelyzaveta Hubareva,UKR,5.7,7.6,0.0,13.3,2021,qual
21.0,Vanessa Ferrari,ITA,5.4,7.866,0.0,13.266,2021,qual
22.0,Lieke Wevers,NED,5.1,8.133,0.0,13.233,2021,qual
23.0,Alice Kinsella,GBR,5.8,7.366,0.0,13.166,2021,qual
24.0,Noémie Louon,BEL,5.3,7.833,0.0,13.133,2021,qual
25.0,Marine Boyer,FRA,4.9,8.2,0.0,13.1,2021,qual
26.0,Mélanie De Jesus Dos Santos,FRA,6.1,7.0,0.0,13.1,2021,qual
27.0,Tonya Paulsson,SWE,4.9,8.066,0.0,12.966,2021,qual
28.0,Ganna Metelitsa,BLR,5.6,7.366,0.0,12.966,2021,qual
29.0,Emma Slevin,IRL,5.0,7.933,0.0,12.933,2021,qual
30.0,Jutta Verkest,BEL,5.2,7.733,0.0,12.933,2021,qual
31.0,Giulia Steingruber,SUI,5.1,7.7,0.0,12.8,2021,qual
32.0,Ada Hautala,FIN,4.9,7.866,0.0,12.766,2021,qual
33.0,Elina Vihrova,LAT,5.1,7.6,0.0,12.7,2021,qual
34.0,Emelie Westlund,SWE,4.4,8.133,0.0,12.533,2021,qual
35.0,Antonia Duta,ROU,5.1,7.4,0.0,12.5,2021,qual
36.0,Anastasiya Alistratava,BLR,5.0,7.466,0.0,12.466,2021,qual
37.0,Csenge Bacskay,HUN,5.0,7.4,0.0,12.4,2021,qual
38.0,Lucija Hribar,SLO,4.4,7.866,0.0,12.266,2021,qual
39.0,Jasmin Mader,AUT,4.8,7.466,0.0,12.266,2021,qual
40.0,Emma Malewski,GER,5.0,7.233,0.0,12.233,2021,qual
41.0,Stefanie Siegenthaler,SUI,4.7,7.5,0.0,12.2,2021,qual
42.0,Tisha Volleman,NED,4.8,7.4,0.0,12.2,2021,qual
43.0,Iida Haapala,FIN,5.0,7.166,0.0,12.166,2021,qual
44.0,Anastasiia Bachynska,UKR,5.5,6.633,0.0,12.133,2021,qual
45.0,Lihie Raz,ISR,4.7,7.366,0.0,12.066,2021,qual
46.0,Marta Pihan-Kulesza,POL,5.4,6.666,0.0,12.066,2021,qual
47.0,Zsofia Kovacs,HUN,5.7,6.333,0.0,12.033,2021,qual
48.0,Lilli Habisreutinger,SUI,4.4,7.6,0.0,12.0,2021,qual
49.0,Celeste Mordenti,LUX,4.3,7.666,0.0,11.966,2021,qual
50.0,Lea Bernards,FIN,4.5,7.466,0.0,11.966,2021,qual
51.0,Naomi Visser,NED,5.0,6.933,0.0,11.933,2021,qual
52.0,Sheyen Petit,FRA,5.2,6.7,0.0,11.9,2021,qual
53.0,Camille Rasmussen,DEN,4.2,7.666,0.0,11.866,2021,qual
54.0,Anastasiya Smantsar,BLR,4.7,7.166,0.0,11.866,2021,qual
55.0,Anina Wildi,SUI,4.2,7.633,0.0,11.833,2021,qual
56.0,Zoja Szekely,HUN,5.0,6.833,0.0,11.833,2021,qual
57.0,Margaux Daveloose,BEL,5.2,6.633,0.0,11.833,2021,qual
58.0,Ofir Netzer,ISR,4.8,6.966,0.0,11.766,2021,qual
59.0,Emilia Kulczynska,POL,4.3,7.425,0.0,11.725,2021,qual
60.0,Francisca Cancela,POR,3.4,8.066,0.0,11.466,2021,qual
61.0,Phoebe Jakubczyk,GBR,5.4,6.066,0.0,11.466,2021,qual
62.0,Aneta Holasova,CZE,4.3,7.066,0.0,11.366,2021,qual
63.0,Göksu Üctas Sanli,TUR,4.4,6.866,0.0,11.266,2021,qual
64.0,Nazli Savranbasi,TUR,5.4,5.833,0.0,11.233,2021,qual
65.0,Christina Zwicker,CRO,4.1,7.1,0.0,11.2,2021,qual
66.0,Megan Ryan,IRL,4.0,7.133,0.0,11.133,2021,qual
67.0,Freja Petersen,DEN,4.0,7.1,0.0,11.1,2021,qual
68.0,Gudrun Hardardottir,ISL,3.9,7.133,0.0,11.033,2021,qual
69.0,Anastasiia Motak,UKR,5.2,5.8,0.0,11.0,2021,qual
70.0,Nanna Gudmundsdottir,ISL,3.0,7.966,0.0,10.966,2021,qual
71.0,Mali Neurauter,NOR,3.5,7.466,0.0,10.966,2021,qual
72.0,Marlies Männersdorfer,AUT,4.8,6.1,0.0,10.9,2021,qual
73.0,Brygida Urbanska,POL,3.5,7.133,0.0,10.633,2021,qual
74.0,Marija Ribalcenko,LAT,4.3,6.3,0.0,10.6,2021,qual
75.0,Edel Fosse,NOR,4.3,6.2,0.0,10.5,2021,qual
76.0,Magdalini Tsiori,GRE,5.9,4.533,0.0,10.433,2021,qual
77.0,Lara Crnjac,SLO,4.2,6.2,0.0,10.4,2021,qual
78.0,Juliane Tøssebro,NOR,3.9,6.466,0.0,10.366,2021,qual
79.0,Astrid Breckmann,DEN,3.9,6.266,0.0,10.166,2021,qual
80.0,Elvira Katsali,GRE,3.6,6.433,0.0,10.033,2021,qual
81.0,Margret Kristinsdottir,ISL,3.3,6.666,0.0,9.966,2021,qual
82.0,Hildur Gudmundsdottir,ISL,2.5,7.366,0.0,9.866,2021,qual
83.0,Bilge Tarhan,TUR,4.5,5.35,0.0,9.85,2021,qual
84.0,Agata Vostruchovaite,LTU,3.4,6.433,0.0,9.833,2021,qual
85.0,Maria Ceplinschi,ROU,4.1,5.7,0.0,9.8,2021,qual
86.0,Beatriz Cardoso,POR,4.2,5.566,0.0,9.766,2021,qual
87.0,Rafaela Ferreira,POR,3.4,6.266,0.0,9.666,2021,qual
88.0,Julie Søderstrøm,NOR,4.2,5.366,0.0,9.566,2021,qual
89.0,Milana Minakovskaya,AZE,4.5,5.0,0.0,9.5,2021,qual
90.0,Lola Schleich,LUX,4.1,5.1,0.0,9.2,2021,qual
91.0,Illy Ezra,ISR,4.4,4.733,0.0,9.133,2021,qual
92.0,Anna Locmele,LAT,2.2,6.733,0.0,8.933,2021,qual
93.0,Chrysa Balami,GRE,3.6,5.433,-0.3,8.733,2021,qual
94.0,Arina Olenova,LAT,2.0,6.708,0.0,8.708,2021,qual
95.0,Cemre Kendirci,TUR,4.1,4.6,0.0,8.7,2021,qual
96.0,Sara Sulekic,CRO,3.4,5.066,0.0,8.466,2021,qual
1.0,Ashton Locklear,USA,6.4,8.575,0.0,14.975,2014,final
2.0,Madison Kocian,USA,6.3,8.525,0.0,14.825,2014,final
3.0,Ahtziri Sandoval,MEX,5.6,7.5,0.0,13.1,2014,final
4.0,Leticia Costa,BRA,5.3,7.775,0.0,13.075,2014,final
5.0,Alexa Moreno,MEX,5.4,7.625,0.0,13.025,2014,final
6.0,Marcela Sandoval,COL,5.0,7.675,0.0,12.675,2014,final
7.0,Jessica Lopez,VEN,5.8,6.375,0.0,12.175,2014,final
8.0,Maria Cecilia Cruz,BRA,4.2,6.875,0.0,11.075,2014,final
1.0,Angelina Melnikova,RUS,6.1,8.366,0.0,14.466,2019,final
2.0,Becky Downie,GBR,6.3,8.1,0.0,14.4,2019,final
3.0,Anastasiya Alistratava,BLR,5.9,8.333,0.0,14.233,2019,final
4.0,Nina Derwael,BEL,6.5,7.433,0.0,13.933,2019,final
5.0,Naomi Visser,NED,5.7,7.766,0.0,13.466,2019,final
6.0,Lorette Charpy,FRA,5.8,7.066,0.0,12.866,2019,final
1.0,Becky Downie,GBR,6.3,8.133,0.0,14.433,2019,qual
2.0,Nina Derwael,BEL,6.6,7.833,0.0,14.433,2019,qual
3.0,Anastasia Iliankova,RUS,6.2,8.1,0.0,14.3,2019,qual
