Rank,Name,nation,D Score,E Score,Pen.,Total,year,round
23.0,Kamile Ahsen Göktekin,TUR,4.3,7.25,0.0,11.55,2014,qual
24.0,Do Thi Van Anh,VIE,4.9,6.55,0.0,11.45,2014,qual
25.0,Zhanerke Duisek,KAZ,4.5,6.7,-0.6,10.6,2014,qual
26.0,Ahlam Al Habshi,QAT,3.0,7.4,0.0,10.4,2014,qual
1.0,Maegan Chant,CAN,5.7,8.05,0.0,13.75,2013,final
2.0,Anna Dementyeva,RUS,5.8,7.875,-0.1,13.575,2013,final
3.0,Noel van Klaveren,NED,5.4,8.075,0.0,13.475,2013,final
4.0,Cagla Akyol,GER,5.3,8.0,-0.2,13.1,2013,final
5.0,Jessica Lopez,VEN,5.6,7.575,-0.3,12.875,2013,final
6.0,Silvia Colussi Pelaez,ESP,5.2,7.875,-0.3,12.775,2013,final
7.0,Jasmin Mader,AUT,4.9,7.85,0.0,12.75,2013,final
7.0,Filipa Martins,POR,4.7,8.05,0.0,12.75,2013,final
1.0,Anna Dementyeva,RUS,5.8,8.2,0.0,14.0,2013,qual
2.0,Silvia Colussi Pelaez,ESP,5.5,7.95,0.0,13.45,2013,qual
3.0,Maegan Chant,CAN,5.7,7.75,0.0,13.45,2013,qual
4.0,Noel van Klaveren,NED,5.2,7.95,0.0,13.15,2013,qual
5.0,Filipa Martins,POR,4.7,7.9,0.0,12.6,2013,qual
6.0,Jessica Lopez,VEN,4.8,7.8,0.0,12.6,2013,qual
7.0,Jasmin Mader,AUT,4.9,7.7,0.0,12.6,2013,qual
8.0,Cagla Akyol,GER,5.2,7.6,-0.3,12.5,2013,qual
9.0,Jana Sikulova,CZE,4.8,7.65,-0.1,12.35,2013,qual
10.0,Ida Gustafsson,SWE,5.1,7.25,0.0,12.35,2013,qual
11.0,Evgeniya Shelgunova,RUS,5.4,7.0,-0.3,12.1,2013,qual
12.0,Ekaterina Kislinskaya,POR,4.7,7.35,-0.1,11.95,2013,qual
13.0,Oksana Chusovitina,UZB,5.0,7.05,-0.1,11.95,2013,qual
14.0,Maija Leinonen,FIN,4.6,7.3,0.0,11.9,2013,qual
15.0,Barbora Mokosova,SVK,4.4,7.45,0.0,11.85,2013,qual
16.0,Dilnoza Abdusalimova,UZB,4.4,7.45,0.0,11.85,2013,qual
17.0,Eliana Gonzalez,VEN,4.8,7.0,-0.2,11.6,2013,qual
18.0,Sara Metzger,SUI,4.5,7.35,-0.4,11.45,2013,qual
19.0,Anna Geidt,KAZ,4.8,6.65,-0.3,11.15,2013,qual
20.0,Emma Lunn,IRL,4.6,6.55,0.0,11.15,2013,qual
21.0,Paula Mejias,PUR,5.2,6.05,-0.1,11.15,2013,qual
22.0,Roxana Popa,ESP,5.2,5.85,0.0,11.05,2013,qual
23.0,Nancy Mohamed Taman,EGY,5.0,6.0,-0.1,10.9,2013,qual
24.0,Ang Tracie,MAS,4.8,5.75,0.0,10.55,2013,qual
25.0,Mai Ahmed Saad,EGY,5.0,5.6,-0.4,10.2,2013,qual
26.0,Paula Tiitta,FIN,4.7,6.0,-0.7,10.0,2013,qual
1.0,Vanessa Ferrari,ITA,5.2,8.4,0.0,13.6,2019,final
2.0,Paula Mejias,PUR,4.7,7.833,0.0,12.533,2019,final
3.0,Zhao Shiting,CHN,5.1,7.266,-0.1,12.266,2019,final
4.0,Emma Nedov,AUS,4.9,7.333,-0.4,11.833,2019,final
5.0,Lai Pin-Ju,TPE,4.6,7.233,-0.1,11.733,2019,final
6.0,Valeriia Osipova,UKR,5.0,6.633,0.0,11.633,2019,final
7.0,Aida Bauyrzhanova,KAZ,4.4,6.6,0.0,11.0,2019,final
8.0,Ting Hua-Tien,TPE,4.6,5.966,0.0,10.566,2019,final
1.0,Vanessa Ferrari,ITA,5.2,8.1,0.0,13.3,2019,qual
2.0,Emma Nedov,AUS,4.7,8.1,0.0,12.8,2019,qual
3.0,Zhao Shiting,CHN,4.9,7.866,0.0,12.766,2019,qual
4.0,Paula Mejias,PUR,5.0,7.666,-0.1,12.566,2019,qual
5.0,Valeriia Osipova,UKR,5.0,7.4,0.0,12.4,2019,qual
6.0,Lai Pin-Ju,TPE,4.8,7.366,-0.1,12.066,2019,qual
7.0,Ting Hua-Tien,TPE,4.4,7.466,0.0,11.866,2019,qual
8.0,Aida Bauyrzhanova,KAZ,4.5,7.333,0.0,11.833,2019,qual
9.0,Kate Sayer,AUS,4.7,7.033,0.0,11.733,2019,qual
10.0,Mana Oguchi,JPN,4.9,6.8,-0.3,11.4,2019,qual
1.0,Emma Malabuyo,USA,5.9,8.267,0.0,14.167,2018,final
2.0,Flavia Saraiva,BRA,5.3,8.6,0.0,13.9,2018,final
3.0,Grace McCallum,USA,5.1,8.333,0.0,13.433,2018,final
0.0,Desiree Carofiglio,ITA,5.2,8.233,0.0,13.433,2018,final
5.0,Angelina Melnikova,RUS,5.9,7.533,-0.3,13.133,2018,final
6.0,Carolyne Pedro,BRA,5.1,7.8,0.0,12.9,2018,final
7.0,Nica Ivanus,ROU,5.0,7.433,0.0,12.433,2018,final
8.0,Guo Fangting,CHN,5.0,6.833,-0.1,11.733,2018,final
1.0,Ksenia Afanasyeva,RUS,6.1,9.033,0.0,15.133,2011,final
2.0,Sui Lu,CHN,6.1,8.966,0.0,15.066,2011,final
3.0,Aly Raisman,USA,6.1,8.9,0.0,15.0,2011,final
4.0,Yao Jinnan,CHN,6.0,8.866,0.0,14.866,2011,final
5.0,Lauren Mitchell,AUS,6.3,8.433,0.0,14.733,2011,final
6.0,Jordyn Wieber,USA,6.0,8.7,0.0,14.7,2011,final
7.0,Elizabeth Tweddle,GBR,6.1,8.5,0.1,14.5,2011,final
8.0,Diana Chelaru,ROU,5.8,8.4,0.0,14.2,2011,final
1.0,Simone Biles,USA,6.5,8.5,0.0,15.0,2013,final
2.0,Vanessa Ferrari,ITA,6.2,8.433,0.0,14.633,2013,final
3.0,Larisa Iordache,ROU,6.1,8.5,0.0,14.6,2013,final
4.0,Mai Murakami,JPN,6.2,8.266,0.0,14.466,2013,final
5.0,Kyla Ross,USA,5.7,8.633,0.0,14.333,2013,final
5.0,Giulia Steingruber,SUI,6.1,8.233,0.0,14.333,2013,final
7.0,Sandra Izbașa,ROU,6.1,7.633,0.0,13.733,2013,final
8.0,Ellie Black,CAN,5.7,7.966,0.1,13.566,2013,final
1.0,Simone Biles,USA,6.4,8.933,0.0,15.333,2014,final
2.0,Larisa Iordache,ROU,6.3,8.5,0.0,14.8,2014,final
3.0,Aliya Mustafina,RUS,6.2,8.533,0.0,14.733,2014,final
4.0,Mykayla Skinner,USA,6.5,8.2,0.0,14.7,2014,final
5.0,Vanessa Ferrari,ITA,6.3,8.366,0.0,14.666,2014,final
6.0,Larrissa Miller,AUS,5.8,8.433,0.0,14.233,2014,final
7.0,Erika Fasana,ITA,5.7,8.2,0.0,13.9,2014,final
8.0,Claudia Fragapane,GBR,6.0,7.4,0.3,13.1,2014,final
1.0,Simone Biles,USA,6.8,9.0,0.0,15.8,2015,final
2.0,Ksenia Afanasyeva,RUS,6.4,8.7,0.0,15.1,2015,final
3.0,Maggie Nichols,USA,6.2,8.8,0.0,15.0,2015,final
4.0,Shang Chunsong,CHN,6.4,8.533,0.0,14.933,2015,final
4.0,Sae Miyakawa,JPN,6.3,8.633,0.0,14.933,2015,final
6.0,Ellie Downie,GBR,6.0,8.733,0.0,14.733,2015,final
7.0,Claudia Fragapane,GBR,6.2,8.366,-0.1,14.466,2015,final
8.0,Lieke Wevers,NED,5.4,8.7,0.0,14.1,2015,final
1.0,Mai Murakami,0,5.9,8.333,0.0,14.233,2017,final
2.0,Jade Carey,0,5.7,8.5,0.0,14.2,2017,final
3.0,Claudia Fragapane,0,5.6,8.333,0.0,13.933,2017,final
4.0,Thaís Fidélis,0,5.5,8.166,0.0,13.666,2017,final
5.0,Brooklyn Moors,0,5.2,8.45,0.0,13.65,2017,final
6.0,Lara Mori,0,5.4,7.866,0.0,13.266,2017,final
7.0,Ellie Black,0,5.3,7.9,-0.3,12.9,2017,final
8.0,Vanessa Ferrari,0,2.0,8.233,-6.3,3.933,2017,final
1.0,Simone Biles,0,6.7,8.533,0.3,14.933,2018,final
2.0,Morgan Hurd,0,5.5,8.433,0.0,13.933,2018,final
3.0,Mai Murakami,0,5.7,8.166,0.0,13.866,2018,final
4.0,Angelina Melnikova,0,5.7,8.133,0.0,13.833,2018,final
5.0,Flávia Saraiva,0,5.5,8.366,0.1,13.766,2018,final
6.0,Mélanie de Jesus dos Santos,0,5.5,8.233,0.3,13.433,2018,final
7.0,Lilia Akhaimova,0,5.8,7.566,0.0,13.366,2018,final
8.0,Brooklyn Moors,0,5.4,7.666,0.0,13.066,2018,final
1.0,Simone Biles,0,6.7,8.533,0.1,15.133,2019,final
2.0,Sunisa Lee,0,5.7,8.433,0.0,14.133,2019,final
3.0,Angelina Melnikova,0,5.8,8.266,0.0,14.066,2019,final
4.0,Flávia Saraiva,0,5.5,8.466,0.0,13.966,2019,final
5.0,Mélanie de Jesus dos Santos,0,5.5,8.433,0.1,13.833,2019,final
6.0,Roxana Popa,0,5.4,8.4,0.0,13.8,2019,final
7.0,Brooklyn Moors,0,5.3,8.4,0.1,13.6,2019,final
8.0,Lilia Akhaimova,0,6.0,7.8,0.3,13.5,2019,final
1.0,Amy Tinkler,GBR,5.7,8.75,0.0,14.45,2015,final
2.0,Claudia Fragapane,GBR,6.1,8.45,-0.3,14.25,2015,final
3.0,Lisa Mason,GBR,5.4,8.8,0.0,14.2,2015,final
4.0,Angel Romaeo,GBR,5.0,8.55,0.0,13.55,2015,final
0.0,Kelly Simm,GBR,5.6,7.95,0.0,13.55,2015,final
6.0,Raer Theaker,GBR,5.2,8.2,0.0,13.4,2015,final
7.0,Jade Stedford,GBR,4.6,8.35,0.0,12.95,2015,final
8.0,Rebecca Moore,GBR,5.0,8.0,-0.1,12.9,2015,final
1.0,Simone Biles,USA,6.8,9.25,0.0,16.05,2015,final
2.0,Erika Fasana,ITA,6.0,8.9,0.0,14.9,2015,final
3.0,Aly Raisman,USA,6.3,8.85,-0.3,14.85,2015,final
4.0,Ellie Black,CAN,5.7,8.65,0.0,14.25,2015,final
5.0,Isabela Onyshko,CAN,5.6,8.55,0.0,14.15,2015,final
6.0,Martina Rizzelli,ITA,5.7,8.2,0.0,13.9,2015,final
7.0,Anne Kuhm,FRA,5.1,8.2,0.0,13.2,2015,final
8.0,Camille Bahl,FRA,5.1,7.95,0.0,12.75,2015,final
1.0,Aly Raisman,USA,6.2,8.9,0.0,15.1,2016,final
2.0,Brenna Dowell,USA,5.9,8.925,0.0,14.825,2016,final
3.0,Shallon Olsen,CAN,6.1,8.3,0.0,14.4,2016,final
4.0,Nagi Kajita,JPN,5.7,8.25,0.0,13.95,2016,final
5.0,Georgia-Rose Brown,AUS,5.3,8.525,0.0,13.825,2016,final
6.0,Megan Roberts,CAN,5.6,8.15,0.0,13.75,2016,final
7.0,Emily Little,AUS,5.1,8.1,0.0,13.2,2016,final
8.0,Courtney McGregor,NZL,5.3,7.825,-0.1,13.025,2016,final
1.0,Melanie De Jesus Dos Santos,FRA,5.5,8.266,0.0,13.766,2021,final
2.0,Denisa Golgota,ROU,5.5,8.1,0.0,13.6,2021,final
3.0,Axelle Klinckaert,BEL,5.3,8.1,0.0,13.4,2021,final
4.0,Celine van Gerner,NED,4.6,8.7,0.0,13.3,2021,final
5.0,Martina Basile,ITA,5.2,7.966,0.0,13.166,2021,final
6.0,Angelina Melnikova,RUS,5.4,7.866,-0.1,13.166,2021,final
7.0,Jessica Castles,SWE,4.7,8.1,0.0,12.8,2021,final
8.0,Georgia-Mae Fenton,GBR,4.5,8.133,0.0,12.633,2021,final
1.0,Angelina Melnikova,RUS,5.9,8.033,-0.1,13.833,2021,qual
2.0,Melanie De Jesus Dos Santos,FRA,5.5,8.233,0.0,13.733,2021,qual
3.0,Axelle Klinckaert,BEL,5.3,8.1,0.0,13.4,2021,qual
4.0,Georgia-Mae Fenton,GBR,4.8,8.4,0.0,13.2,2021,qual
5.0,Denisa Golgota,ROU,5.2,7.966,0.0,13.166,2021,qual
6.0,Jessica Castles,SWE,4.9,8.2,0.0,13.1,2021,qual
7.0,Martina Basile,ITA,5.2,7.9,0.0,13.1,2021,qual
8.0,Celine van Gerner,NED,4.6,8.466,0.0,13.066,2021,qual
9.0,Angelina Simakova,RUS,4.9,8.166,0.0,13.066,2021,qual
10.0,Kelly Simm,GBR,5.0,7.933,0.0,12.933,2021,qual
11.0,Leah Griesser,GER,4.8,8.1,0.0,12.9,2021,qual
12.0,Alice Kinsella,GBR,5.0,7.9,0.0,12.9,2021,qual
13.0,Nina Derwael,BEL,5.0,7.966,-0.1,12.866,2021,qual
14.0,Aneta Holasova,CZE,4.7,8.133,0.0,12.833,2021,qual
15.0,Marine Boyer,FRA,4.8,8.033,0.0,12.833,2021,qual
16.0,Pauline Schäfer,GER,4.8,8.066,-0.1,12.766,2021,qual
17.0,Kim Bui,GER,5.1,7.733,-0.1,12.733,2021,qual
18.0,Tisha Volleman,NED,4.7,8.0,0.0,12.7,2021,qual
18.0,Ilaria Käslin,SUI,4.7,8.0,0.0,12.7,2021,qual
20.0,Lorette Charpy,FRA,4.8,7.9,0.0,12.7,2021,qual
20.0,Marta Pihan-Kulesza,POL,4.8,7.9,0.0,12.7,2021,qual
22.0,Diana Varinska,UKR,5.2,7.566,-0.1,12.666,2021,qual
23.0,Dorina Böczögö,HUN,4.8,8.133,-0.3,12.633,2021,qual
24.0,Cintia Rodriguez,ESP,4.5,8.133,0.0,12.633,2021,qual
25.0,Maellyse Brassart,BEL,4.9,7.733,0.0,12.633,2021,qual
26.0,Francesca Noemi Linari,ITA,4.8,7.8,0.0,12.6,2021,qual
27.0,Barbora Mokosova,SVK,4.6,7.933,0.0,12.533,2021,qual
28.0,Sara Peter,HUN,4.6,7.933,0.0,12.5,2021,qual
29.0,Carmen Ghiciuc,ROU,4.9,7.6,0.0,12.5,2021,qual
30.0,Nora Feher,HUN,4.6,7.833,0.0,12.433,2021,qual
31.0,Valeriia Osipova,UKR,4.8,7.6,0.0,12.4,2021,qual
32.0,Ana Perez,ESP,4.8,7.566,0.0,12.366,2021,qual
33.0,Sani Mäkelä,FIN,4.5,7.733,0.0,12.233,2021,qual
34.0,Linnea Wang,DEN,4.4,7.8,0.0,12.2,2021,qual
35.0,Gabriela Janik,POL,4.5,7.7,0.0,12.2,2021,qual
36.0,Vera van Pol,NED,4.5,7.766,-0.1,12.166,2021,qual
37.0,Caterina Cereghetti,ITA,4.6,7.666,-0.1,12.166,2021,qual
38.0,Jasmin Mader,AUT,4.6,7.533,0.0,12.133,2021,qual
39.0,Dominika Ponizilova,CZE,4.5,7.6,0.0,12.1,2021,qual
40.0,Thea Nygaard,NOR,4.6,7.5,0.0,12.1,2021,qual
41.0,Mariana Marianito,POR,4.2,7.866,0.0,12.066,2021,qual
42.0,Demet Mutlu,TUR,4.4,7.766,-0.1,12.066,2021,qual
43.0,Beatriz Dias,POR,4.5,7.566,0.0,12.066,2021,qual
44.0,Yuliya Inshina,AZE,4.5,7.533,0.0,12.033,2021,qual
45.0,Leonie Meier,SUI,4.9,7.133,0.0,12.033,2021,qual
46.0,Angelina Radivilova,UKR,5.1,6.933,0.0,12.033,2021,qual
47.0,Anastasia Theocharous,CYP,4.3,7.7,0.0,12.0,2021,qual
48.0,Bianca Frysak,AUT,4.4,7.6,0.0,12.0,2021,qual
49.0,Pamela Georgieva,BUL,4.4,7.6,0.0,12.0,2021,qual
50.0,Tutya Yilmaz,TUR,4.7,7.3,0.0,12.0,2021,qual
51.0,Meaghan Smith,IRL,4.8,7.2,0.0,12.0,2021,qual
52.0,Lucija Hribar,SLO,4.2,7.766,0.0,11.966,2021,qual
52.0,Thea Brogli,SUI,4.2,7.766,0.0,11.966,2021,qual
54.0,Siiri Saukkonen,FIN,4.1,7.8,0.0,11.9,2021,qual
55.0,Edel Fosse,NOR,4.4,7.5,-0.1,11.8,2021,qual
56.0,Margret Kristinsdottir,ISL,4.0,7.766,0.0,11.766,2021,qual
57.0,Gloria Philassides,CYP,4.2,7.566,0.0,11.766,2021,qual
58.0,Thelma Adalsteinsdottir,ISL,4.3,7.466,0.0,11.766,2021,qual
59.0,Katarzyna Jurkowska,POL,4.0,7.733,0.0,11.733,2021,qual
60.0,Lilia Akhaimova,RUS,5.4,6.633,-0.3,11.733,2021,qual
61.0,Mette Hulgaard,DEN,4.2,7.5,0.0,11.7,2021,qual
62.0,Enni Kettunen,FIN,4.4,7.233,0.0,11.633,2021,qual
63.0,Leonor Silva,POR,4.2,7.4,0.0,11.6,2021,qual
64.0,Anna Subbotina,GEO,4.3,7.233,0.0,11.533,2021,qual
65.0,Radoslava Kalamarova,SVK,4.1,7.366,0.0,11.466,2021,qual
66.0,Chiara Bunce,SVK,4.7,7.1,-0.4,11.4,2021,qual
67.0,Marlies Männersdorfer,AUT,4.3,7.1,0.0,11.4,2021,qual
68.0,Christina Zwicker,CRO,4.3,7.0,0.0,11.3,2021,qual
68.0,Kristyna Brabcova,CZE,4.3,7.0,0.0,11.3,2021,qual
70.0,Julie Søderstrøm,NOR,4.2,7.366,-0.3,11.266,2021,qual
71.0,Tjasa Kysselef,SLO,4.4,6.866,0.0,11.266,2021,qual
72.0,Andrea Carmona,ESP,4.6,6.933,-0.3,11.233,2021,qual
73.0,Sigridur Bergthorsdottir,ISL,4.4,7.2,-0.4,11.2,2021,qual
74.0,Göksu Üctas Sanli,TUR,4.7,7.033,-0.6,11.133,2021,qual
75.0,Ofir Netzer,ISR,4.6,6.6,-0.1,11.1,2021,qual
76.0,Marija Ribalcenko,LAT,4.5,6.6,0.0,11.1,2021,qual
77.0,Laura Iacob,ROU,5.0,6.633,-0.6,11.033,2021,qual
78.0,Adela Sajn,SLO,3.8,7.3,-0.1,11.0,2021,qual
79.0,Argyro Afrati,GRE,4.4,6.6,0.0,11.0,2021,qual
80.0,Evangelia Monokrousou,GRE,4.1,6.866,0.0,10.966,2021,qual
81.0,Victoria Kajø,DEN,3.9,7.266,-0.3,10.866,2021,qual
82.0,Anastasija Dubova,LAT,3.6,7.133,0.0,10.733,2021,qual
83.0,Linda Tugarinova,LAT,3.9,6.533,0.0,10.433,2021,qual
84.0,Greta Banishka,BUL,4.2,6.233,0.0,10.433,2021,qual
85.0,Aurelie Keller,LUX,4.2,6.033,0.0,10.233,2021,qual
86.0,Ioanna Xoulogi,GRE,3.2,6.366,0.0,9.566,2021,qual
1.0,Jessica Gadirova,GBR,5.5,8.466,0.0,13.966,2021,final
2.0,Angelina Melnikova,RUS,5.9,8.0,0.0,13.9,2021,final
3.0,Vanessa Ferrari,ITA,5.7,7.9,0.0,13.6,2021,final
4.0,Martina Maggio,ITA,5.3,7.966,0.0,13.266,2021,final
5.0,Maria Ceplinschi,ROU,5.2,7.866,-0.1,12.966,2021,final
6.0,Kim Bui,GER,5.1,7.8,-0.3,12.6,2021,final
7.0,Viktoria Listunova,RUS,5.2,6.833,0.0,12.033,2021,final
8.0,Carolann Heduit,FRA,1.6,9.566,-8.5,2.666,2021,final
1.0,Angelina Melnikova,RUS,6.0,8.3,0.0,14.3,2021,qual
2.0,Viktoria Listunova,RUS,5.6,8.433,0.0,14.033,2021,qual
3.0,Jessica Gadirova,GBR,5.5,8.366,0.0,13.866,2021,qual
4.0,Vanessa Ferrari,ITA,5.7,7.933,0.0,13.633,2021,qual
5.0,Giulia Steingruber,SUI,5.3,8.166,0.0,13.466,2021,qual
6.0,Larisa Iordache,ROU,5.7,8.0,-0.3,13.4,2021,qual
7.0,Martina Maggio,ITA,5.3,8.133,-0.1,13.333,2021,qual
8.0,Vladislava Urazova,RUS,5.2,8.133,0.0,13.333,2021,qual
9.0,Kim Bui,GER,5.3,8.033,0.0,13.333,2021,qual
10.0,Maria Ceplinschi,ROU,5.3,7.966,0.0,13.266,2021,qual
11.0,Carolann Heduit,FRA,5.1,8.0,0.0,13.1,2021,qual
12.0,Alice Kinsella,GBR,5.1,7.933,0.0,13.033,2021,qual
13.0,Amelie Morgan,GBR,5.1,7.9,0.0,13.0,2021,qual
14.0,Anastasiia Bachynska,UKR,4.9,8.066,0.0,12.966,2021,qual
15.0,Margaux Daveloose,BEL,4.7,8.166,0.0,12.866,2021,qual
16.0,Phoebe Jakubczyk,GBR,4.8,8.066,0.0,12.866,2021,qual
17.0,Sheyen Petit,FRA,4.8,8.033,0.0,12.833,2021,qual
18.0,Jutta Verkest,BEL,4.9,7.933,0.0,12.833,2021,qual
19.0,Lieke Wevers,NED,4.7,8.1,0.0,12.8,2021,qual
20.0,Elisabeth Seitz,GER,4.8,7.966,0.0,12.766,2021,qual
21.0,Ana Derek,CRO,5.0,7.766,0.0,12.766,2021,qual
22.0,Tisha Volleman,NED,5.2,7.566,0.0,12.766,2021,qual
23.0,Göksu Üctas Sanli,TUR,4.8,7.833,0.0,12.633,2021,qual
24.0,Naomi Visser,NED,5.0,7.566,0.0,12.566,2021,qual
25.0,Jasmin Mader,AUT,4.8,7.666,0.0,12.466,2021,qual
26.0,Zoja Szekely,HUN,4.5,7.933,0.0,12.433,2021,qual
27.0,Marta Pihan-Kulesza,POL,5.1,7.333,0.0,12.433,2021,qual
28.0,Aneta Holasova,CZE,4.7,7.666,0.0,12.366,2021,qual
29.0,Filipa Martins,POR,4.7,7.633,0.0,12.333,2021,qual
30.0,Ada Hautala,FIN,5.1,7.533,-0.3,12.333,2021,qual
31.0,Lihie Raz,ISR,4.9,7.433,0.0,12.333,2021,qual
32.0,Anastasiia Motak,UKR,5.3,7.333,-0.3,12.333,2021,qual
33.0,Elina Vihrova,LAT,4.6,7.666,0.0,12.266,2021,qual
33.0,Iida Haapala,FIN,4.6,7.666,0.0,12.266,2021,qual
35.0,Argyro Afrati,GRE,4.3,7.933,0.0,12.233,2021,qual
36.0,Tonya Paulsson,SWE,4.7,7.533,0.0,12.233,2021,qual
37.0,Barbora Mokosova,SVK,4.3,7.866,0.0,12.166,2021,qual
38.0,Marine Boyer,FRA,4.6,7.666,-0.1,12.166,2021,qual
39.0,Yelyzaveta Hubareva,UKR,4.8,7.366,0.0,12.166,2021,qual
40.0,Nanna Gudmundsdottir,ISL,4.2,7.933,0.0,12.133,2021,qual
41.0,Magdalini Tsiori,GRE,4.6,7.633,-0.1,12.133,2021,qual
42.0,Juliane Tøssebro,NOR,4.5,7.6,0.0,12.1,2021,qual
43.0,Alice D’Amato,ITA,4.9,7.2,0.0,12.1,2021,qual
44.0,Antonia Duta,ROU,5.1,7.0,0.0,12.1,2021,qual
45.0,Emelie Westlund,SWE,4.3,7.766,0.0,12.066,2021,qual
46.0,Camille Rasmussen,DEN,4.5,7.566,0.0,12.066,2021,qual
47.0,Celeste Mordenti,LUX,4.3,7.733,0.0,12.033,2021,qual
48.0,Noga Shalit,ISR,4.7,7.433,-0.1,12.033,2021,qual
49.0,Julie Søderstrøm,NOR,4.6,7.433,0.0,12.033,2021,qual
50.0,Lilli Habisreutinger,SUI,4.4,7.6,0.0,12.0,2021,qual
51.0,Emma Slevin,IRL,4.6,7.666,-0.3,11.966,2021,qual
52.0,Marlies Männersdorfer,AUT,4.3,7.666,0.0,11.966,2021,qual
52.0,Margret Kristinsdottir,ISL,4.3,7.666,0.0,11.966,2021,qual
54.0,Brygida Urbanska,POL,4.4,7.566,0.0,11.966,2021,qual
55.0,Noémie Louon,BEL,4.9,7.066,0.0,11.966,2021,qual
56.0,Stefanie Siegenthaler,SUI,4.3,7.633,0.0,11.933,2021,qual
57.0,Csenge Bacskay,HUN,4.5,7.366,0.0,11.866,2021,qual
58.0,Chrysa Balami,GRE,4.1,7.733,0.0,11.833,2021,qual
59.0,Elena Gerasimova,RUS,5.3,6.933,-0.4,11.833,2021,qual
60.0,Sara Sulekic,CRO,4.4,7.4,0.0,11.8,2021,qual
61.0,Megan Ryan,IRL,4.3,7.566,-0.1,11.766,2021,qual
62.0,Lucija Hribar,SLO,4.3,7.466,0.0,11.766,2021,qual
63.0,Marija Ribalcenko,LAT,4.4,7.366,0.0,11.766,2021,qual
64.0,Freja Petersen,DEN,4.4,7.333,0.0,11.733,2021,qual
65.0,Lea Bernards,FIN,4.6,7.1,0.0,11.7,2021,qual
66.0,Maisa Kuusikko,FIN,4.7,7.0,0.0,11.7,2021,qual
67.0,Elvira Katsali,GRE,4.1,7.666,-0.1,11.666,2021,qual
68.0,Milana Minakovskaya,AZE,4.3,7.466,-0.1,11.666,2021,qual
69.0,Hildur Gudmundsdottir,ISL,4.3,7.433,-0.1,11.633,2021,qual
70.0,Arina Olenova,LAT,4.1,7.433,0.0,11.533,2021,qual
71.0,Bilge Tarhan,TUR,4.2,7.333,0.0,11.533,2021,qual
72.0,Francisca Cancela,POR,4.4,7.233,-0.1,11.533,2021,qual
73.0,Anina Wildi,SUI,4.3,7.5,-0.3,11.5,2021,qual
74.0,Gudrun Hardardottir,ISL,4.1,7.466,-0.1,11.466,2021,qual
75.0,Beatriz Cardoso,POR,4.0,7.433,0.0,11.433,2021,qual
76.0,Ofir Netzer,ISR,4.4,7.033,0.0,11.433,2021,qual
77.0,Astrid Breckmann,DEN,4.2,7.133,0.0,11.333,2021,qual
78.0,Mali Neurauter,NOR,4.2,7.1,0.0,11.3,2021,qual
79.0,Josephine Sørensen,DEN,4.2,7.066,0.0,11.266,2021,qual
80.0,Edel Fosse,NOR,4.1,7.433,-0.3,11.233,2021,qual
81.0,Emma Malewski,GER,4.4,7.233,-0.4,11.233,2021,qual
82.0,Emilia Kulczynska,POL,4.3,6.9,0.0,11.2,2021,qual
83.0,Lola Schleich,LUX,4.2,6.833,0.0,11.033,2021,qual
84.0,Agata Vostruchovaite,LTU,4.2,6.9,-0.1,11.0,2021,qual
85.0,Cemre Kendirci,TUR,4.4,6.466,-0.1,10.766,2021,qual
86.0,Sara Peter,HUN,5.0,5.766,0.0,10.766,2021,qual
87.0,Rafaela Ferreira,POR,4.4,6.566,-0.3,10.666,2021,qual
88.0,Anastasiya Smantsar,BLR,4.2,6.6,-0.3,10.5,2021,qual
89.0,Illy Ezra,ISR,4.1,6.333,0.0,10.433,2021,qual
90.0,Anna Locmele,LAT,3.6,6.866,-0.3,10.166,2021,qual
91.0,Anastasiya Alistratava,BLR,4.1,5.666,0.0,9.766,2021,qual
1.0,MyKayla Skinner,USA,6.4,8.35,0.0,14.75,2014,final
2.0,Jessica Lopez,VEN,5.7,8.775,0.0,14.475,2014,final
3.0,Yesenia Ferrera,CUB,6.2,8.2,0.0,14.4,2014,final
4.0,Daniele Hypolito,BRA,5.3,8.7,0.0,14.0,2014,final
5.0,Isabelle Cruz,BRA,5.3,7.95,0.0,13.25,2014,final
6.0,Madison Desch,USA,5.6,7.3,0.0,12.9,2014,final
7.0,Amaranta Torres,MEX,5.0,6.55,0.0,11.55,2014,final
8.0,Merlina Galera,ARG,5.2,5.5,0.0,10.7,2014,final
1.0,Anastasiia Bachynska,UKR,5.1,8.1,0.0,13.2,2019,final
2.0,Aneta Holasova,CZE,4.9,8.066,0.0,12.966,2019,final
3.0,Jessica Castles,SWE,4.9,8.033,0.0,12.933,2019,final
4.0,Anastasiya Alistratava,BLR,4.9,8.0,0.0,12.9,2019,final
5.0,Adela Sajn,SLO,4.7,7.966,0.0,12.666,2019,final
6.0,Denisa Golgota,ROU,5.6,7.0,-0.3,12.3,2019,final
1.0,Denisa Golgota,ROU,5.6,7.533,0.0,13.133,2019,qual
2.0,Anastasiia Bachynska,UKR,5.1,7.966,0.0,13.066,2019,qual
3.0,Jessica Castles,SWE,4.9,8.066,0.0,12.966,2019,qual
4.0,Angelina Radivilova,UKR,5.4,7.666,-0.1,12.966,2019,qual
