Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Julie MADSØ,NOR,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,12.0,4.6,7.45,0.0,12.05
Sani MAEKELAE,FIN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,104.0,4.6,6.5,0.0,11.1
Sani MAEKELAE,FIN,w,2022-08-14,2022 Senior European Championships,qual,UB,26.0,5.2,7.666,0.0,12.866
Sani MAEKELAE,FIN,w,2023-03-04,2023 Doha World Cup,qual,UB,19.0,4.6,5.333,0.0,9.933
Martina MAGGIO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,20.0,5.7,7.1,0.0,12.8
Martina MAGGIO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,12.0,5.9,8.3,0.0,14.2
Martina MAGGIO,ITA,w,2022-08-14,2022 Senior European Championships,qual,UB,21.0,5.8,7.266,0.0,13.066
Jana MAHMOUD,EGY,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,115.0,5.1,6.433,0.0,11.533
Jana MAHMOUD,EGY,w,2023-03-12,2023 Baku World Cup,qual,UB,13.0,5.1,6.866,0.0,11.966
Jana MAHMOUD,EGY,w,2023-03-04,2023 Doha World Cup,final,UB,8.0,3.6,4.966,0.0,8.566
Jana MAHMOUD,EGY,w,2023-03-04,2023 Doha World Cup,qual,UB,7.0,5.1,7.366,0.0,12.466
Hsiang Han MAI LIU,TPE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,92.0,4.3,7.433,0.0,11.733
Lilla MAKAI,HUN,w,2022-10-02,2022 Szombathely World Challenge Cup,final,UB,8.0,4.8,7.466,0.0,12.266
Lilla MAKAI,HUN,w,2022-10-02,2022 Szombathely World Challenge Cup,qual,UB,7.0,4.8,7.933,0.3,12.433
Lilla MAKAI,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,4.0,5.3,7.533,0.0,12.833
Lilla MAKAI,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,UB,8.0,2.9,5.133,0.0,8.033
Lilla MAKAI,HUN,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,9.0,5.2,6.933,0.0,12.133
Mirtill MAKOVITS,HUN,w,2022-08-14,2022 Senior European Championships,qual,UB,20.0,5.0,8.066,0.0,13.066
Mirtill MAKOVITS,HUN,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,19.0,5.0,7.966,0.0,12.966
Mirtill MAKOVITS,HUN,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,6.0,5.0,8.0,0.0,13.0
Mirtill MAKOVITS,HUN,w,2022-03-29,2022 Varna World Challenge Cup,final,UB,5.0,5.0,7.6,0.0,12.6
Emma MALEWSKI,GE1,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,22.0,5.5,6.9,0.0,12.4
Emma Leonie MALEWSKI,GER,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,31.0,5.0,8.333,0.0,13.333
Emma Leonie MALEWSKI,GER,w,2022-08-14,2022 Senior European Championships,qual,UB,18.0,4.9,8.2,0.0,13.1
Emma Leonie MALEWSKI,GER,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,18.0,5.0,8.1,0.0,13.1
Emma Leonie MALEWSKI,GER,w,2023-03-04,2023 Doha World Cup,qual,UB,9.0,4.8,7.466,0.0,12.266
Emma Leonie MALEWSKI,GER,w,2023-04-16,2023 Senior European Championships,qual,UB,29.0,5.0,7.766,0.0,12.766
Sabrina MANECA VOINEA,ROU,w,2023-03-04,2023 Doha World Cup,qual,UB,14.0,5.3,5.633,0.0,10.933
Sabrina MANECA VOINEA,ROU,w,2023-04-16,2023 Senior European Championships,qual,UB,90.0,4.7,5.933,0.0,10.633
Jea MARACHA,WAL,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,8.0,4.6,7.8,0.0,12.4
Jea MARACHA,WAL,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,18.0,4.6,7.15,0.0,11.75
Jea Brittany MARACHA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,12.0,4.5,7.55,0.0,12.05
Jea Brittany MARACHA,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,25.0,4.2,6.85,0.0,11.05
Konstantina MARAGKOU,GRE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,138.0,3.5,6.2,0.0,9.7
Konstantina MARAGKOU,GRE,w,2022-02-27,2022 Cottbus World Cup,qual,UB,15.0,3.7,4.933,0.0,8.633
Konstantina MARAGKOU,GRE,w,2022-08-14,2022 Senior European Championships,qual,UB,89.0,4.5,5.933,0.0,10.433
Antonia MARIHUAN,CHI,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,118.0,4.6,6.233,0.0,10.833
Antonia MARIHUAN,CHI,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,30.0,4.6,6.533,0.0,11.133
Lucie MARIKOVA,CZE,w,2022-08-14,2022 Senior European Championships,qual,UB,74.0,4.2,6.933,0.0,11.133
Madeleine MARSHALL,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,36.0,3.0,7.6,0.0,10.6
Madeleine MARSHALL,NZL,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,132.0,3.7,7.133,0.0,10.833
Getsemary MARTINEZ,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,23.0,2.4,8.2,0.0,10.6
Leila MARTINEZ,ARG,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,18.0,4.5,7.366,0.0,11.866
Filipa MARTINS,POR,w,2022-08-14,2022 Senior European Championships,qual,UB,60.0,5.3,6.633,0.3,11.633
Filipa MARTINS,POR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,12.0,5.3,8.133,0.0,13.433
Filipa MARTINS,POR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,30.0,5.4,7.933,0.0,13.333
Filipa MARTINS,POR,w,2023-03-12,2023 Baku World Cup,final,UB,8.0,5.2,7.7,0.0,12.9
Filipa MARTINS,POR,w,2023-03-12,2023 Baku World Cup,qual,UB,8.0,5.3,7.633,0.0,12.933
Filipa MARTINS,POR,w,2023-02-26,2023 Cottbus World Cup,qual,UB,17.0,4.8,6.766,0.0,11.566
Filipa MARTINS,POR,w,2023-04-16,2023 Senior European Championships,qual,UB,61.0,5.5,6.533,0.0,12.033
Laia MASFERRER,ESP,w,2023-02-26,2023 Cottbus World Cup,qual,UB,18.0,4.6,6.7,0.0,11.3
Laia MASFERRER,ESP,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,UB,6.0,4.6,6.9,0.0,11.5
Laia MASFERRER,ESP,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,6.0,4.6,7.067,0.0,11.667
Misaki MASUI,JPN,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,11.0,4.7,7.4,0.0,12.1
Nola MATTHEWS,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,1.0,5.8,8.15,0.0,13.95
Nola MATTHEWS,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,4.0,5.6,8.3,0.0,13.9
Nola MATTHEWS,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,5.0,5.7,7.75,0.0,13.45
Nola MATTHEWS,USA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,7.0,5.6,8.05,0.0,13.65
China MATTIS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,33.0,2.1,4.95,0.0,7.05
Tyesha MATTIS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,1.0,5.1,7.75,0.0,12.85
Tyesha MATTIS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,final,UB,3.0,5.1,7.65,0.0,12.75
Tyesha MATTIS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,5.0,5.1,7.65,0.0,12.75
Tyesha MATTIS,JAM,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,15.0,5.3,6.7,0.0,12.0
Greta MAYER,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,119.0,4.2,6.6,0.0,10.8
Greta MAYER,HUN,w,2022-08-14,2022 Senior European Championships,qual,UB,61.0,3.9,7.7,0.0,11.6
Greta MAYER,HUN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,100.0,4.7,7.066,0.0,11.766
Greta MAYER,HUN,w,2023-04-16,2023 Senior European Championships,qual,UB,101.0,4.0,6.166,0.0,10.166
Konnor MCCLAIN,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,17.0,5.4,7.05,0.0,12.45
Kate MCDONALD,AUS,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,14.0,5.7,8.2,0.0,13.9
Kate MCDONALD,AUS,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,UB,6.0,4.6,6.5,0.0,11.1
Kate MCDONALD,AUS,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,3.0,5.6,8.4,0.0,14.0
Abby MEADOW,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,63.0,2.2,6.75,4.0,4.95
Lorena MEDINA COBOS,ESP,w,2023-08-05,2023 FISU World University Games,qual,UB,15.0,5.2,7.1,0.0,12.3
Lorena MEDINA COBOS,ESP,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,6.0,5.2,7.366,0.0,12.566
Ana Karina MENDEZ,PER,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,74.0,4.7,7.566,0.0,12.266
Ana Karina MENDEZ,PER,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,116.0,4.2,7.3,0.0,11.5
Ana Karina MENDEZ,PER,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,17.0,4.7,7.2,0.0,11.9
Maria MENEZES,POR,w,2023-04-16,2023 Senior European Championships,qual,UB,111.0,4.5,4.966,0.0,9.466
Angelica MESA,COL,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,20.0,4.4,6.85,0.0,11.25
Angelica MESA,COL,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,49.0,3.2,6.266,0.0,9.466
Athanasia MESIRI,GRE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,144.0,4.0,6.066,0.0,10.066
Athanasia MESIRI,GRE,w,2023-04-16,2023 Senior European Championships,qual,UB,92.0,4.1,6.4,0.0,10.5
Meline MESROPIAN,ARG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,91.0,5.0,6.766,0.0,11.766
Sofia MICALLEF,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,UB,7.0,4.6,7.3,0.0,11.9
Sofia MICALLEF,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,8.0,4.6,7.8,0.0,12.4
Sofia MICALLEF,WAL,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,19.0,4.3,7.4,0.0,11.7
Silane MIELLE,FRA,w,2023-04-16,2023 Senior European Championships,qual,UB,31.0,5.2,7.566,0.0,12.766
Silane MIELLE,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,33.0,5.2,6.6,0.0,11.8
Zoe MILLER,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,8.0,6.1,7.0,0.0,13.1
Zoe MILLER,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,1.0,6.4,8.35,0.0,14.75
Zoe MILLER,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,1.0,6.4,7.5,0.0,13.9
Zoe MILLER,USA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,UB,1.0,6.4,8.233,0.0,14.633
Zoe MILLER,USA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,1.0,6.4,8.45,0.0,14.85
Zoe MILLER,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,UB,1.0,6.4,8.266,0.0,14.666
Zoe MILLER,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,1.0,6.4,8.366,0.0,14.766
Vasiliki MILLOUSI,GRE,w,2023-04-30,2023 Cairo World Cup,qual,UB,19.0,4.0,7.466,0.0,11.466
Vasiliki MILLOUSI,GRE,w,2023-04-16,2023 Senior European Championships,qual,UB,84.0,4.6,6.433,0.0,11.033
Annalisa MILTON,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,26.0,4.8,7.15,0.0,11.95
Annalisa MILTON,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,31.0,5.0,4.4,0.0,9.4
Malea MILTON,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,21.0,4.8,7.8,0.0,12.6
Malea MILTON,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,25.0,5.0,6.4,0.0,11.4
Maria MINAEVA,RUS,w,2022-03-05,2022 Doha World Cup,qual,UB,3.0,5.9,6.633,0.0,12.533
Maria MINAEVA,RUS,w,2022-03-05,2022 Doha World Cup,final,UB,2.0,5.9,7.466,0.0,13.366
Milana MINAKOVSKAYA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,121.0,4.0,6.766,0.0,10.766
Milana MINAKOVSKAYA,AZE,w,2022-04-03,2022 Baku World Cup,qual,UB,23.0,4.5,5.866,0.0,10.366
Milana MINAKOVSKAYA,AZE,w,2022-03-20,2022 Cairo World Cup,qual,UB,12.0,4.3,6.0,0.0,10.3
Milana MINAKOVSKAYA,AZE,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,15.0,4.0,3.6,0.0,7.6
Milana MINAKOVSKAYA,AZE,w,2022-08-14,2022 Senior European Championships,qual,UB,101.0,4.2,5.766,0.0,9.966
Milana MINAKOVSKAYA,AZE,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,15.0,4.8,7.0,0.0,11.8
Paloma MINTCHEVA,BUL,w,2023-04-16,2023 Senior European Championships,qual,UB,39.0,4.9,7.666,0.0,12.566
Shoko MIYATA,JPN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,19.0,5.5,7.366,0.0,12.866
Shoko MIYATA,JPN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,65.0,5.6,6.966,0.0,12.566
Shoko MIYATA,JPN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,27.0,5.5,7.866,0.0,13.366
Shoko MIYATA,JPN,w,2023-08-05,2023 FISU World University Games,qual,UB,6.0,5.3,8.0,0.0,13.3
Shoko MIYATA,JPN,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,9.0,5.1,6.933,0.0,12.033
Alissa MOERZ,AUT,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,100.0,4.7,6.766,0.0,11.466
Alissa MOERZ,AUT,w,2022-08-14,2022 Senior European Championships,qual,UB,46.0,4.6,7.5,0.0,12.1
Alissa MOERZ,AUT,w,2023-04-16,2023 Senior European Championships,qual,UB,50.0,4.5,7.833,0.0,12.333
Charlize MOERZ,AUT,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,114.0,4.1,6.766,0.0,10.866
Charlize MOERZ,AUT,w,2023-04-30,2023 Cairo World Cup,qual,UB,25.0,4.1,7.033,0.0,11.133
Charlize MOERZ,AUT,w,2023-04-16,2023 Senior European Championships,qual,UB,58.0,4.1,8.066,0.0,12.166
Chiara MOISZI,GE2,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,39.0,3.4,6.4,0.0,9.8
Barbora MOKOSOVA,SVK,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,7.0,5.0,7.5,0.0,12.5
Barbora MOKOSOVA,SVK,w,2022-10-09,2022 Mersin World Challenge Cup,final,UB,3.0,5.1,8.0,0.0,13.1
Barbora MOKOSOVA,SVK,w,2022-08-14,2022 Senior European Championships,qual,UB,15.0,5.3,7.933,0.0,13.233
Barbora MOKOSOVA,SVK,w,2022-10-02,2022 Szombathely World Challenge Cup,qual,UB,9.0,5.0,7.333,0.0,12.333
Barbora MOKOSOVA,SVK,w,2022-03-29,2022 Varna World Challenge Cup,final,UB,4.0,5.1,7.6,0.0,12.7
Barbora MOKOSOVA,SVK,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,8.0,5.0,7.6,0.0,12.6
Barbora MOKOSOVA,SVK,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,93.0,5.1,6.833,0.0,11.933
Barbora MOKOSOVA,SVK,w,2023-08-05,2023 FISU World University Games,final,UB,8.0,4.7,5.4,0.3,9.8
Barbora MOKOSOVA,SVK,w,2023-08-05,2023 FISU World University Games,qual,UB,5.0,5.2,8.133,0.0,13.332999999999998
Barbora MOKOSOVA,SVK,w,2023-06-11,2023 Osijek World Challenge Cup,final,UB,3.0,5.2,8.1,0.0,13.3
Barbora MOKOSOVA,SVK,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,3.0,5.1,8.266,0.0,13.366
Barbora MOKOSOVA,SVK,w,2023-04-16,2023 Senior European Championships,qual,UB,40.0,5.0,7.566,0.0,12.566
Barbora MOKOSOVA,SVK,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,2.0,4.8,8.167,0.0,12.967
Barbora MOKOSOVA,SVK,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,UB,1.0,5.2,8.1,0.0,13.3
Barbora MOKOSOVA,SVK,w,2023-05-28,2023 Varna World Challenge Cup,final,UB,3.0,5.1,7.766,0.0,12.866
Barbora MOKOSOVA,SVK,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,4.0,5.1,7.866,0.0,12.966
Avery MOLL,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,23.0,5.4,6.85,0.0,12.25
Kate MOLLOY,IRL,w,2022-08-14,2022 Senior European Championships,qual,UB,97.0,2.9,7.233,0.0,10.133
Kate MOLLOY,IRL,w,2023-04-16,2023 Senior European Championships,qual,UB,97.0,4.4,5.866,0.0,10.266
Malla MONTELL,FIN,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,10.0,4.6,7.7,0.0,12.3
Malla MONTELL,FIN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,117.0,4.6,6.9,0.0,11.5
Malla MONTELL,FIN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,UB,4.0,4.6,7.3,0.0,11.9
Malla Alexandra MONTELL,FIN,w,2023-08-05,2023 FISU World University Games,qual,UB,29.0,4.3,6.433,0.0,10.733
Mercedes Mary MOORE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,16.0,4.5,7.3,0.0,11.8
Emily MOORHEAD,IRL,w,2022-08-14,2022 Senior European Championships,qual,UB,112.0,2.1,6.166,0.0,8.266
Franciny MORALES,CRC,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,136.0,4.3,5.6,0.0,9.9
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,17.0,4.0,5.55,0.0,9.55
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,17.0,4.1,7.35,0.0,11.45
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,17.0,4.5,6.466,0.0,10.966
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,43.0,4.5,6.233,0.0,10.733
Celeste MORDENTI,LUX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,85.0,4.2,7.8,0.0,12.0
Celeste MORDENTI,LUX,w,2022-08-14,2022 Senior European Championships,qual,UB,84.0,4.2,6.5,0.0,10.7
Celeste MORDENTI,LUX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,96.0,4.9,6.933,0.0,11.833
Celeste MORDENTI,LUX,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,7.0,4.5,8.0,0.0,12.5
Celeste MORDENTI,LUX,w,2023-06-11,2023 Osijek World Challenge Cup,final,UB,7.0,4.5,7.9,0.0,12.4
Celeste MORDENTI,LUX,w,2023-04-16,2023 Senior European Championships,qual,UB,89.0,4.5,6.166,0.0,10.666
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,17.0,5.5,7.466,0.0,12.966
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,72.0,5.3,7.166,0.0,12.466
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,2.0,5.5,7.15,0.0,12.65
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,11.0,5.5,7.0,0.3,12.2
Alexa MORENO,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,23.0,5.4,6.233,0.0,11.633
Mali MORGAN,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,17.0,3.6,8.1,0.0,11.7
Mali MORGAN,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,15.0,4.4,7.5,0.0,11.9
Aoka MORI,JPN,w,2023-03-12,2023 Baku World Cup,qual,UB,9.0,5.6,7.3,0.0,12.9
Paige MORONEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,37.0,4.2,6.4,0.0,10.6
Sasiwimon MUEANGPHUAN,THA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,132.0,3.9,6.3,0.0,10.2
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,31.0,4.0,5.266,0.3,8.966
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,UB,14.0,4.0,5.7,0.0,9.7
Elle MUELLER,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,3.0,5.4,8.05,0.0,13.45
Elle MUELLER,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,11.0,5.8,7.5,0.0,13.3
Elle MUELLER,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,6.0,5.8,7.6,0.0,13.4
Ella MURPHY,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,22.0,5.0,7.4,0.0,12.4
Alissa MÖRZ,AUT,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,20.0,4.6,5.75,0.0,10.35
Janoah MÜLLER,GE2,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,37.0,4.4,6.75,0.0,11.15
Garcelle NAPIER,RSA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,120.0,4.6,6.866,0.0,11.466
Garcelle NAPIER,RSA,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,22.0,4.4,6.533,0.0,10.933
Garcelle NAPIER,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,23.0,4.4,7.1,0.0,11.5
Ruthuja NATARAJ,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,18.0,4.0,6.0,0.0,10.0
Ruthuja NATARAJ,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,15.0,4.5,7.45,0.0,11.95
Nadine Joy NATHAN,SGP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,103.0,4.3,7.0,0.0,11.3
Nadine Joy NATHAN,SGP,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,119.0,4.4,7.066,0.0,11.466
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,10.0,4.4,7.65,0.0,12.05
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,29.0,4.3,6.4,0.0,10.7
Nadine Joy NATHAN,SGP,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,15.0,4.3,7.433,0.0,11.733
Karla NAVAS,PAN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,105.0,4.9,6.166,0.0,11.066
Karla NAVAS,PAN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,53.0,5.4,7.366,0.0,12.766
Karla NAVAS,PAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,8.0,5.5,7.066,0.0,12.566
Karla NAVAS,PAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,25.0,4.8,6.666,0.0,11.466
Karla Andrea NAVAS BOYD,PAN,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,3.0,5.3,7.25,0.0,12.55
Karla Andrea NAVAS BOYD,PAN,w,2023-06-28,2023 Central American and Caribbean Games,final,UB,2.0,5.5,7.55,0.0,13.05
Karla Andrea NAVAS BOYD,PAN,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,3.0,5.3,7.8,0.0,13.1
Pranati NAYAK,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,35.0,4.1,5.15,0.0,9.25
Pranati NAYAK,IND,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,24.0,4.1,6.2,0.0,10.3
Marissa NEAL,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,21.0,4.1,6.7,0.0,10.8
Marissa NEAL,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,20.0,4.9,7.75,0.0,12.65
Marissa NEAL,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,29.0,5.5,5.35,0.0,10.85
Laura NELSON,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,41.0,3.4,6.9,0.0,10.3
Laura NELSON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,36.0,3.5,6.4,0.0,9.9
Kaylia NEMOUR,ALG,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,1.0,6.9,8.3,0.0,15.2
Kaylia NEMOUR,ALG,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,UB,2.0,6.7,8.333,0.0,15.033
Kaylia NEMOUR,ALG,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,3.0,6.8,7.933,0.0,14.733
Ofir NETZER,ISR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,77.0,4.8,7.366,0.0,12.166
Ofir NETZER,ISR,w,2022-02-27,2022 Cottbus World Cup,qual,UB,5.0,4.9,7.433,0.0,12.333
Ofir NETZER,ISR,w,2022-02-27,2022 Cottbus World Cup,final,UB,6.0,4.9,7.5,0.0,12.4
Ofir NETZER,ISR,w,2022-08-14,2022 Senior European Championships,qual,UB,40.0,4.8,7.633,0.0,12.433
Ofir NETZER,ISR,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,13.0,4.7,5.9,0.0,10.6
Mali NEURAUTER,NOR,w,2022-04-03,2022 Baku World Cup,qual,UB,21.0,4.2,7.1,0.0,11.3
