Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Rebeca ANDRADE,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,5.0,6.1,8.4,0.0,14.5
Rebeca ANDRADE,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,15.0,6.2,7.666,0.0,13.866
Rebeca ANDRADE,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,VT,2.0,5.6,9.2,0.1,14.7
Rebeca ANDRADE,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,VT1,1.0,5.6,9.4,0.0,15.0
Rebeca ANDRADE,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,2.0,5.6,9.3,0.0,14.9
Rebeca ANDRADE,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,VT2,1.0,5.0,9.5,0.0,14.5
Rebeca ANDRADE,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,2.0,5.0,9.366,0.0,14.366
Rebeca ANDRADE,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,BB,1.0,6.1,8.066,0.0,14.166
Rebeca ANDRADE,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,BB,2.0,5.8,7.766,0.0,13.566
Rebeca ANDRADE,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,UB,2.0,6.1,8.233,0.0,14.333
Rebeca ANDRADE,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,2.0,6.1,8.2,0.0,14.3
Rebeca ANDRADE,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,VT1,1.0,5.6,9.733,0.0,15.333
Rebeca ANDRADE,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT1,1.0,5.6,9.5,0.0,15.1
Rebeca ANDRADE,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,VT2,1.0,5.0,9.633,0.0,14.633
Rebeca ANDRADE,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT2,1.0,5.0,9.533,0.0,14.533
Angela ANDREOLI,ITA,w,2022-08-14,2022 Senior European Championships,qual,BB,21.0,6.1,6.566,0.0,12.666
Angela ANDREOLI,ITA,w,2022-08-14,2022 Senior European Championships,final,FX,3.0,5.8,8.066,0.0,13.866
Angela ANDREOLI,ITA,w,2022-08-14,2022 Senior European Championships,qual,FX,3.0,5.6,8.033,0.0,13.633
Angela ANDREOLI,ITA,w,2022-08-14,2022 Senior European Championships,qual,VT1,26.0,4.6,8.533,0.0,13.133
Angela ANDREOLI,ITA,w,2022-08-14,2022 Senior European Championships,qual,VT1,13.0,4.6,8.533,0.0,13.133
Angela ANDREOLI,ITA,w,2022-08-14,2022 Senior European Championships,qual,VT2,13.0,4.0,8.633,0.0,12.633
Angela ANDREOLI,ITA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,24.0,5.3,7.9,0.0,13.2
Angela ANDREOLI,ITA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,61.0,5.5,7.166,0.0,12.666
Angela ANDREOLI,ITA,w,2023-04-16,2023 Senior European Championships,qual,FX,11.0,5.5,7.5,0.0,13.0
Angela ANDREOLI,ITA,w,2023-04-16,2023 Senior European Championships,qual,VT1,43.0,4.6,8.733,0.3,13.033
Angela ANDREOLI,ITA,w,2023-04-16,2023 Senior European Championships,qual,VT1,10.0,4.6,8.733,0.3,13.033
Angela ANDREOLI,ITA,w,2023-04-16,2023 Senior European Championships,qual,VT2,10.0,3.8,8.466,0.0,12.266
Leigh ANNE ELLIOTT,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,BB,33.0,4.3,5.4,0.0,9.7
Leigh ANNE ELLIOTT,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,FX,26.0,4.5,4.5,0.0,9.0
Leigh ANNE ELLIOTT,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,23.0,4.9,7.35,0.0,12.25
Minea Aino Maija ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,BB,25.0,4.4,6.933,0.0,11.333
Minea Aino Maija ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,UB,35.0,2.4,7.9,0.0,10.3
Minea Aino Maija ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,VT1,26.0,3.6,8.633,0.0,12.233
Misella ANTILA,FIN,w,2023-02-26,2023 Cottbus World Cup,qual,BB,25.0,4.3,7.366,0.0,11.666
Misella ANTILA,FIN,w,2023-02-26,2023 Cottbus World Cup,qual,FX,27.0,4.3,6.3,0.1,10.5
Misella ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,BB,26.0,4.2,7.066,0.0,11.266
Misella ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,FX,41.0,4.6,6.266,0.3,10.566
Misella ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,UB,41.0,4.2,5.733,0.5,9.433
Misella ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,VT1,37.0,3.2,8.666,0.0,11.866
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,BB,8.0,5.2,5.1,0.0,10.3
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,5.0,5.2,7.3,0.0,12.5
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,FX,5.0,4.7,8.2,0.0,12.9
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,7.0,4.7,7.95,0.0,12.65
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,19.0,4.6,7.05,0.0,11.65
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT1,6.0,5.0,7.65,0.3,12.35
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,3.0,5.0,8.85,0.0,13.85
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT2,6.0,4.4,8.45,0.0,12.85
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,3.0,4.4,8.5,0.0,12.9
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,3.0,5.2,7.5,0.0,12.7
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,16.0,5.3,6.65,0.0,11.95
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,13.0,4.6,6.9,0.0,11.5
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,15.0,4.5,7.9,0.0,12.4
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,12.0,5.0,6.4,0.0,11.4
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,UB,8.0,4.8,7.566,0.0,12.366
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,11.0,4.8,7.45,0.0,12.25
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,3.0,5.0,8.7,0.0,13.7
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,VT2,3.0,4.4,8.5,0.0,12.9
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,1.0,4.4,8.7,0.0,13.1
Dildora ARIPOVA,UZB,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,135.0,4.6,5.333,0.0,9.933
Dildora ARIPOVA,UZB,w,2022-04-03,2022 Baku World Cup,qual,BB,15.0,4.8,7.333,0.0,12.133
Dildora ARIPOVA,UZB,w,2022-04-03,2022 Baku World Cup,final,FX,3.0,4.9,7.966,0.0,12.866
Dildora ARIPOVA,UZB,w,2022-04-03,2022 Baku World Cup,qual,FX,3.0,4.9,7.733,0.0,12.633
Dildora ARIPOVA,UZB,w,2022-04-03,2022 Baku World Cup,qual,UB,13.0,4.6,7.566,0.0,12.166
Dildora ARIPOVA,UZB,w,2022-03-20,2022 Cairo World Cup,qual,BB,15.0,4.7,5.8,0.0,10.5
Dildora ARIPOVA,UZB,w,2022-03-20,2022 Cairo World Cup,final,FX,2.0,4.9,7.7,0.0,12.6
Dildora ARIPOVA,UZB,w,2022-03-20,2022 Cairo World Cup,qual,FX,2.0,4.9,7.833,0.0,12.733
Dildora ARIPOVA,UZB,w,2022-03-20,2022 Cairo World Cup,final,UB,8.0,4.6,5.866,0.0,10.466
Dildora ARIPOVA,UZB,w,2022-03-20,2022 Cairo World Cup,qual,UB,6.0,4.8,6.533,0.0,11.333
Dildora ARIPOVA,UZB,w,2022-03-29,2022 Varna World Challenge Cup,qual,BB,21.0,4.7,6.1,0.0,10.8
Dildora ARIPOVA,UZB,w,2022-03-29,2022 Varna World Challenge Cup,qual,FX,1.0,5.0,8.15,0.0,13.15
Dildora ARIPOVA,UZB,w,2022-03-29,2022 Varna World Challenge Cup,final,FX,8.0,4.3,7.5,0.3,11.5
Dildora ARIPOVA,UZB,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,10.0,4.8,7.45,0.0,12.25
Dildora ARIPOVA,UZB,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,91.0,5.2,6.666,0.0,11.866
Dildora ARIPOVA,UZB,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,56.0,5.0,7.6,0.0,12.6
Dildora ARIPOVA,UZB,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,64.0,5.1,7.5,0.0,12.6
Dildora ARIPOVA,UZB,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,150.0,4.2,7.633,0.3,11.533
Dildora ARIPOVA,UZB,w,2023-04-30,2023 Cairo World Cup,qual,BB,30.0,4.3,5.833,0.0,10.133
Dildora ARIPOVA,UZB,w,2023-04-30,2023 Cairo World Cup,qual,FX,26.0,4.4,6.666,0.0,11.066
Dildora ARIPOVA,UZB,w,2023-04-30,2023 Cairo World Cup,final,UB,8.0,4.9,7.2,0.0,12.1
Dildora ARIPOVA,UZB,w,2023-04-30,2023 Cairo World Cup,qual,UB,8.0,5.0,7.5,0.0,12.5
Dildora ARIPOVA,UZB,w,2023-04-30,2023 Cairo World Cup,qual,VT1,18.0,4.2,7.633,0.1,11.733
Dildora ARIPOVA,UZB,w,2023-04-30,2023 Cairo World Cup,qual,VT2,18.0,3.8,8.633,0.0,12.433
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,final,BB,8.0,5.0,6.066,0.0,11.066
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,qual,BB,7.0,5.2,7.766,0.0,12.966
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,qual,FX,15.0,4.6,8.0,0.3,12.3
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,qual,UB,22.0,5.0,5.7,0.0,10.7
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,final,VT1,8.0,4.2,8.466,0.3,12.366
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,qual,VT1,8.0,4.2,8.566,0.0,12.766
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,final,VT2,8.0,3.8,8.666,0.0,12.466
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,qual,VT2,8.0,3.8,8.533,0.0,12.333
Dildora ARIPOVA,UZB,w,2023-03-04,2023 Doha World Cup,qual,BB,31.0,5.0,6.033,0.0,11.033
Dildora ARIPOVA,UZB,w,2023-03-04,2023 Doha World Cup,final,FX,4.0,5.0,7.566,0.0,12.566
Dildora ARIPOVA,UZB,w,2023-03-04,2023 Doha World Cup,qual,FX,2.0,5.0,7.866,0.0,12.866
Dildora ARIPOVA,UZB,w,2023-03-04,2023 Doha World Cup,qual,UB,22.0,4.5,3.866,0.5,7.866
Dildora ARIPOVA,UZB,w,2023-03-04,2023 Doha World Cup,qual,VT1,12.0,4.2,8.433,0.1,12.533
Dildora ARIPOVA,UZB,w,2023-03-04,2023 Doha World Cup,qual,VT2,12.0,3.8,8.7,0.0,12.5
Yuli Golan ARNON,ISR,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,22.0,3.2,6.9,0.0,10.1
Valeria ARRAIZ,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,9.0,4.2,7.35,0.0,11.55
Valeria ARRAIZ,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,12.0,4.3,7.7,0.0,12.0
Valeria ARRAIZ,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,28.0,4.1,5.7,0.0,9.8
Valeria ARRAIZ,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,22.0,3.6,8.75,0.0,12.35
Valeria ARRAIZ,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,10.0,3.6,8.75,0.0,12.35
Valeria ARRAIZ,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT2,10.0,3.6,8.6,0.0,12.2
Sona ARTAMONOVA,CZE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,44.0,5.1,7.533,0.0,12.633
Sona ARTAMONOVA,CZE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,44.0,5.0,7.733,0.0,12.733
Sona ARTAMONOVA,CZE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,114.0,4.8,6.733,0.0,11.533
Sona ARTAMONOVA,CZE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,62.0,4.2,8.933,0.0,13.133
Sona ARTAMONOVA,CZE,w,2023-02-26,2023 Cottbus World Cup,qual,BB,11.0,4.6,8.066,0.0,12.666
Sona ARTAMONOVA,CZE,w,2023-02-26,2023 Cottbus World Cup,qual,FX,13.0,4.8,7.766,0.1,12.466
Sona ARTAMONOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,BB,22.0,4.8,7.3,0.0,12.1
Sona ARTAMONOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,FX,90.0,4.6,6.933,0.3,11.233
Sona ARTAMONOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,UB,68.0,3.8,7.766,0.0,11.566
Sona ARTAMONOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,VT1,80.0,3.6,8.7,0.0,12.3
Urara ASHIKAWA,JPN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,BB,5.0,5.9,8.166,0.0,14.066
Urara ASHIKAWA,JPN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,8.0,5.9,8.1,0.0,14.0
Urara ASHIKAWA,JPN,w,2023-02-26,2023 Cottbus World Cup,final,BB,2.0,5.8,8.266,0.0,14.066
Urara ASHIKAWA,JPN,w,2023-02-26,2023 Cottbus World Cup,qual,BB,4.0,5.5,7.633,0.0,13.133
Urara ASHIKAWA,JPN,w,2023-02-26,2023 Cottbus World Cup,qual,FX,10.0,4.5,8.166,0.0,12.666
Amelie ATTWOOD,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,36.0,4.7,5.85,0.0,10.55
Amelie ATTWOOD,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,41.0,4.3,7.05,0.0,11.35
Amelie ATTWOOD,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,43.0,3.2,7.0,0.0,10.2
Amelie ATTWOOD,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,49.0,3.2,8.65,0.0,11.85
Nada AWAD,EGY,w,2023-04-30,2023 Cairo World Cup,qual,BB,25.0,4.4,6.033,0.0,10.433
Nada AWAD,EGY,w,2023-04-30,2023 Cairo World Cup,qual,FX,33.0,4.2,6.3,0.6,9.9
Nada AWAD,EGY,w,2023-04-30,2023 Cairo World Cup,qual,UB,28.0,4.5,6.3,0.0,10.8
Tatiana BACHURINA,CYP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,92.0,4.7,6.433,0.0,11.133
Tatiana BACHURINA,CYP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,128.0,4.0,7.333,0.0,11.333
Tatiana BACHURINA,CYP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,111.0,4.4,6.533,0.0,10.933
Tatiana BACHURINA,CYP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,138.0,3.2,8.4,0.0,11.6
Tatiana BACHURINA,CYP,w,2022-08-14,2022 Senior European Championships,qual,BB,52.0,4.5,7.266,0.0,11.766
Tatiana BACHURINA,CYP,w,2022-08-14,2022 Senior European Championships,qual,FX,94.0,4.3,7.1,0.3,11.1
Tatiana BACHURINA,CYP,w,2022-08-14,2022 Senior European Championships,qual,UB,79.0,4.5,6.5,0.0,11.0
Tatiana BACHURINA,CYP,w,2022-08-14,2022 Senior European Championships,qual,VT1,98.0,3.2,8.466,0.0,11.666
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,12.0,4.5,6.7,0.0,11.2
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,30.0,4.0,6.2,0.1,10.1
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,16.0,4.2,6.55,0.0,10.75
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,32.0,4.2,6.5,0.1,10.6
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,15.0,4.5,6.4,0.0,10.9
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,21.0,4.5,7.1,0.0,11.6
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,16.0,3.2,8.55,0.0,11.75
Csenge Maria BACSKAY,HUN,w,2022-04-03,2022 Baku World Cup,qual,UB,22.0,4.5,6.733,0.0,11.233
Csenge Maria BACSKAY,HUN,w,2022-04-03,2022 Baku World Cup,final,VT1,2.0,4.6,8.733,0.0,13.333
Csenge Maria BACSKAY,HUN,w,2022-04-03,2022 Baku World Cup,qual,VT1,4.0,4.6,8.766,0.0,13.366
Csenge Maria BACSKAY,HUN,w,2022-04-03,2022 Baku World Cup,final,VT2,2.0,4.4,8.8,0.0,13.2
Csenge Maria BACSKAY,HUN,w,2022-04-03,2022 Baku World Cup,qual,VT2,4.0,4.4,8.7,0.0,13.1
Csenge Maria BACSKAY,HUN,w,2022-03-20,2022 Cairo World Cup,qual,UB,13.0,3.1,7.0,0.0,10.1
Csenge Maria BACSKAY,HUN,w,2022-03-20,2022 Cairo World Cup,final,VT1,6.0,4.6,8.866,0.1,13.366
Csenge Maria BACSKAY,HUN,w,2022-03-20,2022 Cairo World Cup,qual,VT1,6.0,4.2,8.766,0.0,12.966
Csenge Maria BACSKAY,HUN,w,2022-03-20,2022 Cairo World Cup,final,VT2,6.0,3.4,8.533,0.0,11.933
Csenge Maria BACSKAY,HUN,w,2022-03-20,2022 Cairo World Cup,qual,VT2,6.0,3.4,8.466,0.0,11.866
Csenge Maria BACSKAY,HUN,w,2022-03-05,2022 Doha World Cup,qual,BB,7.0,4.6,6.933,0.0,11.533
Csenge Maria BACSKAY,HUN,w,2022-03-05,2022 Doha World Cup,final,BB,8.0,4.4,6.733,0.0,11.133
Csenge Maria BACSKAY,HUN,w,2022-03-05,2022 Doha World Cup,qual,VT1,2.0,4.6,8.766,0.0,13.366
Csenge Maria BACSKAY,HUN,w,2022-03-05,2022 Doha World Cup,final,VT1,2.0,4.6,8.7,0.0,13.3
Csenge Maria BACSKAY,HUN,w,2022-03-05,2022 Doha World Cup,final,VT2,2.0,4.4,8.6,0.0,13.0
Csenge Maria BACSKAY,HUN,w,2022-03-05,2022 Doha World Cup,qual,VT2,2.0,4.4,8.3,0.0,12.7
Csenge Maria BACSKAY,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,final,UB,6.0,5.1,7.366,0.0,12.466
Csenge Maria BACSKAY,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,6.0,5.3,7.6,0.0,12.9
Csenge Maria BACSKAY,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,final,VT1,2.0,4.6,8.566,0.3,12.866
Csenge Maria BACSKAY,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT1,8.0,4.2,8.8,0.0,13.0
Csenge Maria BACSKAY,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT2,8.0,3.4,8.6,0.0,12.0
Csenge Maria BACSKAY,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,final,VT2,2.0,4.4,8.933,0.0,13.333
Csenge Maria BACSKAY,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,8.0,4.9,6.767,0.0,11.667
Csenge Maria BACSKAY,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,UB,7.0,4.0,5.267,0.0,9.267
Csenge Maria BACSKAY,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT1,4.0,4.2,8.767,0.0,12.967
Csenge Maria BACSKAY,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT1,2.0,4.6,8.667,0.0,13.267
Csenge Maria BACSKAY,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT2,4.0,3.8,8.733,0.0,12.533
Csenge Maria BACSKAY,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT2,2.0,4.4,8.633,0.0,13.033
Csenge Maria BACSKAY,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,82.0,4.7,6.666,0.0,11.366
Csenge Maria BACSKAY,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,123.0,4.1,7.433,0.0,11.533
Csenge Maria BACSKAY,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,76.0,5.1,7.133,0.0,12.233
Csenge Maria BACSKAY,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,51.0,4.6,8.5,0.0,13.1
Csenge Maria BACSKAY,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,17.0,4.6,8.5,0.0,13.1
Csenge Maria BACSKAY,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,17.0,4.4,8.6,0.0,13.0
Csenge Maria BACSKAY,HUN,w,2022-08-14,2022 Senior European Championships,qual,BB,77.0,4.6,6.533,0.0,11.133
Csenge Maria BACSKAY,HUN,w,2022-08-14,2022 Senior European Championships,qual,VT1,19.0,4.6,8.7,0.0,13.3
Csenge Maria BACSKAY,HUN,w,2022-08-14,2022 Senior European Championships,qual,VT1,9.0,4.6,8.7,0.0,13.3
Csenge Maria BACSKAY,HUN,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,9.0,4.6,9.2,0.0,13.8
Csenge Maria BACSKAY,HUN,w,2022-08-14,2022 Senior European Championships,qual,VT2,9.0,4.4,8.7,0.0,13.1
Csenge Maria BACSKAY,HUN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,122.0,5.1,6.2,0.0,11.3
Csenge Maria BACSKAY,HUN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,VT1,8.0,4.6,8.8,0.0,13.4
Csenge Maria BACSKAY,HUN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,23.0,5.0,8.8,0.0,13.8
Csenge Maria BACSKAY,HUN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,11.0,5.0,8.8,0.0,13.8
Csenge Maria BACSKAY,HUN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,VT2,8.0,4.4,8.733,0.0,13.133
Csenge Maria BACSKAY,HUN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,11.0,4.4,8.8,0.0,13.2
Sacha BAILEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,35.0,4.6,6.0,0.0,10.6
Sacha BAILEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,40.0,4.2,7.15,0.0,11.35
Sacha BAILEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,44.0,3.3,6.9,0.0,10.2
Sacha BAILEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,41.0,3.4,8.7,0.0,12.1
Sacha BAILEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,41.0,3.6,7.75,0.0,11.35
Sacha BAILEY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,31.0,4.2,6.4,0.0,10.6
Sacha BAILEY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,39.0,4.4,5.8,0.1,10.1
Sacha BAILEY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,39.0,3.3,6.15,0.0,9.45
Sacha BAILEY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,15.0,3.4,8.85,0.0,12.25
Sacha BAILEY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT2,15.0,3.6,7.6,0.3,10.9
Shannon BAKER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,40.0,4.0,6.3,0.0,10.3
Shannon BAKER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,27.0,4.7,7.1,0.1,11.7
Shannon BAKER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,30.0,3.9,7.0,0.0,10.9
Shannon BAKER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,47.0,3.6,8.35,0.0,11.95
Shannon BAKER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,19.0,5.1,6.55,0.0,11.65
Shannon BAKER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,16.0,4.6,7.1,0.0,11.7
Shannon BAKER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,38.0,4.2,5.3,0.0,9.5
Shannon BAKER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,28.0,3.6,8.75,0.0,12.35
Adela BALCOVA,SVK,w,2022-08-14,2022 Senior European Championships,qual,UB,76.0,3.5,7.6,0.0,11.1
Adela BALCOVA,SVK,w,2023-04-16,2023 Senior European Championships,qual,BB,76.0,4.3,6.133,0.0,10.433
Adela BALCOVA,SVK,w,2023-04-16,2023 Senior European Championships,qual,FX,106.0,4.4,6.266,0.0,10.666
Adela BALCOVA,SVK,w,2023-04-16,2023 Senior European Championships,qual,UB,98.0,3.5,6.733,0.0,10.233
