"","season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","bikers"
"278",1,"Jan",13,"0",0,4,1,"clear",0.14,0.1212,0.59,0.2836,1,6,7
"279",1,"Jan",13,"1",0,4,1,"clear",0.14,0.1212,0.5,0.2836,0,2,2
"280",1,"Jan",13,"2",0,4,1,"clear",0.14,0.1212,0.5,0.3582,0,2,2
"281",1,"Jan",13,"3",0,4,1,"clear",0.14,0.1212,0.5,0.3284,0,3,3
"282",1,"Jan",13,"4",0,4,1,"clear",0.14,0.1212,0.5,0.2537,0,4,4
"283",1,"Jan",13,"5",0,4,1,"clear",0.14,0.1212,0.5,0.2985,0,3,3
"284",1,"Jan",13,"6",0,4,1,"clear",0.12,0.1515,0.54,0.1343,0,28,28
"285",1,"Jan",13,"7",0,4,1,"clear",0.12,0.1515,0.54,0.1343,0,72,72
"286",1,"Jan",13,"8",0,4,1,"clear",0.14,0.1364,0.5,0.194,5,197,202
"287",1,"Jan",13,"9",0,4,1,"clear",0.14,0.1212,0.5,0.3284,2,137,139
"288",1,"Jan",13,"10",0,4,1,"cloudy/misty",0.16,0.1364,0.5,0.3582,2,36,38
"289",1,"Jan",13,"11",0,4,1,"cloudy/misty",0.2,0.1667,0.44,0.4478,4,33,37
"290",1,"Jan",13,"12",0,4,1,"clear",0.2,0.1667,0.44,0.4179,3,49,52
"291",1,"Jan",13,"13",0,4,1,"clear",0.22,0.197,0.41,0.4478,2,81,83
"292",1,"Jan",13,"14",0,4,1,"clear",0.22,0.197,0.41,0.3881,3,39,42
"293",1,"Jan",13,"15",0,4,1,"clear",0.24,0.2121,0.38,0.2985,5,55,60
"294",1,"Jan",13,"16",0,4,1,"clear",0.24,0.2121,0.38,0.3582,2,76,78
"295",1,"Jan",13,"17",0,4,1,"clear",0.2,0.1818,0.4,0.2836,4,158,162
"296",1,"Jan",13,"18",0,4,1,"clear",0.2,0.1818,0.4,0.3284,3,141,144
"297",1,"Jan",13,"19",0,4,1,"clear",0.16,0.1515,0.47,0.2537,1,98,99
"298",1,"Jan",13,"20",0,4,1,"clear",0.16,0.1515,0.47,0.2239,0,64,64
"299",1,"Jan",13,"21",0,4,1,"clear",0.14,0.1212,0.46,0.2985,0,40,40
"300",1,"Jan",13,"22",0,4,1,"clear",0.14,0.1212,0.46,0.3284,0,30,30
"301",1,"Jan",13,"23",0,4,1,"clear",0.12,0.1364,0.5,0.194,1,14,15
"302",1,"Jan",14,"0",0,5,1,"clear",0.12,0.1364,0.5,0.194,0,14,14
"303",1,"Jan",14,"1",0,5,1,"clear",0.1,0.1212,0.54,0.1642,0,5,5
"304",1,"Jan",14,"2",0,5,1,"clear",0.1,0.1212,0.54,0.1343,0,1,1
"305",1,"Jan",14,"3",0,5,1,"clear",0.1,0.1364,0.54,0.1045,0,1,1
"306",1,"Jan",14,"5",0,5,1,"clear",0.1,0.1364,0.54,0.0896,0,8,8
"307",1,"Jan",14,"6",0,5,1,"clear",0.1,0.1818,0.54,0,0,17,17
"308",1,"Jan",14,"7",0,5,1,"clear",0.1,0.1212,0.74,0.1642,0,70,70
"309",1,"Jan",14,"8",0,5,1,"clear",0.12,0.1667,0.68,0,2,156,158
"310",1,"Jan",14,"9",0,5,1,"clear",0.14,0.1515,0.69,0.1343,0,117,117
"311",1,"Jan",14,"10",0,5,1,"clear",0.18,0.1818,0.55,0.194,4,40,44
"312",1,"Jan",14,"11",0,5,1,"clear",0.18,0.1667,0.51,0.2836,6,47,53
"313",1,"Jan",14,"12",0,5,1,"clear",0.2,0.197,0.44,0.2537,2,59,61
"314",1,"Jan",14,"13",0,5,1,"clear",0.22,0.197,0.37,0.3881,4,73,77
"315",1,"Jan",14,"14",0,5,1,"clear",0.22,0.2121,0.41,0.2836,5,59,64
"316",1,"Jan",14,"15",0,5,1,"clear",0.24,0.2424,0.38,0.1642,9,59,68
"317",1,"Jan",14,"16",0,5,1,"clear",0.22,0.2424,0.41,0.1045,3,87,90
"318",1,"Jan",14,"17",0,5,1,"clear",0.22,0.2273,0.41,0.1642,4,155,159
"319",1,"Jan",14,"18",0,5,1,"clear",0.2,0.2576,0.47,0,5,134,139
"320",1,"Jan",14,"19",0,5,1,"clear",0.16,0.197,0.59,0.0896,3,89,92
"321",1,"Jan",14,"20",0,5,1,"clear",0.18,0.2424,0.59,0,0,68,68
"322",1,"Jan",14,"21",0,5,1,"clear",0.16,0.2273,0.69,0,4,48,52
"323",1,"Jan",14,"22",0,5,1,"cloudy/misty",0.16,0.2273,0.69,0,2,34,36
"324",1,"Jan",14,"23",0,5,1,"cloudy/misty",0.18,0.2424,0.55,0,1,26,27
"325",1,"Jan",15,"0",0,6,0,"clear",0.18,0.2424,0.55,0,3,25,28
"326",1,"Jan",15,"1",0,6,0,"cloudy/misty",0.16,0.197,0.59,0.0896,2,18,20
"327",1,"Jan",15,"2",0,6,0,"cloudy/misty",0.16,0.197,0.59,0.0896,0,12,12
"328",1,"Jan",15,"3",0,6,0,"cloudy/misty",0.16,0.2273,0.59,0,1,7,8
"329",1,"Jan",15,"4",0,6,0,"cloudy/misty",0.16,0.2273,0.59,0,0,5,5
"330",1,"Jan",15,"5",0,6,0,"clear",0.16,0.2273,0.59,0,0,1,1
"331",1,"Jan",15,"6",0,6,0,"clear",0.14,0.1667,0.63,0.1045,1,2,3
"332",1,"Jan",15,"7",0,6,0,"clear",0.14,0.2121,0.63,0,1,9,10
"333",1,"Jan",15,"8",0,6,0,"clear",0.14,0.1515,0.63,0.1343,1,22,23
"334",1,"Jan",15,"9",0,6,0,"clear",0.16,0.1818,0.64,0.1343,2,31,33
"335",1,"Jan",15,"10",0,6,0,"clear",0.18,0.197,0.59,0.1642,2,57,59
"336",1,"Jan",15,"11",0,6,0,"clear",0.2,0.197,0.55,0.2239,18,54,72
"337",1,"Jan",15,"12",0,6,0,"clear",0.24,0.2273,0.48,0.2239,15,74,89
"338",1,"Jan",15,"13",0,6,0,"clear",0.28,0.2576,0.38,0.2985,21,80,101
"339",1,"Jan",15,"14",0,6,0,"clear",0.3,0.2879,0.39,0.2836,26,92,118
"340",1,"Jan",15,"15",0,6,0,"cloudy/misty",0.32,0.3182,0.36,0.194,21,108,129
"341",1,"Jan",15,"16",0,6,0,"cloudy/misty",0.34,0.3333,0.34,0.194,33,95,128
"342",1,"Jan",15,"17",0,6,0,"cloudy/misty",0.32,0.303,0.36,0.2836,29,54,83
"343",1,"Jan",15,"18",0,6,0,"cloudy/misty",0.3,0.2879,0.45,0.2537,15,69,84
"344",1,"Jan",15,"19",0,6,0,"cloudy/misty",0.32,0.303,0.39,0.2537,14,60,74
"345",1,"Jan",15,"20",0,6,0,"cloudy/misty",0.32,0.303,0.39,0.2537,6,35,41
"346",1,"Jan",15,"21",0,6,0,"cloudy/misty",0.32,0.303,0.39,0.2239,6,51,57
"347",1,"Jan",15,"22",0,6,0,"cloudy/misty",0.3,0.3182,0.42,0.1045,0,26,26
"348",1,"Jan",15,"23",0,6,0,"clear",0.3,0.2879,0.45,0.2836,5,39,44
"349",1,"Jan",16,"0",0,0,0,"clear",0.26,0.303,0.56,0,6,33,39
"350",1,"Jan",16,"1",0,0,0,"clear",0.26,0.2727,0.56,0.1343,4,19,23
"351",1,"Jan",16,"2",0,0,0,"clear",0.26,0.2879,0.56,0.0896,3,13,16
"352",1,"Jan",16,"3",0,0,0,"clear",0.22,0.2727,0.69,0,9,6,15
"353",1,"Jan",16,"4",0,0,0,"clear",0.26,0.2576,0.56,0.1642,0,1,1
"354",1,"Jan",16,"5",0,0,0,"cloudy/misty",0.26,0.2576,0.56,0.1642,1,1,2
"355",1,"Jan",16,"6",0,0,0,"cloudy/misty",0.26,0.2576,0.56,0.1642,0,1,1
"356",1,"Jan",16,"7",0,0,0,"cloudy/misty",0.24,0.2121,0.56,0.2985,0,3,3
"357",1,"Jan",16,"8",0,0,0,"clear",0.22,0.2121,0.55,0.2836,0,18,18
"358",1,"Jan",16,"9",0,0,0,"clear",0.22,0.2121,0.51,0.2537,3,29,32
"359",1,"Jan",16,"10",0,0,0,"clear",0.22,0.2121,0.51,0.2836,8,71,79
"360",1,"Jan",16,"11",0,0,0,"clear",0.24,0.2273,0.44,0.2537,23,70,93
"361",1,"Jan",16,"12",0,0,0,"clear",0.24,0.2121,0.41,0.2836,29,75,104
"362",1,"Jan",16,"13",0,0,0,"clear",0.26,0.2273,0.35,0.2985,23,95,118
"363",1,"Jan",16,"14",0,0,0,"clear",0.28,0.2727,0.36,0.2537,22,69,91
"364",1,"Jan",16,"15",0,0,0,"clear",0.26,0.2424,0.38,0.2537,35,78,113
"365",1,"Jan",16,"16",0,0,0,"clear",0.24,0.2273,0.38,0.2239,22,77,99
"366",1,"Jan",16,"17",0,0,0,"clear",0.22,0.2121,0.37,0.2537,23,82,105
"367",1,"Jan",16,"18",0,0,0,"clear",0.2,0.2121,0.4,0.1642,11,56,67
"368",1,"Jan",16,"19",0,0,0,"clear",0.18,0.197,0.47,0.1343,14,47,61
"369",1,"Jan",16,"20",0,0,0,"clear",0.18,0.197,0.47,0.1642,7,50,57
"370",1,"Jan",16,"21",0,0,0,"clear",0.18,0.197,0.51,0.1642,6,22,28
"371",1,"Jan",16,"22",0,0,0,"cloudy/misty",0.2,0.2121,0.49,0.1343,2,19,21
"372",1,"Jan",16,"23",0,0,0,"cloudy/misty",0.2,0.2273,0.4,0.1045,0,18,18
"373",1,"Jan",17,"0",1,1,0,"cloudy/misty",0.2,0.197,0.47,0.2239,1,16,17
"374",1,"Jan",17,"1",1,1,0,"cloudy/misty",0.2,0.197,0.44,0.194,1,15,16
"375",1,"Jan",17,"2",1,1,0,"cloudy/misty",0.18,0.1667,0.43,0.2537,0,8,8
"376",1,"Jan",17,"3",1,1,0,"cloudy/misty",0.18,0.1818,0.43,0.194,0,2,2
"377",1,"Jan",17,"4",1,1,0,"cloudy/misty",0.18,0.197,0.43,0.1343,1,2,3
"378",1,"Jan",17,"5",1,1,0,"cloudy/misty",0.18,0.197,0.43,0.1642,0,1,1
"379",1,"Jan",17,"6",1,1,0,"cloudy/misty",0.18,0.1818,0.43,0.194,0,5,5
"380",1,"Jan",17,"7",1,1,0,"cloudy/misty",0.16,0.1818,0.5,0.1343,4,9,13
"381",1,"Jan",17,"8",1,1,0,"cloudy/misty",0.16,0.1515,0.47,0.2239,3,30,33
"382",1,"Jan",17,"9",1,1,0,"cloudy/misty",0.16,0.1515,0.47,0.2239,8,39,47
"383",1,"Jan",17,"10",1,1,0,"cloudy/misty",0.16,0.1515,0.5,0.2537,7,50,57
"384",1,"Jan",17,"11",1,1,0,"cloudy/misty",0.16,0.1515,0.55,0.194,9,55,64
"385",1,"Jan",17,"12",1,1,0,"cloudy/misty",0.18,0.197,0.47,0.1343,10,70,80
"386",1,"Jan",17,"13",1,1,0,"cloudy/misty",0.18,0.197,0.47,0.1343,13,80,93
"387",1,"Jan",17,"14",1,1,0,"cloudy/misty",0.18,0.2121,0.43,0.1045,12,74,86
"388",1,"Jan",17,"15",1,1,0,"cloudy/misty",0.2,0.2121,0.47,0.1642,21,72,93
"389",1,"Jan",17,"16",1,1,0,"cloudy/misty",0.2,0.2121,0.47,0.1642,6,76,82
"390",1,"Jan",17,"17",1,1,0,"clear",0.2,0.197,0.51,0.194,4,67,71
"391",1,"Jan",17,"18",1,1,0,"cloudy/misty",0.18,0.1667,0.55,0.2537,7,85,92
"392",1,"Jan",17,"19",1,1,0,"light rain/snow",0.18,0.1818,0.59,0.194,2,58,60
"393",1,"Jan",17,"20",1,1,0,"light rain/snow",0.16,0.1515,0.8,0.194,4,29,33
"394",1,"Jan",17,"21",1,1,0,"light rain/snow",0.16,0.1515,0.8,0.194,3,24,27
"395",1,"Jan",17,"22",1,1,0,"light rain/snow",0.14,0.1212,0.93,0.2537,0,13,13
"396",1,"Jan",17,"23",1,1,0,"light rain/snow",0.16,0.1364,0.86,0.2836,1,3,4
"397",1,"Jan",18,"12",0,2,1,"cloudy/misty",0.2,0.1818,0.86,0.3284,0,3,3
"398",1,"Jan",18,"13",0,2,1,"cloudy/misty",0.2,0.197,0.86,0.2239,0,22,22
"399",1,"Jan",18,"14",0,2,1,"cloudy/misty",0.22,0.2273,0.8,0.1642,2,26,28
"400",1,"Jan",18,"15",0,2,1,"cloudy/misty",0.22,0.2273,0.87,0.1642,3,32,35
"401",1,"Jan",18,"16",0,2,1,"cloudy/misty",0.22,0.2273,0.87,0.194,0,61,61
"402",1,"Jan",18,"17",0,2,1,"cloudy/misty",0.22,0.2273,0.82,0.194,1,124,125
"403",1,"Jan",18,"18",0,2,1,"cloudy/misty",0.22,0.2273,0.8,0.1642,1,132,133
"404",1,"Jan",18,"19",0,2,1,"cloudy/misty",0.22,0.2273,0.8,0.1343,1,98,99
"405",1,"Jan",18,"20",0,2,1,"cloudy/misty",0.22,0.2727,0.87,0,0,83,83
"406",1,"Jan",18,"21",0,2,1,"cloudy/misty",0.22,0.2424,0.93,0.1045,0,41,41
"407",1,"Jan",18,"22",0,2,1,"cloudy/misty",0.22,0.2576,0.93,0.0896,0,33,33
"408",1,"Jan",18,"23",0,2,1,"cloudy/misty",0.22,0.2727,0.93,0,1,19,20
"409",1,"Jan",19,"0",0,3,1,"cloudy/misty",0.22,0.2727,0.93,0,0,3,3
"410",1,"Jan",19,"1",0,3,1,"light rain/snow",0.22,0.2273,0.93,0.1343,1,6,7
"411",1,"Jan",19,"2",0,3,1,"light rain/snow",0.22,0.2273,0.93,0.1343,0,3,3
"412",1,"Jan",19,"4",0,3,1,"light rain/snow",0.22,0.2273,0.93,0.1343,1,1,2
"413",1,"Jan",19,"5",0,3,1,"cloudy/misty",0.22,0.2576,0.93,0.0896,0,7,7
"414",1,"Jan",19,"6",0,3,1,"cloudy/misty",0.22,0.2576,0.93,0.0896,0,32,32
"415",1,"Jan",19,"7",0,3,1,"cloudy/misty",0.24,0.2576,0.92,0.1045,1,89,90
"416",1,"Jan",19,"8",0,3,1,"cloudy/misty",0.24,0.2576,0.93,0.1045,1,196,197
"417",1,"Jan",19,"9",0,3,1,"cloudy/misty",0.24,0.2576,0.93,0.1045,2,107,109
"418",1,"Jan",19,"10",0,3,1,"cloudy/misty",0.26,0.2727,0.93,0.1343,1,46,47
"419",1,"Jan",19,"11",0,3,1,"cloudy/misty",0.28,0.303,0.87,0.0896,5,47,52
"420",1,"Jan",19,"12",0,3,1,"cloudy/misty",0.3,0.3182,0.81,0.0896,5,65,70
"421",1,"Jan",19,"13",0,3,1,"clear",0.4,0.4091,0.62,0.2836,11,67,78
"422",1,"Jan",19,"14",0,3,1,"clear",0.4,0.4091,0.58,0.2537,7,68,75
"423",1,"Jan",19,"15",0,3,1,"clear",0.4,0.4091,0.54,0.2836,4,78,82
"424",1,"Jan",19,"16",0,3,1,"clear",0.38,0.3939,0.58,0.3881,10,94,104
"425",1,"Jan",19,"17",0,3,1,"clear",0.36,0.3333,0.57,0.3284,7,190,197
"426",1,"Jan",19,"18",0,3,1,"clear",0.34,0.3182,0.61,0.2836,5,156,161
"427",1,"Jan",19,"19",0,3,1,"clear",0.32,0.2879,0.57,0.4179,4,108,112
"428",1,"Jan",19,"20",0,3,1,"clear",0.32,0.303,0.49,0.2985,2,74,76
"429",1,"Jan",19,"21",0,3,1,"clear",0.32,0.2879,0.49,0.4179,4,55,59
"430",1,"Jan",19,"22",0,3,1,"clear",0.3,0.303,0.52,0.1642,6,53,59
"431",1,"Jan",19,"23",0,3,1,"clear",0.3,0.2727,0.52,0.4627,1,27,28
"432",1,"Jan",20,"0",0,4,1,"clear",0.26,0.2273,0.56,0.3881,5,8,13
"433",1,"Jan",20,"1",0,4,1,"clear",0.26,0.2727,0.56,0,2,3,5
"434",1,"Jan",20,"2",0,4,1,"clear",0.26,0.2727,0.56,0,0,2,2
"435",1,"Jan",20,"3",0,4,1,"clear",0.26,0.2576,0.56,0.1642,0,1,1
"436",1,"Jan",20,"4",0,4,1,"clear",0.26,0.2576,0.56,0.1642,0,1,1
"437",1,"Jan",20,"5",0,4,1,"clear",0.24,0.2273,0.6,0.2239,0,6,6
"438",1,"Jan",20,"6",0,4,1,"clear",0.22,0.2121,0.6,0.2239,0,35,35
"439",1,"Jan",20,"7",0,4,1,"clear",0.22,0.2121,0.55,0.2239,1,100,101
"440",1,"Jan",20,"8",0,4,1,"clear",0.22,0.2121,0.55,0.2836,2,247,249
"441",1,"Jan",20,"9",0,4,1,"cloudy/misty",0.24,0.2273,0.52,0.2239,3,140,143
"442",1,"Jan",20,"10",0,4,1,"clear",0.26,0.2273,0.48,0.2985,1,56,57
"443",1,"Jan",20,"11",0,4,1,"cloudy/misty",0.28,0.2727,0.45,0.1642,5,63,68
"444",1,"Jan",20,"12",0,4,1,"cloudy/misty",0.3,0.3333,0.42,0,7,77,84
"445",1,"Jan",20,"13",0,4,1,"cloudy/misty",0.28,0.2879,0.45,0.1045,12,86,98
"446",1,"Jan",20,"14",0,4,1,"cloudy/misty",0.3,0.303,0.45,0.1343,6,75,81
"447",1,"Jan",20,"15",0,4,1,"cloudy/misty",0.32,0.3182,0.45,0.194,8,62,70
"448",1,"Jan",20,"16",0,4,1,"cloudy/misty",0.3,0.303,0.49,0.1343,8,83,91
"449",1,"Jan",20,"17",0,4,1,"cloudy/misty",0.3,0.3182,0.49,0.1045,8,207,215
"450",1,"Jan",20,"18",0,4,1,"cloudy/misty",0.26,0.2576,0.56,0.194,1,184,185
"451",1,"Jan",20,"19",0,4,1,"clear",0.26,0.2273,0.56,0.3284,6,146,152
"452",1,"Jan",20,"20",0,4,1,"cloudy/misty",0.26,0.2424,0.6,0.2836,2,124,126
"453",1,"Jan",20,"21",0,4,1,"cloudy/misty",0.24,0.2273,0.6,0.2537,3,54,57
"454",1,"Jan",20,"22",0,4,1,"cloudy/misty",0.24,0.2121,0.65,0.2836,0,56,56
"455",1,"Jan",20,"23",0,4,1,"cloudy/misty",0.24,0.2121,0.65,0.3284,3,28,31
"456",1,"Jan",21,"0",0,5,1,"cloudy/misty",0.24,0.2273,0.7,0.2537,1,20,21
"457",1,"Jan",21,"1",0,5,1,"cloudy/misty",0.24,0.2273,0.7,0.2537,0,6,6
"458",1,"Jan",21,"2",0,5,1,"light rain/snow",0.24,0.2424,0.75,0.1642,0,2,2
"459",1,"Jan",21,"3",0,5,1,"light rain/snow",0.22,0.2121,0.8,0.2985,0,1,1
"460",1,"Jan",21,"4",0,5,1,"cloudy/misty",0.22,0.2576,0.87,0.0896,0,1,1
"461",1,"Jan",21,"5",0,5,1,"clear",0.24,0.197,0.6,0.4179,1,4,5
"462",1,"Jan",21,"6",0,5,1,"clear",0.22,0.2121,0.55,0.2537,0,27,27
"463",1,"Jan",21,"7",0,5,1,"clear",0.2,0.1818,0.51,0.2836,2,66,68
"464",1,"Jan",21,"8",0,5,1,"clear",0.2,0.1818,0.47,0.3284,7,210,217
"465",1,"Jan",21,"9",0,5,1,"clear",0.2,0.1818,0.51,0.3582,7,159,166
"466",1,"Jan",21,"10",0,5,1,"clear",0.2,0.1667,0.47,0.4627,6,57,63
"467",1,"Jan",21,"11",0,5,1,"clear",0.22,0.1818,0.41,0.4627,6,53,59
"468",1,"Jan",21,"12",0,5,1,"clear",0.22,0.1818,0.27,0.5821,11,67,78
"469",1,"Jan",21,"13",0,5,1,"clear",0.2,0.1515,0.21,0.5821,8,65,73
"470",1,"Jan",21,"14",0,5,1,"clear",0.2,0.1515,0.25,0.5224,6,56,62
"471",1,"Jan",21,"15",0,5,1,"clear",0.16,0.1212,0.26,0.4478,4,61,65
"472",1,"Jan",21,"16",0,5,1,"clear",0.16,0.1364,0.26,0.3582,0,97,97
"473",1,"Jan",21,"17",0,5,1,"clear",0.14,0.1212,0.28,0.3582,10,151,161
"474",1,"Jan",21,"18",0,5,1,"clear",0.12,0.1212,0.3,0.2537,1,119,120
"475",1,"Jan",21,"19",0,5,1,"clear",0.12,0.1061,0.3,0.3284,3,93,96
"476",1,"Jan",21,"20",0,5,1,"clear",0.1,0.0758,0.33,0.4179,1,52,53
"477",1,"Jan",21,"21",0,5,1,"clear",0.08,0.0758,0.38,0.2836,0,41,41
"478",1,"Jan",21,"22",0,5,1,"clear",0.06,0.0303,0.41,0.3881,1,33,34
"479",1,"Jan",21,"23",0,5,1,"clear",0.06,0.0455,0.38,0.3284,0,27,27
"480",1,"Jan",22,"0",0,6,0,"clear",0.04,0.0303,0.45,0.2537,0,13,13
"481",1,"Jan",22,"1",0,6,0,"cloudy/misty",0.04,0,0.41,0.3881,3,9,12
"482",1,"Jan",22,"2",0,6,0,"cloudy/misty",0.04,0.0303,0.41,0.2537,0,11,11
"483",1,"Jan",22,"3",0,6,0,"cloudy/misty",0.04,0.0303,0.41,0.2836,1,6,7
"484",1,"Jan",22,"4",0,6,0,"cloudy/misty",0.02,0.0152,0.48,0.2985,0,3,3
"485",1,"Jan",22,"6",0,6,0,"cloudy/misty",0.02,0.0303,0.44,0.2239,0,2,2
"486",1,"Jan",22,"7",0,6,0,"clear",0.02,0.0152,0.44,0.2836,0,8,8
"487",1,"Jan",22,"8",0,6,0,"clear",0.02,0,0.44,0.3284,1,26,27
"488",1,"Jan",22,"9",0,6,0,"clear",0.04,0.0303,0.41,0.2537,3,37,40
"489",1,"Jan",22,"10",0,6,0,"cloudy/misty",0.04,0.0606,0.41,0.1642,3,50,53
"490",1,"Jan",22,"11",0,6,0,"cloudy/misty",0.06,0.0758,0.38,0.1343,4,59,63
"491",1,"Jan",22,"12",0,6,0,"cloudy/misty",0.06,0.1061,0.38,0.1045,10,60,70
"492",1,"Jan",22,"13",0,6,0,"clear",0.08,0.1667,0.35,0,12,72,84
"493",1,"Jan",22,"14",0,6,0,"clear",0.1,0.1364,0.33,0.1045,11,64,75
"494",1,"Jan",22,"15",0,6,0,"clear",0.12,0.1515,0.28,0,10,93,103
"495",1,"Jan",22,"16",0,6,0,"clear",0.12,0.1364,0.28,0.194,11,72,83
"496",1,"Jan",22,"17",0,6,0,"clear",0.12,0.197,0.28,0,8,59,67
"497",1,"Jan",22,"18",0,6,0,"clear",0.08,0.0909,0.35,0.194,0,54,54
"498",1,"Jan",22,"19",0,6,0,"clear",0.08,0.1061,0.35,0.1343,6,53,59
"499",1,"Jan",22,"20",0,6,0,"clear",0.06,0.0758,0.45,0.1642,1,44,45
"500",1,"Jan",22,"21",0,6,0,"clear",0.06,0.1061,0.41,0.0896,0,39,39
"501",1,"Jan",22,"22",0,6,0,"clear",0.06,0.1515,0.49,0,7,23,30
"502",1,"Jan",22,"23",0,6,0,"clear",0.04,0.0758,0.57,0.1045,2,31,33
"503",1,"Jan",23,"0",0,0,0,"clear",0.04,0.0758,0.57,0.1045,2,20,22
"504",1,"Jan",23,"1",0,0,0,"clear",0.04,0.0758,0.57,0.1045,1,12,13
"505",1,"Jan",23,"2",0,0,0,"clear",0.02,0.0606,0.62,0.1343,3,15,18
"506",1,"Jan",23,"3",0,0,0,"clear",0.02,0.0606,0.62,0.1343,1,4,5
"507",1,"Jan",23,"5",0,0,0,"cloudy/misty",0.04,0.0758,0.57,0.1045,0,3,3
"508",1,"Jan",23,"6",0,0,0,"cloudy/misty",0.04,0.0758,0.57,0.1045,0,1,1
"509",1,"Jan",23,"7",0,0,0,"clear",0.08,0.1061,0.58,0.1642,1,1,2
"510",1,"Jan",23,"8",0,0,0,"clear",0.06,0.0758,0.62,0.1642,2,17,19
"511",1,"Jan",23,"9",0,0,0,"clear",0.1,0.0758,0.54,0.3582,3,25,28
"512",1,"Jan",23,"10",0,0,0,"clear",0.14,0.1061,0.46,0.3881,7,51,58
"513",1,"Jan",23,"11",0,0,0,"clear",0.14,0.1364,0.43,0.2239,22,77,99
"514",1,"Jan",23,"12",0,0,0,"clear",0.16,0.1212,0.37,0.4627,24,92,116
"515",1,"Jan",23,"13",0,0,0,"clear",0.14,0.1061,0.33,0.3881,12,75,87
"516",1,"Jan",23,"14",0,0,0,"clear",0.16,0.1364,0.28,0.3582,17,93,110
"517",1,"Jan",23,"15",0,0,0,"clear",0.16,0.1364,0.28,0.3582,13,64,77
"518",1,"Jan",23,"16",0,0,0,"clear",0.16,0.1364,0.26,0.3284,9,56,65
"519",1,"Jan",23,"17",0,0,0,"clear",0.14,0.1061,0.26,0.3881,5,50,55
"520",1,"Jan",23,"18",0,0,0,"clear",0.12,0.1212,0.3,0.2537,5,44,49
"521",1,"Jan",23,"19",0,0,0,"clear",0.12,0.1212,0.3,0.2836,5,45,50
"522",1,"Jan",23,"20",0,0,0,"clear",0.1,0.1061,0.36,0.2537,4,31,35
"523",1,"Jan",23,"21",0,0,0,"clear",0.1,0.1061,0.36,0.194,5,20,25
"524",1,"Jan",23,"22",0,0,0,"clear",0.08,0.0909,0.38,0.194,5,23,28
"525",1,"Jan",23,"23",0,0,0,"clear",0.06,0.0606,0.41,0.2239,4,17,21
"526",1,"Jan",24,"0",0,1,1,"clear",0.06,0.0606,0.41,0.194,0,7,7
"527",1,"Jan",24,"1",0,1,1,"clear",0.04,0.0455,0.45,0.194,0,1,1
"528",1,"Jan",24,"3",0,1,1,"clear",0.04,0.0303,0.45,0.2537,0,1,1
"529",1,"Jan",24,"4",0,1,1,"clear",0.02,0.0606,0.48,0.1343,0,1,1
"530",1,"Jan",24,"5",0,1,1,"clear",0.02,0.0606,0.48,0.1343,0,5,5
"531",1,"Jan",24,"6",0,1,1,"clear",0.02,0.0758,0.48,0.0896,0,15,15
"532",1,"Jan",24,"7",0,1,1,"clear",0.02,0.1212,0.48,0,5,79,84
"533",1,"Jan",24,"8",0,1,1,"clear",0.04,0.1364,0.49,0,6,171,177
"534",1,"Jan",24,"9",0,1,1,"clear",0.06,0.1515,0.41,0,4,98,102
"535",1,"Jan",24,"10",0,1,1,"clear",0.1,0.1364,0.42,0,6,34,40
"536",1,"Jan",24,"11",0,1,1,"clear",0.1,0.1212,0.46,0.1343,3,43,46
"537",1,"Jan",24,"12",0,1,1,"cloudy/misty",0.12,0.1364,0.42,0.194,11,52,63
"538",1,"Jan",24,"13",0,1,1,"cloudy/misty",0.14,0.1364,0.43,0.2239,6,54,60
"539",1,"Jan",24,"14",0,1,1,"cloudy/misty",0.14,0.1364,0.46,0.2239,2,43,45
"540",1,"Jan",24,"15",0,1,1,"clear",0.16,0.1667,0.4,0.1642,7,50,57
"541",1,"Jan",24,"16",0,1,1,"clear",0.16,0.1515,0.47,0.2537,4,66,70
"542",1,"Jan",24,"17",0,1,1,"clear",0.14,0.1212,0.5,0.2537,6,178,184
"543",1,"Jan",24,"18",0,1,1,"clear",0.14,0.1364,0.59,0.194,8,145,153
"544",1,"Jan",24,"19",0,1,1,"clear",0.14,0.1515,0.54,0.1642,5,101,106
"545",1,"Jan",24,"20",0,1,1,"clear",0.14,0.1364,0.59,0.194,1,80,81
"546",1,"Jan",24,"21",0,1,1,"clear",0.14,0.1515,0.63,0.1642,6,53,59
"547",1,"Jan",24,"22",0,1,1,"cloudy/misty",0.14,0.1364,0.63,0.2239,3,32,35
"548",1,"Jan",24,"23",0,1,1,"cloudy/misty",0.16,0.1515,0.64,0.2537,3,21,24
"549",1,"Jan",25,"0",0,2,1,"cloudy/misty",0.16,0.1364,0.69,0.2836,3,6,9
"550",1,"Jan",25,"1",0,2,1,"cloudy/misty",0.16,0.1667,0.69,0.1642,0,5,5
"551",1,"Jan",25,"2",0,2,1,"clear",0.16,0.1515,0.69,0.2239,0,2,2
"552",1,"Jan",25,"4",0,2,1,"clear",0.14,0.1667,0.74,0.1045,0,1,1
"553",1,"Jan",25,"5",0,2,1,"clear",0.14,0.1364,0.74,0.2239,0,9,9
"554",1,"Jan",25,"6",0,2,1,"clear",0.16,0.1818,0.74,0.1045,1,35,36
